Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
Bikram Kishor Parida,Internal,BDO BFO SO,Bikram Kishor Parida,04-Nov-2025 12:17 PM,04-Nov-2025 12:20 PM,techsummary_555098.pdf (619.12 KB),Finance,"bid opened in presence of BDO, AEE, BFO,SO",Bikram Kishor Parida,04-Dec-2025 02:14 PM,finance_555098.pdf,BOQ Comparative Chart,11-Dec-2025,"INR 1,324,153.375",120.0,Bikram Kishor Parida,11-Dec-2025 12:00 PM,9mitrapuraoc.pdf (243.00 KB),AOC,1,3135009,RAMAKRUSHNA MOHAPATRA,21-Oct-2025 05:37 PM,Rejected-AOC,selected through transparent lotter system,11-Dec-2025 12:00 PM,1.0,3143635.0,Sudhakar Karan,INR,"1,324,153.375",Technical,tender approved,Bikram Kishor Parida,04-Nov-2025 11:03 AM,technical_555098.pdf,Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Balasore||NILGIRI Block,2025_PRBNG_119113_1,05/2025-26/Nilgiri/005,"Const. of New Class Room at Mitrapur Govt. High School, K.P. Lakharaj GP",Bikram Kishor Parida,Internal,"BDO, AEE, BFO, SO",Bikram Kishor Parida,11-Dec-2025 11:57 AM,finsummary_555098.pdf (243.29 KB),AOC,1.0,ICICI BANK,"18,380",Yes,fixed,,Nil,Nil,BDO NILGIRI,nilgiri block office,09-Oct-2025 12:45 PM,24-Oct-2025 11:00 AM,09-Oct-2025 12:45 PM,23-Oct-2025 05:00 PM,10-Oct-2025 10:00 AM ,11-Oct-2025 03:00 PM ,11-Oct-2025 03:00 PM,23-Oct-2025 05:00 PM,04-Nov-2025 12:20 PM,"Const. of New Class Room at Mitrapur Govt. High School, K.P. Lakharaj GP","Const. of New Class Room at Mitrapur Govt. High School, K.P. Lakharaj GP",Please refer Tender documents. ,NA ,"18,38,019",Civil Works - Buildings,NA ,Tender,120.0,120.0,nilgiri,756040.0,NA ,NA ,NA ,NILGIRI BLOCK OFFICE,No ,No,1.0,Fee/PreQual/Technical,.pdf,tender notice,"6,000",Nil,Nil,Yes,Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Balasore||NILGIRI Block,05/2025-26/Nilgiri/005,2025_PRBNG_119113_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,AOC
,,,,,,,,,,,,,,,,,,,,2,3143635,Sudhakar Karan,22-Oct-2025 06:56 PM,Accepted-AOC,selected through transparent lotter system,11-Dec-2025 12:00 PM,,,,,,,,,,,,,,,,,,,,,AOC,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,dtcn,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,3,3139355,SUJATA PUSTI,22-Oct-2025 05:27 PM,Rejected-AOC,selected through transparent lotter system,11-Dec-2025 12:00 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,boq,,,,,,,,,,,,,,,,,,,AOC
