EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Corrigendum Title,Corrigendum Type,View,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No.1,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
"3,71,030",Yes,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,"Cost of Tender Paper, EMD, PAN, GSTIN, Affidavits as per DTCN",Superintending EngineerP.H,"Superintending Engineer, P.H.Division, Bhanjanagar at Chatrapur, Near L.I.C.Colony, Chatrapur, Orissa -761020",PHEO||SEPH-CIRCLE-BERHAMPUR||EEPH-DIVN-CHHATRAPUR,40/03/SPH(C)/ 2025 -26 dt. 8.10.2025,2025_PHEO_119419_1,Yes,National Competitive Bid,Item Rate,Works,2.0,No,No,Online,No,No,No,13-Oct-2025 04:00 PM,04-Nov-2025 01:00 PM,13-Oct-2025 04:00 PM,30-Oct-2025 05:30 PM,13-Oct-2025 04:00 PM ,29-Oct-2025 05:30 PM ,13-Oct-2025 04:00 PM,30-Oct-2025 05:30 PM,19-Nov-2025 03:00 PM,1.0,3rd Corrigendum,Date,,"10,000",0.0,Nil,Nil,Yes,1.0,ICICI BANK,Supply of ISI marked Centrifugally Cast (Spun) Ductile Iron Socket spigot (DIK-7-K-9) pipes Procurement of 150mm to 450mm dia DI pipes in connection with water supply to Kodala Sorada NAC under AMRUT 2.0 SWAP-IIII,Supply of ISI marked Centrifugally Cast (Spun) Ductile Iron Socket spigot (DIK-7-K-9) pipes Procurement of 150mm to 450mm dia DI pipes in connection with water supply to Kodala Sorada NAC under AMRUT 2.0 SWAP-IIII,Please refer Tender documents. ,NA ,"3,71,03,000",Civil Works - Water Works,NA ,Tender,120.0,60.0,Kodola/soroda,761032.0,NA ,NA ,NA ,Chatrapur,No ,No,AOC,Additional Chief Engineer PH,Internal,"Additional chief Engineer PH , DAO , Estimator, Sub-Division Assistant Executive Engineer PH.",Prasanta Kumar Das,19-Nov-2025 12:24 PM,19-Nov-2025 03:00 PM,techsummary_555674.pdf (237.56 KB),1.0,3142006.0,Electrosteel Castings Limited,INR,"24,782,475",PHEO||SEPH-CIRCLE-BERHAMPUR||EEPH-DIVN-CHHATRAPUR,2025_PHEO_119419_1,40/03/SPH(C)/ 2025 -26 dt. 8.10.2025,Supply of ISI marked Centrifugally Cast (Spun) Ductile Iron Socket spigot (DIK-7-K-9) pipes Procurement of 150mm to 450mm dia DI pipes in connection with water supply to Kodala Sorada NAC under AMRUT 2.0 SWAP-IIII,Finance,(4) Four no of Tenderer are opened online taken action taken shortly,Prasanta Kumar Das,21-Nov-2025 06:10 PM,finance_555674.pdf,BOQ Comparative Chart,Technical,5(Five) Nos. Technically bid opened online,Prasanta Kumar Das,04-Nov-2025 05:49 PM,technical_555674.pdf,1,3142006,Electrosteel Castings Limited,29-Oct-2025 05:20 PM,Accepted-AOC,1st lowest,05-Dec-2025 02:06 PM,Additional Chief engineer PH,Internal,"Additional Chief Engineer PH , DAO , Estimator ,",Prasanta Kumar Das,05-Dec-2025 01:51 PM,finsummary_555674.pdf (646.45 KB),05-Dec-2025,"INR 24,782,475",60.0,Prasanta Kumar Das,05-Dec-2025 02:06 PM,oder.pdf (669.00 KB),The L1 Bidder Electrosteel casting Limited,AOC
,,,,,,,,.pdf,"Certificates, Formats, Schedules and other documents if any as per DTCN",,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2nd Corrigendum,Technical Bid,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3127106,Jai Balaji Industries Limited,29-Oct-2025 02:43 PM,Rejected-AOC,3rd lowest,05-Dec-2025 02:06 PM,,,,,,,,,,,,,,AOC
,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3133988,Rashmi Metaliks Limited,30-Oct-2025 12:29 PM,Rejected-AOC,2nd lowest,05-Dec-2025 02:06 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3146156,Rungta Mines Limited,30-Oct-2025 12:07 PM,Not Admitted-Finance,Not qualified for AOC,21-Nov-2025 06:10 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3145715,Tata Steel Limited,30-Oct-2025 05:17 PM,Rejected-AOC,4th lowest,05-Dec-2025 02:06 PM,,,,,,,,,,,,,,AOC
