Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Name,Address,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
"CE-BM,LMB Basin,BBSR||SE, Eastern Circle,Cuttack||EE Mahanadi Barrage Division Cuttack",e proccurment notice.16/2025-26,2025_CELBB_120158_1,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,ICICI BANK,"40,660",Yes,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical/Finance,.pdf,"RC,PAN, Affidavit, Bid Security,Undertakings , NRC, GSTIN and any other documents as per DTCN","6,000",0.0,Nil,Nil,No,"1)Repair and maintenance of expansion joints of Mahanadi Barrage Bridge for the year 2025-26 (Bay No. 1, 5, 6, 8, 9, 11, 16, 19, 25, 54, 57, 58, 62, 66, 73, 74, 77, 84, 90 and 94. (MBD67/2025-26)","1)Repair and maintenance of expansion joints of Mahanadi Barrage Bridge for the year 2025-26 (Bay No. 1, 5, 6, 8, 9, 11, 16, 19, 25, 54, 57, 58, 62, 66, 73, 74, 77, 84, 90 and 94. (MBD67/2025-26)",Please refer Tender documents. ,NA ,"40,65,970",Civil Works - Bridges,NA ,Tender,90.0,120.0,Cuttack,753003.0,NA ,NA ,NA ,"Superintending Engineer, Mahanadi Barrage Division",No ,No,28-Oct-2025 10:00 AM,07-Nov-2025 11:30 AM,28-Oct-2025 10:00 AM,06-Nov-2025 05:00 PM,28-Oct-2025 10:00 AM ,06-Nov-2025 05:00 PM ,28-Oct-2025 10:00 AM,06-Nov-2025 05:00 PM,"Superintending Engineer, Mahanadi Barrage Division","Superintending Engineer, Mahanadi Barrage Division Gandarpur cuttack 753003",AOC,"CE-BM,LMB Basin,BBSR||SE, Eastern Circle,Cuttack||EE Mahanadi Barrage Division Cuttack",2025_CELBB_120158_1,e proccurment notice.16/2025-26,"1)Repair and maintenance of expansion joints of Mahanadi Barrage Bridge for the year 2025-26 (Bay No. 1, 5, 6, 8, 9, 11, 16, 19, 25, 54, 57, 58, 62, 66, 73, 74, 77, 84, 90 and 94. (MBD67/2025-26)",SE MBD,Internal,DAO,Kartika Samal,14-Nov-2025 02:45 PM,finsummary_558717.pdf (402.35 KB),Finance,3 Bidder participated,Kartika Samal,12-Nov-2025 04:09 PM,,BOQ Comparative Chart,1.0,3175204.0,CHANDRAKANTA LENKA,INR,"3,456,481",29-Nov-2025,"INR 3,456,481",120.0,Kartika Samal,17-Dec-2025 02:56 PM,wo67.pdf (587.00 KB),"Work has been awarded to Chandrakanta Lenka.The date of commencement/contract may please be recorded as dt.29.11.2025.The deposit towards EMD and ISD has been received in favour of SE MBD, Cuttack",1,3175204,CHANDRAKANTA LENKA,02-Nov-2025 07:33 PM,Accepted-AOC,Lottery Winner being unsuccessful tenderer on lottery system,17-Dec-2025 02:56 PM,SE MBD,Internal,DAO,Kartika Samal,12-Nov-2025 04:22 PM,techsummary_558717.pdf (382.38 KB),AOC
,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3189691,DEBAKANTA MALLICK,06-Nov-2025 03:45 PM,Rejected-Finance,being unsuccessful tenderer on lottery system,14-Nov-2025 02:45 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3185580,SSA TECHNO CONSTRUCTION PVT LTD,06-Nov-2025 03:57 PM,Rejected-Technical,Disqualified due to wrong class of contractor as per dtcn,12-Nov-2025 04:22 PM,,,,,,,AOC
