Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated On :,Document :.1,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
Construction of Paver road from Pitambar Sahoo to Marine Road in ward no 18,Construction of Paver road from Pitambar Sahoo to Marine Road in ward no 18,Please refer Tender documents. ,NA ,"16,73,184",Civil Works - Others,NA ,Tender,120.0,90.0,PARADEEP MUNICIPALITY,754142.0,NA ,NA ,NA ,PARADEEP MUNICIPALITY,No ,No,1.0,ICICI BANK,Municipal Bodies||Paradeep Municipality,EO/ PDPM/ W_03/ 2025-26,2025_ORULB_116829_26,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,16-Aug-2025 05:00 PM,29-Aug-2025 11:00 AM,16-Aug-2025 05:00 PM,27-Aug-2025 05:00 PM,16-Aug-2025 05:00 PM ,27-Aug-2025 05:00 PM ,16-Aug-2025 05:00 PM,27-Aug-2025 05:00 PM,1.0,Fee/PreQual/Technical/Finance,.pdf,Bid documents,"16,732",Yes,percentage,1.0%,Nil,Nil,"EO, PARADEEP MUNICIPALITY",PARADEEP MUNICIPALITY,"6,000",0.0,Nil,Nil,No,AOC,Basanta Biswal,Internal,"Chairperson, Executive Officer, Municipal Engineer, JE, Head Asst. and Accountant",Bibhuti Tripathy,30-Dec-2025 04:15 PM,finsummary_549252.pdf (712.72 KB),Basanta Biswal,Internal,"Chairperson, Executive Officer, Municipal Engineer, JE, Head Asst. and Accountant",Bibhuti Tripathy,30-Dec-2025 04:10 PM,techsummary_549252.pdf (712.72 KB),1,3051305,BABRU BAHAN BEHERA,27-Aug-2025 03:04 PM,Rejected-Finance,L7,30-Dec-2025 04:15 PM,1.0,3049234.0,Nityananda Behera,INR,"1,698,200",Municipal Bodies||Paradeep Municipality,2025_ORULB_116829_26,EO/ PDPM/ W_03/ 2025-26,Construction of Paver road from Pitambar Sahoo to Marine Road in ward no 18,30-Dec-2025,"INR 1,698,200",90.0,Bibhuti Tripathy,30-Dec-2025 04:18 PM,026.pdf (713.00 KB),Contract value includes GST.,Finance,All the seven bids have been admitted,Abhishek Panda,01-Sep-2025 05:47 PM,,BOQ Comparative Chart,AOC
,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BoQ,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,2,3050697,BABU MALIK,26-Aug-2025 09:22 PM,Rejected-Finance,L4,30-Dec-2025 04:15 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,3,3051154,DAITARI SAHOO,27-Aug-2025 01:06 PM,Rejected-Finance,L5,30-Dec-2025 04:15 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,4,3051014,LIPI SWAIN,27-Aug-2025 12:07 PM,Rejected-Finance,L6,30-Dec-2025 04:15 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,5,3049397,M/S. SABITA BEHERA,26-Aug-2025 05:56 PM,Rejected-Finance,L3,30-Dec-2025 04:15 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,6,3049234,Nityananda Behera,26-Aug-2025 08:23 PM,Accepted-AOC,Contract value includes GST.,30-Dec-2025 04:18 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,7,3046323,RAJESH KUMAR BEHERA,26-Aug-2025 10:07 AM,Rejected-Finance,L2,30-Dec-2025 04:15 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
