Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,Cover No,Cover,Document Type,Description,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Name,Address,S.No.1,Corrigendum Title,Corrigendum Type,View,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
CE AND BM IK BASIN BARINIPUT JEYPORE||Upper Kolab Project Bariniput||Upper Kolab Head Works Division Kolab Nagar,2023_UKHWK_98058_1,SE-UKHWD-11-2023-24 (Sl.No.05),Improvement to service road from RD 1.100 km to 3.150 km of Sanakaudi Minor. (Working RD 1.100km to 2.700km),1.0,2367656.0,SOMANATH BARIK,INR,"1,787,569.44","S.E., U.K.H.W. Division, Kolabnagar",Internal,DIVISIONAL ACCOUNTANT AND ESTIMATOR,Nilamani Gyanchand Behera,19-Feb-2024 05:24 PM,techsummary_478231.pdf (240.28 KB),Finance,BOS,Nilamani Gyanchand Behera,19-Feb-2024 04:27 PM,finance_478231.pdf,BOQ Comparative Chart,"S.E., U.K.H.W. Division, Kolabnagar",Internal,DIVISIONAL ACCOUNTANT AND ESTIMATOR,Nilamani Gyanchand Behera,19-Feb-2024 05:54 PM,finsummary_478231.pdf (453.69 KB),22-Dec-2025,"INR 1,787,569.44",60.0,Nilamani Gyanchand Behera,22-Dec-2025 12:53 PM,WO1105.pdf (511.00 KB),Work Order,1,2364747,BRUNDABAN BHARATI,21-Dec-2023 07:41 PM,Rejected-Finance,L3,19-Feb-2024 05:54 PM,AOC,1.0,Fee/PreQual/Technical/Finance,.pdf,"Tender cost, BID Security/ EMD, GST Registration Certificate, GSTIN, PAN and Contractor RC,etc",1.0,ICICI BANK,Improvement to service road from RD 1.100 km to 3.150 km of Sanakaudi Minor. (Working RD 1.100km to 2.700km),CANAL ROAD WORK,AS PER DTCN ,NA ,"21,02,776",Civil Works - Roads,NA ,Tender,90.0,60.0,JEYPORE,764004.0,NA ,NA ,NA ,"Office of the SE UKHW Division, Kolabnagar,Dist-Ko",No ,No,"6,000",Nil,Nil,No,08-Dec-2023 11:00 AM,27-Dec-2023 10:30 AM,08-Dec-2023 11:00 AM,26-Dec-2023 05:30 PM,NA ,NA ,08-Dec-2023 11:00 AM,26-Dec-2023 05:30 PM,"SE, UKHW Division, Kolabnagar,Dist-Koraput","Office of the Superintending Engineer, UKHW Division, Kolabnagar,Dist-Koraput.",1.0,Extension of On-line Bidding,Date,,"21,100",Yes,fixed,,Nil,Nil,CE AND BM IK BASIN BARINIPUT JEYPORE||Upper Kolab Project Bariniput||Upper Kolab Head Works Division Kolab Nagar,SE-UKHWD-11-2023-24 (Sl.No.05),2023_UKHWK_98058_1,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2360255,MANOJ KUMAR SETHI,18-Dec-2023 01:43 PM,Rejected-Finance,Disqualified in transparent lottery system,19-Feb-2024 05:54 PM,AOC,,,.pdf,"Affidavit, undertaking and any other documents as per DTCN,etc",2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Class of Contractor C and B,Other,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2364746,NARENDRA BHARATI,21-Dec-2023 07:32 PM,Rejected-Finance,L2,19-Feb-2024 05:54 PM,AOC,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2366163,Prafulla Kumar Samal,25-Dec-2023 11:07 AM,Rejected-Finance,Disqualified in transparent lottery system,19-Feb-2024 05:54 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2360220,SACHIDANANDA SAHOO,18-Dec-2023 01:34 PM,Rejected-Finance,Disqualified in transparent lottery system,19-Feb-2024 05:54 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2367656,SOMANATH BARIK,26-Dec-2023 12:18 PM,Accepted-AOC,Work Order,22-Dec-2025 12:53 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,2368217,Subhransu sekhar samal,26-Dec-2023 03:18 PM,Rejected-Finance,Disqualified in transparent lottery system,19-Feb-2024 05:54 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,2359856,SURAJ KUMAR RAY,18-Dec-2023 10:55 AM,Rejected-Finance,Disqualified in transparent lottery system,19-Feb-2024 05:54 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,2358051,TILOTTAMA BEHERA,15-Dec-2023 07:15 PM,Rejected-Finance,Disqualified in transparent lottery system,19-Feb-2024 05:54 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
