Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
19-May-2025 10:00 AM,30-May-2025 11:00 AM,19-May-2025 10:00 AM,29-May-2025 05:00 PM,19-May-2025 10:00 AM ,28-May-2025 05:00 PM ,19-May-2025 10:00 AM,29-May-2025 05:00 PM,"6,600",Yes,fixed,,Nil,Nil,"4,000",Nil,Nil,No,"S.E, Kendrapara Irrigation Division, Kendrapara","S.E, Kendrapara Irrigation Division, Kendrapara-754211",1.0,Fee/PreQual/Technical/Finance,.pdf,"Contractor R.C, PAN, GSTIN, Affidavits, NRC, undertaking and any other documents as per SBD/DTCN","KID-10 M/R to Disty.no.7 1/2, Barada Minor and Benipur Minor of Pattamundai Canal","M/R to Disty.no.7 1/2, Barada Minor and Benipur Minor of Pattamundai Canal",Please refer Tender documents. ,NA ,"6,52,929",Civil Works - Others,NA ,Tender,90.0,90.0,Kendrapara,754211.0,NA ,NA ,NA ,"S.E, Kendrapara Irrigation Division, Kendrapara",No ,No,1.0,ICICI BANK,CE AND BM MBBS CHANDIKOLE||EASTERN CIRCLE II CHANDIKOLE||Kendrapara Irr Div Kendrapara,e-Procurement Notice No.KID-01 of 2025-26,2025_KIRRD_113584_9,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,AOC,Kendrapara Irrigation Division,Internal,"Kendrapara, DAO Kendrapara Division, Kendrapara, Estimator, Kendrapara Irrigation Division, Kendrapara",Umesh Chandra Sethi,04-Jul-2025 09:24 PM,finsummary_540010.pdf (425.21 KB),CE AND BM MBBS CHANDIKOLE||EASTERN CIRCLE II CHANDIKOLE||Kendrapara Irr Div Kendrapara,2025_KIRRD_113584_9,e-Procurement Notice No.KID-01 of 2025-26,"KID-10 M/R to Disty.no.7 1/2, Barada Minor and Benipur Minor of Pattamundai Canal",1.0,2937328.0,PAYAL CONSTRUCTION PROP. SMT PRAMODINI ROUT,INR,"555,055",Finance,9 Nos Bidders Participated,Umesh Chandra Sethi,31-May-2025 11:53 AM,,BOQ Comparative Chart,1,2935091,BANANI BIDURITA PANDA,28-May-2025 08:14 PM,Rejected-Finance,Not won in the transparent Lottery,04-Jul-2025 09:24 PM,29-Sep-2025,"INR 555,055",90.0,Umesh Chandra Sethi,09-Dec-2025 05:49 PM,WorkOrderKID10of25_26.pdf (514.00 KB),The work has been awarded PAYAL CONSTRUCTION PROP. SMT PRAMODINI ROUT,Kendrapara Irrigation Division,Internal,"Kendrapara, DAO Kendrapara Division, Kendrapara, Estimator, Kendrapara Irrigation Division, Kendrapara",Umesh Chandra Sethi,04-Jul-2025 09:18 PM,techsummary_540010.pdf (284.27 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,2,2931345,jagannath sahoo,25-May-2025 04:17 PM,Rejected-Finance,Not won in the transparent Lottery,04-Jul-2025 09:24 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,3,2938788,NALINI KANTA SETHY,28-May-2025 11:20 PM,Rejected-Finance,Not won in the transparent Lottery,04-Jul-2025 09:24 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,4,2937328,PAYAL CONSTRUCTION PROP. SMT PRAMODINI ROUT,28-May-2025 12:11 PM,Accepted-AOC,Selected in the Lottery,09-Dec-2025 05:49 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,5,2934163,PRADEEP KUMAR MOHANTY,27-May-2025 11:43 AM,Rejected-Finance,Not won in the transparent Lottery,04-Jul-2025 09:24 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,6,2939248,SARADA PRASAD SETHI,29-May-2025 03:07 PM,Rejected-Finance,Not won in the transparent Lottery,04-Jul-2025 09:24 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,7,2938226,SK SAIFULLAH,29-May-2025 06:01 AM,Rejected-Finance,Not won in the transparent Lottery,04-Jul-2025 09:24 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,8,2928541,SUVAM PARIDA,26-May-2025 08:24 PM,Rejected-Finance,Not won in the transparent Lottery,04-Jul-2025 09:24 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,9,2940672,SWADHIN,29-May-2025 03:56 PM,Rejected-Finance,Not won in the transparent Lottery,04-Jul-2025 09:24 PM,,,,,,,,,,,,,,AOC
