Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Document :.1,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Tender Stage
"Municipal Commissioner, RMC","Rourkela Municipal Corporation, Rourkela","14,430",Yes,fixed,,Nil,Nil,10-Jul-2025 06:00 PM,22-Jul-2025 11:00 AM,10-Jul-2025 06:00 PM,21-Jul-2025 05:00 PM,NA ,NA ,10-Jul-2025 06:00 PM,21-Jul-2025 05:00 PM,"6,000",Nil,Nil,No,1.0,ICICI BANK,Rourkela Municipal Corporation,MC/RMC/31/2025,2025_RMC_115396_6,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"Registration Certificate, Affidavit, PAN, GST, EMD, Paper Cost and other documents as per DTCN","Construction of AWC buildings at Kishan Tola Mini, Ward No 4 under RMC, Rourkela.",Works,Please refer Tender documents. ,NA ,"14,43,000",Civil Works - Others,NA ,Tender,90.0,120.0,Rourkela,769012.0,NA ,NA ,NA ,"Rourkela Municipal Corporation, Rourkela",No ,No,AOC,Finance,EMD refund,Manas Biswal,22-Sep-2025 11:09 AM,finance_545651.pdf,BOQ Comparative Chart,Commissioner,External,"Audit Officer, Executive Engineer, Superintending Engineer, Joint Commissioner",Manas Biswal,22-Sep-2025 11:36 AM,techsummary_545651.pdf (1061.40 KB),1,3007267,ANIL BEHERA (S.C),21-Jul-2025 04:03 PM,Rejected-Technical,By The Tender Committee,22-Sep-2025 11:36 AM,12-Dec-2025,"INR 1,226,872.79",120.0,Manas Biswal,12-Dec-2025 11:53 AM,BID31.pdf (1061.00 KB),Awarded to S.B. Enterprises,1.0,3001011.0,S B ENTERPRISES,INR,"1,226,872.79",Rourkela Municipal Corporation,2025_RMC_115396_6,MC/RMC/31/2025,"Construction of AWC buildings at Kishan Tola Mini, Ward No 4 under RMC, Rourkela.",Commissioner,External,"Audit Officer, Executive Engineer, Superintending Engineer, Joint Commissioner",Manas Biswal,22-Sep-2025 03:38 PM,finsummary_545651.pdf (1061.40 KB),AOC
,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,2,3000211,ARADHYA CONSTRUCTION,15-Jul-2025 06:32 PM,Rejected-Technical,By The Tender Committee,22-Sep-2025 11:36 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,3,3000156,ARATI TRIPATHY,15-Jul-2025 05:37 PM,Rejected-Technical,By The Tender Committee,22-Sep-2025 11:36 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,4,3006740,GYANA RANJAN DAS,21-Jul-2025 01:15 PM,Rejected-Technical,By The Tender Committee,22-Sep-2025 11:36 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,5,3004663,KALIA CONSTRUCTION,19-Jul-2025 09:06 PM,Rejected-Technical,By The Tender Committee,22-Sep-2025 11:36 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,6,3006533,MAA SAMALEI TRADERS,21-Jul-2025 12:25 PM,Rejected-Technical,By The Tender Committee,22-Sep-2025 11:36 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,7,3004105,MANORANJAN JENA,19-Jul-2025 02:29 PM,Rejected-Technical,By The Tender Committee,22-Sep-2025 11:36 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,8,3002976,SASMITA SAMAL,20-Jul-2025 11:22 AM,Rejected-Technical,By The Tender Committee,22-Sep-2025 11:36 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,9,3001011,S B ENTERPRISES,16-Jul-2025 02:24 PM,Accepted-AOC,By The Tender Committee,12-Dec-2025 11:53 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,10,3007452,SHIVAM TRADERS,21-Jul-2025 04:57 PM,Rejected-Technical,By The Tender Committee,22-Sep-2025 11:36 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
