EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Name,Address,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage
"1,35,722",No,fixed,,Nil,Nil,26-Jun-2025 06:20 PM,22-Jul-2025 11:00 AM,26-Jun-2025 06:20 PM,19-Jul-2025 05:30 PM,26-Jun-2025 06:20 PM ,19-Jul-2025 05:30 PM ,26-Jun-2025 06:20 PM,19-Jul-2025 05:30 PM,30-Jul-2025 11:00 AM,Selection and appointment of Level-II Transport Contractor for transportation of food grains from RRC to all FPS points of Hemgir Block for the biennial 2025-27,Selection and appointment of Level-II Transport Contractor for transportation of food grains from RRC to all FPS points of Hemgir Block for the biennial 2025-27,PLEASE REFER TO TENDER DOCUMENTS ,NA ,"27,14,441",Handling and Transportation,Transpotation ,Tender,45.0,639.0,Sundargarh,770001.0,"O/O CCSO-cum-DM, OSCSC Ltd., Sundargarh ","O/O CCSO-cum-DM, OSCSC Ltd., Sundargarh ",01-Jul-2025 11:00 AM ,"O/O ADM (General), OSCSC Ltd., Sundargarh",No ,No,Odisha State Civil Supplies Corp. Ltd.||CSO cum DM Sundargarh,1993 Dt. 24.06.2025,2025_OSCSC_114942_1,Yes,Open Tender,Percentage,Services,2.0,No,No,Online,No,No,No,1.0,Corrigendum/ Addendum,Technical Bid,,1.0,ICICI BANK,"CCSO-cum-DM, OSCSC Ltd., Sundargarh","O/O CCSO-cum-DM, OSCSC Ltd., Sundargarh","5,900",0.0,Nil,Nil,No,1.0,Fee/PreQual/Technical,.pdf,DTCN,AOC,Technical,Selection and appointment of Level-II Transport Contractor for transportation of food grains from RRC to all FPS points of Hemgir Block for the biennial 2025-27,Ajaya Kumar Rath,28-Jul-2025 11:21 AM,technical_544627.pdf,Odisha State Civil Supplies Corp. Ltd.||CSO cum DM Sundargarh,2025_OSCSC_114942_1,1993 Dt. 24.06.2025,Selection and appointment of Level-II Transport Contractor for transportation of food grains from RRC to all FPS points of Hemgir Block for the biennial 2025-27,COLLECTOR SUNDARGARH,Internal,CCSO ALO DSWO RTO APD F DTO ASST COMMISSIONER CT AND GST ADM GENERAL SUNDARGARH,Ajaya Kumar Rath,10-Dec-2025 06:32 PM,finsummary_544627.pdf (1158.48 KB),1.0,2984426.0,NILAMADHAB JOSHI,INR,"2,714,441",11-Dec-2025,"INR 2,714,441",476.0,Ajaya Kumar Rath,11-Dec-2025 10:48 AM,3751.pdf (1158.00 KB),Selection and appointment of Level-II Transport Contractor for transportation of food grains from RRC to all FPS points of Hemgir Block for the biennial 2025-27,1.0,2984497.0,ASHOK KUMAR AGARWAL,18-Jul-2025 08:15 PM,Not Admitted-Finance,Price Bid not complied,10-Dec-2025 06:22 PM,"COLLECTOR, SUNDARGARH",Internal,"CCSO-cum-DM SUNDARGARH, ALO SUNDARGARH, DSWO SUNDARGARH, RTO SUNDARGARH, APD (F) SUNDARGARH, DTO SUNDARGARH, ASST COMMISSIONER CT AND GST SUNDARGARH, ADM (GENERAL) SUNDARGARH",Ajaya Kumar Rath,28-Jul-2025 01:13 PM,30-Jul-2025 11:00 AM,techsummary_544627.pdf (4519.64 KB),Finance,Selection and appointment of Level-II Transport Contractor for transportation of food grains from RRC to all FPS points of Hemgir Block for the biennial 2025-27,Ajaya Kumar Rath,10-Dec-2025 06:22 PM,finance_544627.pdf,BOQ Comparative Chart,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,.pdf,TENDERCALLNOTICE,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2984426.0,NILAMADHAB JOSHI,18-Jul-2025 08:32 PM,Accepted-AOC,Qualified in Financial Bid,11-Dec-2025 10:49 AM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
