Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,11.0,3033827.0,INTEGRA VENTURES,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,11,3028116,GREEN DIMENSION ARCHITECTS,13-Aug-2025 06:35 PM,Accepted-AOC,Successful Bidder,20-Dec-2025 09:15 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,12.0,3034217.0,S.M. Consultants Pvt. Ltd.,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,12,3055907,HAVEN ARCHITECTS,30-Aug-2025 12:24 PM,Accepted-AOC,Successful Bidder,20-Dec-2025 09:15 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,13.0,3034295.0,Pureways Infra Private Limited,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,13,3056433,IDEAZ ARCHITECTURAL CONSULTANTS,01-Sep-2025 02:59 PM,Accepted-AOC,Successful Bidder,20-Dec-2025 09:15 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,14.0,3035686.0,RADIANT,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,14,3048956,Infrastructure Development Corporation (Karnataka) Limited,29-Aug-2025 05:04 PM,Accepted-AOC,Successful Bidder,20-Dec-2025 09:15 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,15.0,3038992.0,Studio for Habitat Futures Private Limited,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,15,3033827,INTEGRA VENTURES,16-Aug-2025 07:03 PM,Accepted-AOC,Successful Bidder,20-Dec-2025 09:15 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,16.0,3039812.0,VASTUKAR,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,16,3055371,Kalaakaar and Associates,30-Aug-2025 09:15 PM,Accepted-AOC,Successful Bidder,20-Dec-2025 09:15 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,17.0,3042460.0,DESIGN PRAGMATICS PLUS ARCHITECTURE,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,17,3026699,MASS N VOID DESIGN CONSULTANTS,29-Aug-2025 06:06 PM,Accepted-AOC,Successful Bidder,20-Dec-2025 09:15 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,18.0,3042684.0,NSS Associates Consulting Engineers and Infra Pvt ltd,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,18,3058462,Mitimitra Consultants Pvt. Ltd.,01-Sep-2025 12:52 PM,Accepted-AOC,Successful Bidder,20-Dec-2025 09:15 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,19.0,3048956.0,Infrastructure Development Corporation (Karnataka) Limited,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,19,3055385,M/s PREETECH (Prop),30-Aug-2025 05:39 PM,Accepted-AOC,Successful Bidder,20-Dec-2025 09:15 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,20.0,3050895.0,DDF Consultants Private Limited,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,20,3033651,Muralage,14-Aug-2025 10:07 AM,Accepted-AOC,Successful Bidder,20-Dec-2025 09:15 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,21.0,3052084.0,Prem Chaudhery And Associates Pvt Ltd,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,21,3052205,NESTERS,29-Aug-2025 02:07 PM,Accepted-AOC,Successful Bidder,20-Dec-2025 09:15 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,22.0,3052205.0,NESTERS,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,22,3042684,NSS Associates Consulting Engineers and Infra Pvt ltd,25-Aug-2025 04:47 PM,Accepted-AOC,Successful Bidder,20-Dec-2025 09:15 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,23.0,3052269.0,APICES STUDIO PRIVATE LIMITED,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,23,3021777,Octavo Solution Pvt.Ltd,25-Aug-2025 11:10 AM,Accepted-AOC,Successful Bidder,20-Dec-2025 09:15 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,24.0,3055299.0,DEBENDRA KUMAR PARIDA,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,24,3052084,Prem Chaudhery And Associates Pvt Ltd,28-Aug-2025 05:18 PM,Accepted-AOC,Successful Bidder,20-Dec-2025 09:15 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,25.0,3055371.0,Kalaakaar and Associates,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,25,3034295,Pureways Infra Private Limited,01-Sep-2025 12:48 PM,Accepted-AOC,Successful Bidder,20-Dec-2025 09:15 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,26.0,3055385.0,M/s PREETECH (Prop),INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,26,3035686,RADIANT,25-Aug-2025 05:32 PM,Accepted-AOC,Successful Bidder,20-Dec-2025 09:15 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,27.0,3055824.0,Designers Forum,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,27,3059058,Real Align Engineering Solutions PVT LTD,01-Sep-2025 01:46 PM,Accepted-AOC,Successful Bidder,20-Dec-2025 09:15 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,28.0,3055907.0,HAVEN ARCHITECTS,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,28,3055229,SAGAR,30-Aug-2025 12:48 PM,Rejected-Technical,Not Fulfilled eligibility criteria,20-Dec-2025 01:47 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,29.0,3056061.0,Threshold Architects(Prop.Rupanjali Sunderray),INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,29,3056388,S AND J ASSOCIATES,30-Aug-2025 03:10 PM,Accepted-AOC,Successful Bidder,20-Dec-2025 09:15 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,30.0,3056388.0,S AND J ASSOCIATES,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,30,3034217,S.M. Consultants Pvt. Ltd.,29-Aug-2025 12:28 PM,Accepted-AOC,Successful Bidder,20-Dec-2025 09:15 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,31.0,3056433.0,IDEAZ ARCHITECTURAL CONSULTANTS,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,31,3033444,Space Ace,12-Aug-2025 07:35 PM,Accepted-AOC,Successful Bidder,20-Dec-2025 09:15 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,32.0,3058462.0,Mitimitra Consultants Pvt. Ltd.,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,32,3032199,Structwel Designers And Consultants Pvt Ltd,13-Aug-2025 06:43 PM,Accepted-AOC,Successful Bidder,20-Dec-2025 09:15 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,33.0,3058540.0,727 Architects,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,33,3038992,Studio for Habitat Futures Private Limited,29-Aug-2025 03:30 PM,Accepted-AOC,Successful Bidder,20-Dec-2025 09:15 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,34.0,3059058.0,Real Align Engineering Solutions PVT LTD,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,34,3026717,Studio Vasuda,27-Aug-2025 01:05 PM,Accepted-AOC,Successful Bidder,20-Dec-2025 09:15 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,35.0,3059637.0,WSD Consultant Pvt Ltd,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,35,3056061,Threshold Architects(Prop.Rupanjali Sunderray),30-Aug-2025 01:05 PM,Accepted-AOC,Successful Bidder,20-Dec-2025 09:15 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,3039812,VASTUKAR,18-Aug-2025 12:02 PM,Accepted-AOC,Successful Bidder,20-Dec-2025 09:15 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,3059637,WSD Consultant Pvt Ltd,01-Sep-2025 04:52 PM,Accepted-AOC,Successful Bidder,20-Dec-2025 09:15 PM,AOC
