Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Tender Stage
Odisha Tourism Devl. Corp.,2025_OTDC_116368_1,BP I/02/2025-26 Dt. 23.07.2025,"Development of Nilakantheswar Temple, Garapada, Nimapara in Puri District",1.0,3032815.0,M/S SILICON INTERIORS,INR,"6,609,529.58",S.K. Behera,Internal,"P. K. JENA, R. DHAR",Subrat Kumar Jena,13-Oct-2025 07:04 PM,14-Oct-2025 09:00 AM,techsummary_548127.pdf (2229.44 KB),18-Dec-2025,"INR 6,609,529.58",180.0,Subrat Kumar Jena,18-Dec-2025 01:12 PM,NILAKANTHESWARGARAPADA.pdf (1692.00 KB),WORK ORDER,S.K. Behera,Internal,"S. Pradhan, A.S. Swain",Subrat Kumar Jena,18-Dec-2025 12:51 PM,finsummary_548127.pdf (497.48 KB),Finance,Financial Proceeding,Subrat Kumar Jena,16-Dec-2025 06:31 PM,finance_548127.pdf,BOQ Comparative Chart,1,3032490,Bimalesh Nayak,12-Aug-2025 12:23 PM,Rejected-Finance,UNSUCCESSFUL BIDDER IN TRANSPARENT LOTTERY SYSTEM,18-Dec-2025 12:51 PM,Technical,Technical Bid Proceeding,Sabyasachi Naik,13-Oct-2025 03:18 PM,technical_548127.pdf,AOC,"77,750",Yes,fixed,,Nil,Nil,1.0,ICICI BANK,1.0,Fee/PreQual/Technical,.pdf,DTCN,Odisha Tourism Devl. Corp.,BP I/02/2025-26 Dt. 23.07.2025,2025_OTDC_116368_1,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,"Development of Nilakantheswar Temple, Garapada, Nimapara in Puri District","Development of Nilakantheswar Temple, Garapada, Nimapara in Puri District",As per DTCN ,NA ,"77,75,000",Civil Works - Buildings,NA ,Tender,90.0,6.0,Nimapara,752106.0,NA ,NA ,NA ,"O/o the Executive Engineer, OTDC Ltd, BBSR",No ,No,02-Aug-2025 03:15 PM,13-Aug-2025 11:30 AM,02-Aug-2025 03:15 PM,12-Aug-2025 05:00 PM,NA ,NA ,02-Aug-2025 03:15 PM,12-Aug-2025 05:00 PM,14-Oct-2025 09:00 AM,"10,000","1,800",Nil,Nil,No,"Executive Engineer, OTDC Ltd, BBSR","O/o the Executive Engineer, OTDC Ltd, BBSR",AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3031990,CHANDAN SAHOO,11-Aug-2025 05:15 PM,Rejected-Finance,UNSUCCESSFUL BIDDER IN TRANSPARENT LOTTERY SYSTEM,18-Dec-2025 12:51 PM,,,,,,AOC,,,,,,,2.0,ICICI NEFT/RTGS,,,.pdf,Other documents as per DTCN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3033073,JITENDRA PRASAD BEHERA,12-Aug-2025 01:03 PM,Rejected-Finance,UNSUCCESSFUL BIDDER IN TRANSPARENT LOTTERY SYSTEM,18-Dec-2025 12:51 PM,,,,,,AOC,,,,,,,,,2.0,Finance,.xls,BoQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3033188,LAXMIDHAR SETHY,12-Aug-2025 01:30 PM,Rejected-Finance,UNSUCCESSFUL BIDDER IN TRANSPARENT LOTTERY SYSTEM,18-Dec-2025 12:51 PM,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3032732,M/S DURGAMADHAB CONSTRUCTION AND INTERIOR,12-Aug-2025 10:24 AM,Rejected-AOC,UNSUCESSFUL BIDDER,18-Dec-2025 01:12 PM,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3032815,M/S SILICON INTERIORS,12-Aug-2025 03:48 PM,Accepted-AOC,SUCESSFUL BIDDER,18-Dec-2025 01:12 PM,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,3029457,SS TRADERS AND CONSTRUCTION,12-Aug-2025 01:57 PM,Rejected-Finance,UNSUCCESSFUL BIDDER IN TRANSPARENT LOTTERY SYSTEM,18-Dec-2025 12:51 PM,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
