EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,3093575,CLAVAX POWER PRIVATE LIMITED,22-Sep-2025 02:04 PM,Rejected-Finance,Not won in the transparent Lottery,07-Nov-2025 08:21 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,3092385,DEBASMITA KHANDUAL,21-Sep-2025 04:00 PM,Rejected-Finance,Not won in the transparent Lottery,07-Nov-2025 08:21 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,3087643,DEBENDRANATH MAHARI,20-Sep-2025 07:08 PM,Rejected-Finance,Not won in the transparent Lottery,07-Nov-2025 08:21 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,3091399,DILLIP RANJAN MISHRA,21-Sep-2025 03:37 PM,Rejected-Finance,Not won in the transparent Lottery,07-Nov-2025 08:21 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,3094715,DIPAK KUMAR SAHOO,22-Sep-2025 02:29 PM,Rejected-Finance,Not won in the transparent Lottery,07-Nov-2025 08:21 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,3086118,GADADHAR SAMANTARA,21-Sep-2025 12:16 PM,Rejected-Finance,Not won in the transparent Lottery,07-Nov-2025 08:21 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,3089438,JAYANTA KUMAR BEHERA,20-Sep-2025 01:25 PM,Rejected-Finance,Not won in the transparent Lottery,07-Nov-2025 08:21 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,3095197,JHUNALATA BISWAL,22-Sep-2025 04:54 PM,Rejected-Finance,Not won in the transparent Lottery,07-Nov-2025 08:21 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,3087931,JITENDRA KUMAR SINHA,19-Sep-2025 02:32 PM,Rejected-Finance,Not won in the transparent Lottery,07-Nov-2025 08:21 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,3092689,JITENDRA PRASAD BEHERA,21-Sep-2025 06:26 PM,Rejected-Finance,Not won in the transparent Lottery,07-Nov-2025 08:21 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,3087501,JITENDRIY NAYAK,20-Sep-2025 04:11 PM,Rejected-Finance,Not won in the transparent Lottery,07-Nov-2025 08:21 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,3085761,KAILASH CHANDRA SAHOO,18-Sep-2025 05:16 PM,Rejected-Finance,Not won in the transparent Lottery,07-Nov-2025 08:21 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,3093272,KALENDI CHARAN JENA,22-Sep-2025 06:51 AM,Rejected-Finance,Not won in the transparent Lottery,07-Nov-2025 08:21 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,3090880,KRUSHNA CHANDRA SWAIN,20-Sep-2025 04:38 PM,Rejected-Finance,Not won in the transparent Lottery,07-Nov-2025 08:21 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,3087014,kumudiini Baral,21-Sep-2025 05:34 PM,Rejected-Finance,Not won in the transparent Lottery,07-Nov-2025 08:21 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,3088607,LILI SAHOO,19-Sep-2025 04:56 PM,Rejected-Finance,Not won in the transparent Lottery,07-Nov-2025 08:21 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,3091745,LINGARAJ NAYAK,21-Sep-2025 02:59 PM,Rejected-Finance,Not won in the transparent Lottery,07-Nov-2025 08:21 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,3086276,LUCY CHOUDHURY,22-Sep-2025 10:48 AM,Accepted-AOC,"L1 bid of Sri LUCY CHOUDHURY selected through transparent lottery system accepted by the S.E., Nimapara Irrigation Division for award of contract.",30-Dec-2025 09:30 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,3082394,MAA RATNACHUDI CONSTRUCTION,15-Sep-2025 09:31 PM,Rejected-Finance,Not won in the transparent Lottery,07-Nov-2025 08:21 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,3080937,MITA SWAIN,15-Sep-2025 03:26 PM,Rejected-Finance,Not won in the transparent Lottery,07-Nov-2025 08:21 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,3088241,NIRANJAN SWAIN,21-Sep-2025 11:06 PM,Rejected-Finance,Not won in the transparent Lottery,07-Nov-2025 08:21 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,3091838,OM PRAKASH NAYAK,21-Sep-2025 04:10 PM,Rejected-Finance,Not won in the transparent Lottery,07-Nov-2025 08:21 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,3079431,PABITRA MOHAN SAHOO,21-Sep-2025 10:24 AM,Rejected-Finance,Not won in the transparent Lottery,07-Nov-2025 08:21 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,3091728,PARTHA SARATHI BEHURA,21-Sep-2025 02:33 PM,Rejected-Finance,Not won in the transparent Lottery,07-Nov-2025 08:21 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,3091948,PRABHANJAN DAS,21-Sep-2025 11:44 AM,Rejected-Finance,Not won in the transparent Lottery,07-Nov-2025 08:21 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,3093518,PRABHUDATTA PARIDA,22-Sep-2025 10:51 AM,Rejected-Finance,Not won in the transparent Lottery,07-Nov-2025 08:21 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,3089701,PRATAP CHANDRA SWAIN,20-Sep-2025 09:55 AM,Rejected-Finance,Not won in the transparent Lottery,07-Nov-2025 08:21 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,3095244,PRATIMA BADAJENA,22-Sep-2025 04:14 PM,Rejected-Finance,Not won in the transparent Lottery,07-Nov-2025 08:21 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,3079541,PRATIMA PRADHAN,16-Sep-2025 09:59 PM,Rejected-Finance,Not won in the transparent Lottery,07-Nov-2025 08:21 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,3094915,PRATISRUTI CONSTRUCTION PROP SUJIT KUMAR BEHERA (SC),22-Sep-2025 03:14 PM,Rejected-Finance,Not won in the transparent Lottery,07-Nov-2025 08:21 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,3088713,PRITIKANTA SWAIN,19-Sep-2025 05:31 PM,Rejected-Finance,Not won in the transparent Lottery,07-Nov-2025 08:21 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,3078138,PRIYABRATA KANUNGO,12-Sep-2025 10:40 PM,Rejected-Finance,Not won in the transparent Lottery,07-Nov-2025 08:21 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,3091704,PRIYANKA PRIYADRASHINI SAHU,21-Sep-2025 06:28 AM,Rejected-Finance,Not won in the transparent Lottery,07-Nov-2025 08:21 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,3090528,PUSPAK KUMAR PRADHAN,20-Sep-2025 02:29 PM,Rejected-Finance,Not won in the transparent Lottery,07-Nov-2025 08:21 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,3093876,RAJESH BARIK,22-Sep-2025 11:36 AM,Rejected-Finance,Not won in the transparent Lottery,07-Nov-2025 08:21 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,3081460,RANJITA BISWAL,20-Sep-2025 10:31 AM,Rejected-Finance,Not won in the transparent Lottery,07-Nov-2025 08:21 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,3079858,RATI PRAKASH PALATA,14-Sep-2025 05:34 PM,Rejected-Finance,Not won in the transparent Lottery,07-Nov-2025 08:21 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,3081413,RATNAKAR NISANKA,19-Sep-2025 01:32 PM,Rejected-Finance,Not won in the transparent Lottery,07-Nov-2025 08:21 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,3087880,Renubala Dutta,19-Sep-2025 02:11 PM,Rejected-Finance,Not won in the transparent Lottery,07-Nov-2025 08:21 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,3094359,RUBI BISWAL,22-Sep-2025 01:04 PM,Rejected-Finance,Not won in the transparent Lottery,07-Nov-2025 08:21 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,3092100,RUSHI PRASAD MISHRA,21-Sep-2025 12:46 PM,Rejected-Finance,Not won in the transparent Lottery,07-Nov-2025 08:21 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,3091543,SANATAN KANDI,21-Sep-2025 08:46 PM,Rejected-Finance,Not won in the transparent Lottery,07-Nov-2025 08:21 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,3092162,sanjukta sarangi,21-Sep-2025 02:24 PM,Rejected-Finance,Not won in the transparent Lottery,07-Nov-2025 08:21 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,3085458,SANTOSH KUMAR BARAL,21-Sep-2025 08:43 PM,Rejected-Finance,Not won in the transparent Lottery,07-Nov-2025 08:21 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,3091428,SANTOSH KUMAR MISHRA,20-Sep-2025 08:54 PM,Rejected-Finance,Not won in the transparent Lottery,07-Nov-2025 08:21 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,3088195,SANTOSH KUMAR PANDA,19-Sep-2025 03:46 PM,Rejected-Finance,Not won in the transparent Lottery,07-Nov-2025 08:21 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,3086539,SANTOSH KUMAR ROUTRAY,18-Sep-2025 03:41 PM,Rejected-Finance,Not won in the transparent Lottery,07-Nov-2025 08:21 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,3087956,SARASWATI ENGINEERING PROP.KAMALA KRISHNA RAO ACHARYA,21-Sep-2025 08:21 PM,Rejected-Finance,Not won in the transparent Lottery,07-Nov-2025 08:21 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,3087110,SATYABRATA SWAIN,18-Sep-2025 09:09 PM,Rejected-Finance,Not won in the transparent Lottery,07-Nov-2025 08:21 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,3094964,SHRUTI RANJAN BEHERA,22-Sep-2025 03:42 PM,Rejected-Finance,Not won in the transparent Lottery,07-Nov-2025 08:21 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,3092225,smruti ranjan senapati,21-Sep-2025 01:28 PM,Rejected-Finance,Not won in the transparent Lottery,07-Nov-2025 08:21 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,3080055,SNEHALATA PATRA,20-Sep-2025 05:58 PM,Rejected-Finance,Not won in the transparent Lottery,07-Nov-2025 08:21 PM,,,,,,,AOC
