Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
24-Jun-2025 11:00 AM,04-Jul-2025 11:00 AM,24-Jun-2025 11:00 AM,03-Jul-2025 05:00 PM,NA ,NA ,24-Jun-2025 11:00 AM,03-Jul-2025 05:00 PM,"6,900",Yes,fixed,,Nil,Nil,"PH Works (SI,SD AND WS) to Construction of Sub Centre Building at Gangajal of Kutra Block in Sundargarh District under State Budget in the F.Y. 2022-23","PH Works (SI,SD AND WS) to Construction of Sub Centre Building at Gangajal of Kutra Block in Sundargarh District under State Budget in the F.Y. 2022-23",Please refer Tender documents. ,NA ,"6,77,998",Civil Works - Buildings,NA ,Tender,90.0,NA ,Gangajal,770016.0,NA ,NA ,NA ,"O/O EE RW (PH) DIVISION ,BBSR",No ,No,"EE RW (PH) DIVISION,BBSR","SE RW (PH) DIVISION,BBSR BEHIND ESPLANDE MALL,RASULGARH,751010",CE RW I||SE RW PH CIRCLE BBSR||EE RW PH DIVN. BBSR,EERWPH-15/2025-26,2025_CERWI_114506_18,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,ICICI BANK,"4,000",0.0,Nil,Nil,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"Valid License Document as per tender class of contractor in NIT, GST, Certificate, PAN Card",AOC,Executive Engineer,Internal,,Anil Kumar Das,18-Jul-2025 12:51 PM,techsummary_543580.pdf (341.09 KB),Executive Engineer,Internal,,Anil Kumar Das,23-Dec-2025 12:09 PM,finsummary_543580.pdf (65.15 KB),Finance,comparative statement,Anil Kumar Das,05-Jul-2025 12:05 PM,finance_543580.pdf,BOQ Comparative Chart,23-Dec-2025,"INR 576,366",90.0,Anil Kumar Das,24-Dec-2025 12:33 PM,9234.pdf (322.00 KB),CE RW I||SE RW PH CIRCLE BBSR||EE RW PH DIVN. BBSR,2025_CERWI_114506_18,EERWPH-15/2025-26,"PH Works (SI,SD AND WS) to Construction of Sub Centre Building at Gangajal of Kutra Block in Sundargarh District under State Budget in the F.Y. 2022-23",1.0,2982671.0,KEDAR CHOUDHURY,INR,"576,366",1,2987418,Bikash Kumar Tanty,03-Jul-2025 04:38 PM,Rejected-Finance,Not Qualified in Transparency lottery,23-Dec-2025 12:09 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,.pdf,"EMD, Tender Paper cost, Affidavit for correctness and no Relation Certificate",AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2982671,KEDAR CHOUDHURY,29-Jun-2025 01:17 PM,Accepted-AOC,Qualified in Transparency lottery,24-Dec-2025 12:33 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2987085,RAJAN BUDA(S.C),03-Jul-2025 01:44 PM,Rejected-Finance,Not Qualified in Transparency lottery,23-Dec-2025 12:09 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2987912,SANJAY JHA,03-Jul-2025 04:05 PM,Rejected-Finance,Not Qualified in Transparency lottery,23-Dec-2025 12:09 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2986426,SK WAQAR AHMED,02-Jul-2025 01:09 PM,Rejected-Finance,Not Qualified in Transparency lottery,23-Dec-2025 12:09 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2984458,SUMIT SAGAR SAHOO,02-Jul-2025 01:43 PM,Rejected-Finance,Not Qualified in Transparency lottery,23-Dec-2025 12:09 PM,AOC
