Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
SE,Internal,EE AND DAO,Monalisa Mahunta,09-Dec-2025 04:05 PM,techsummary_557172.pdf (446.20 KB),09-Dec-2025,"INR 857,012",60.0,Monalisa Mahunta,09-Dec-2025 04:15 PM,aocgholapur.pdf (436.00 KB),AGREEMENT DRAWN.,1,3172160,BIJAYALAXMI MOHANTY,03-Nov-2025 02:32 PM,Rejected-AOC,"AFTER DRAWL OF LOTTERY, THE BIDDER IS DIS-QUALIFIED AS PER CODAL RULE OF LOTTERY SYSTEM",09-Dec-2025 04:15 PM,1.0,3167412.0,ramakanta sahoo,INR,"857,012",Finance,2025_CERWI_119821_1,Chandini Suman Sahoo,04-Nov-2025 12:59 PM,finance_557172.pdf,BOQ Comparative Chart,SE,Internal,EE AND DAO,Monalisa Mahunta,09-Dec-2025 04:09 PM,finsummary_557172.pdf (446.20 KB),CE RW I||RWCIRCLE-CUTTACK||RWDIVISION-CUTTACK-II,2025_CERWI_119821_1,11 of 25-26,"Repair to Bridge Over Sankhajora Nallha on Gholapur Ghodabara Road_Road_Colour of Railing, Post, Repiar of same, Raising of retaining wall, stone pitching, Repair of Both Side Approach Road_At 5/200 Km",AOC,CE RW I||RWCIRCLE-CUTTACK||RWDIVISION-CUTTACK-II,11 of 25-26,2025_CERWI_119821_1,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"10,080",Yes,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical/Finance,.pdf,Valid registration certificate GST PAN SCHEDULE A E F AND OTHER DOCUMENTS AS PER DTCN,1.0,ICICI BANK,20-Oct-2025 11:00 AM,04-Nov-2025 11:30 AM,20-Oct-2025 11:00 AM,03-Nov-2025 05:00 PM,20-Oct-2025 11:00 AM ,03-Nov-2025 02:00 PM ,20-Oct-2025 11:00 AM,03-Nov-2025 05:00 PM,Divisional Officer,"RURAL WORKS DIVISION NO.II, CUTTACK","Repair to Bridge Over Sankhajora Nallha on Gholapur Ghodabara Road_Road_Colour of Railing, Post, Repiar of same, Raising of retaining wall, stone pitching, Repair of Both Side Approach Road_At 5/200 Km","Repair to Bridge Over Sankhajora Nallha on Gholapur Ghodabara Road_Road_Colour of Railing, Post, Repiar of same, Raising of retaining wall, stone pitching, Repair of Both Side Approach Road_At 5/200 Km",NA ,NA ,"10,08,130",Miscellaneous Works,NA ,Tender,90.0,60.0,Cuttack,753004.0,NA ,NA ,NA ,"RURAL WORKS DIVISION NO.II, CUTTACK",No ,No,"6,000",0.0,Nil,Nil,No,AOC
,,,,,,,,,,,,,2,3171773,GURUDEV SAHOO,01-Nov-2025 12:12 PM,Rejected-AOC,"AFTER DRAWL OF LOTTERY, THE BIDDER IS DIS-QUALIFIED AS PER CODAL RULE OF LOTTERY SYSTEM",09-Dec-2025 04:15 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,.xls,Boq,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,3,3174604,GYANARANJAN SAHANI,02-Nov-2025 03:56 PM,Rejected-AOC,"AFTER DRAWL OF LOTTERY, THE BIDDER IS DIS-QUALIFIED AS PER CODAL RULE OF LOTTERY SYSTEM",09-Dec-2025 04:15 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,4,3178040,Lija Rout,03-Nov-2025 04:07 PM,Rejected-AOC,"AFTER DRAWL OF LOTTERY, THE BIDDER IS DIS-QUALIFIED AS PER CODAL RULE OF LOTTERY SYSTEM",09-Dec-2025 04:15 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,5,3173311,Manoranjan Sahoo,02-Nov-2025 11:51 AM,Rejected-AOC,"AFTER DRAWL OF LOTTERY, THE BIDDER IS DIS-QUALIFIED AS PER CODAL RULE OF LOTTERY SYSTEM",09-Dec-2025 04:15 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,6,3176108,M/S. RAJ RIYANSH CONSTRUCTIONS,03-Nov-2025 09:23 AM,Rejected-AOC,"AFTER DRAWL OF LOTTERY, THE BIDDER IS DIS-QUALIFIED AS PER CODAL RULE OF LOTTERY SYSTEM",09-Dec-2025 04:15 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,7,3176776,M/S SUBASH CHANDRA PATTANAIK,03-Nov-2025 04:55 PM,Rejected-AOC,"AFTER DRAWL OF LOTTERY, THE BIDDER IS DIS-QUALIFIED AS PER CODAL RULE OF LOTTERY SYSTEM",09-Dec-2025 04:15 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,8,3177420,NARAYAN PRUSTY,03-Nov-2025 01:47 PM,Rejected-AOC,"AFTER DRAWL OF LOTTERY, THE BIDDER IS DIS-QUALIFIED AS PER CODAL RULE OF LOTTERY SYSTEM",09-Dec-2025 04:15 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,9,3168393,NARESH KUMAR ROUT,30-Oct-2025 05:07 PM,Rejected-AOC,"AFTER DRAWL OF LOTTERY, THE BIDDER IS DIS-QUALIFIED AS PER CODAL RULE OF LOTTERY SYSTEM",09-Dec-2025 04:15 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,10,3177215,PAPU DALEI,03-Nov-2025 01:18 PM,Rejected-AOC,"AFTER DRAWL OF LOTTERY, THE BIDDER IS DIS-QUALIFIED AS PER CODAL RULE OF LOTTERY SYSTEM",09-Dec-2025 04:15 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
