Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Tender Stage,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
Finance,"3 nos of Bidders participated for the project and submitted Documents, Hence accepted for evaluation.",Jayanta Kumar Maitra,23-Jun-2025 04:46 PM,finance_541448.pdf,BOQ Comparative Chart,23-Dec-2025,"INR 460,398.76",45.0,Jayanta Kumar Maitra,23-Dec-2025 07:28 PM,ProceddingPM01Y2526.pdf (4630.00 KB),1.0,2975438.0,GEETANJALI ENTERPRISER,INR,"460,398.76",Municipal Bodies||Puri Municipality,2025_ORULB_113908_13,P.M. 01/2025-26,C.C Drain from Naga Math to Harchandi temple in ward No-04,1,2975438,GEETANJALI ENTERPRISER,20-Jun-2025 03:34 PM,Accepted-AOC,WON BY LOTTERY PROCESS,23-Dec-2025 07:28 PM,ADMINISTRATOR,Internal,,Jayanta Kumar Maitra,23-Dec-2025 07:24 PM,techsummary_541448.pdf (4629.61 KB),ADMINISTRATOR,Internal,,Jayanta Kumar Maitra,23-Dec-2025 07:26 PM,finsummary_541448.pdf (4629.61 KB),AOC,1.0,Fee/PreQual/Technical/Finance,.pdf,"REGISTRATION CERTIFICATE, GST, PAN, EPF OR UNDERTAKING FOR EPF And AFFIDAVIT any other as per DTCN","5,416",Yes,fixed,,Nil,Nil,"EXECUTIVE OFFICER, PURI MUNICIPALITY",VIP ROAD,C.C Drain from Naga Math to Harchandi temple in ward No-04,CIVIL,Please refer Tender documents. ,NA ,"5,41,582",Civil Works - Others,NA ,Tender,120.0,45.0,PURI MUNICIPALITY,752001.0,NA ,NA ,NA ,OFFICE CHAMBER OF THE EXECUTIVE OFFICER,No ,No,Municipal Bodies||Puri Municipality,P.M. 01/2025-26,2025_ORULB_113908_13,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,31-May-2025 03:00 PM,21-Jun-2025 11:00 AM,31-May-2025 03:00 PM,20-Jun-2025 05:00 PM,NA ,NA ,31-May-2025 03:00 PM,20-Jun-2025 05:00 PM,1.0,ICICI BANK,"4,720",0.0,Nil,Nil,No,AOC
,,,,,,,,,,,,,,,,,,,,,2,2975495,RAM NARAYAN SUBUDHI,20-Jun-2025 04:15 PM,Rejected-Finance,DECIDED THROUGH LOTTERY,23-Dec-2025 07:26 PM,,,,,,,,,,,,,AOC,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,3,2975315,SANGEETA NAYAK,20-Jun-2025 02:21 PM,Rejected-Finance,DECIDED THROUGH LOTTERY,23-Dec-2025 07:26 PM,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
