Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :.1,AOC document :,AOC Description :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,BOQ Comparative Chart :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
"Superintending Engineer, P.H. Division, Balasore","Office of the Executive Engineer, P.H. Division, Balasore","Improvement of water Supply to ward no.11,13 and 25 by sinking of new production well under Balasore Municipality","Improvement of water Supply to ward no.11,13 and 25 by sinking of new production well under Balasore Municipality",Please refer Tender documents. ,NA ,"51,19,000",Civil Works - Water Works,NA ,Tender,120.0,90.0,Balasore Municipality,756001.0,NA ,NA ,NA ,"Office of the Executive Engineer, P.H. Division, B",No ,No,1.0,Fee/PreQual/Technical,.pdf,"GST Certificate, PAN, Bidder RC (CDMS), Affidavit, Cost of Tender Paper, EMD",PHEO||PH Circle Balasore||PH Division Balasore,SEPHBLS-33 of 2024-25 Dt.12.02.2025,2025_PHEO_110897_1,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,"10,000",0.0,Nil,Nil,No,1.0,ICICI BANK,19-Feb-2025 11:00 AM,07-Mar-2025 11:00 AM,19-Feb-2025 11:00 AM,06-Mar-2025 05:00 PM,19-Feb-2025 11:00 AM ,01-Mar-2025 05:00 PM ,19-Feb-2025 11:00 AM,06-Mar-2025 05:00 PM,09-May-2025 11:00 AM,"52,000",Yes,fixed,,Nil,Nil,AOC,"Er. Nabin Chandra Singh, S.E. P.H. Division, Balasore",Internal,"A.E.E. (Estr.), P.H. Division, Balasore, DAO, AEE PH Sub-Division, Balasore",Nabin Chandra Singh,09-Dec-2025 12:35 PM,finsummary_530762.pdf (227.42 KB),09-Dec-2025,"INR 4,351,295.2",90.0,Nabin Chandra Singh,09-Dec-2025 12:40 PM,WorkOrder33.pdf (1173.00 KB),Tender awarded,Finance,Technical bid and financial bid opened,Nabin Chandra Singh,09-Dec-2025 12:32 PM,finance_530762.pdf,BOQ Comparative Chart,Technical,Technical Bid Opened,Nabin Chandra Singh,08-May-2025 01:29 PM,technical_530762.pdf,1,2844566,GANESWAR PATRA,06-Mar-2025 10:47 AM,Rejected-Finance,Not Qualified,09-Dec-2025 12:35 PM,1.0,2844224.0,SOHAM CONSTRUCTION,INR,"4,351,295.2",PHEO||PH Circle Balasore||PH Division Balasore,2025_PHEO_110897_1,SEPHBLS-33 of 2024-25 Dt.12.02.2025,"Improvement of water Supply to ward no.11,13 and 25 by sinking of new production well under Balasore Municipality","Er. Nabin Chandra Singh, S.E. P.H. Division, Balasore",Internal,"Sri Ujjwal Kumar Pradhan, A.E. (Estr.), P.H. Division, Balasore, Divisional Accounts Officer, P.H. Division Balasore",Nabin Chandra Singh,08-May-2025 01:32 PM,09-May-2025 11:00 AM,techsummary_530762.pdf (1091.90 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,.pdf,"Certificates, Formats, Affidavits, Schedules and other documents if any as per DTCN",,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2,2844794,KAMALAKANTA DAS,06-Mar-2025 12:48 PM,Rejected-Finance,Not Qualified,09-Dec-2025 12:35 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,3,2841560,PRASANTI MALIK,28-Feb-2025 03:00 PM,Rejected-Finance,Not Qualified,09-Dec-2025 12:35 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,4,2844224,SOHAM CONSTRUCTION,05-Mar-2025 08:37 AM,Accepted-AOC,Tender awarded,09-Dec-2025 12:40 PM,,,,,,,,,,,,,,,,,AOC
