Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Tender Stage,S.No,Corrigendum Title,Corrigendum Type,View,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No.1,Bank Name,Name,Address,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Tender Stage
EE LI CUTTCK,Internal,EE LI CUTTACK AND OTHERS,PABITRA PARIDA,29-Jan-2024 01:41 PM,techsummary_471167.pdf (304.77 KB),1.0,2322706.0,SIVA SAMBHU ENGINEERING,INR,"1,806,393.78","Orissa Lift Irrigation Corporation||LI,Central Circle, Cuttack||LI Division Cuttack",2023_OLIC_96404_20,10/Dt. 02.11.23,INSTALLATION AND ENERGISATION OF BACHASAILO-III LI PROJECT,1,2323144,NIRODA KUMAR JENA,20-Nov-2023 01:57 PM,Rejected-Technical,OK,29-Jan-2024 01:41 PM,06-Dec-2025,"INR 1,901,267",90.0,BHAGIRATHI MISHRA,06-Dec-2025 01:33 PM,20Bachhasailo3.pdf (2382.00 KB),WORK ORDER ISSUED,Finance,4 BIDDERS PARTICIPATION,SHDHANA BEHERA,22-Nov-2023 08:04 AM,,BOQ Comparative Chart,EE LI CUTTACK,Internal,EE LI CUTTACK AND OTHERS,BHAGIRATHI MISHRA,06-Dec-2025 01:30 PM,finsummary_471167.pdf (2381.98 KB),AOC,1.0,CORRIGENDUMNOTICE5519,Date,,INSTALLATION AND ENERGISATION OF BACHASAILO-III LI PROJECT,INSTALLATION AND ENERGISATION OF BACHASAILO-III LI PROJECT,Please refer Tender documents. ,NA ,"19,01,267",Civil Works - Lift Irrigation Schemes,NA ,Rate Contract,90.0,365.0,NIALI BLOCK,754001.0,NA ,NA ,NA ,"EE LI DIVISION, CUTTACK",No ,No,1.0,ICICI BANK,"EE LI DIVISION, CUTTACK","O/O EE LI DIVISION, CUTTACK","6,000",0.0,Nil,Nil,No,"19,013",Yes,fixed,,Nil,Nil,08-Nov-2023 10:00 AM,21-Nov-2023 10:00 AM,08-Nov-2023 10:00 AM,20-Nov-2023 05:00 PM,08-Nov-2023 10:00 AM ,17-Nov-2023 04:00 PM ,08-Nov-2023 10:00 AM,20-Nov-2023 05:00 PM,"Orissa Lift Irrigation Corporation||LI,Central Circle, Cuttack||LI Division Cuttack",10/Dt. 02.11.23,2023_OLIC_96404_20,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"TENDER COST, EMD AND ALL OTHER DOCUMENTS AS PER DTCN",AOC
,,,,,,,,,,,,,,,2,2324233,ODISHA POWER CARE PRIVATE LIMITED,20-Nov-2023 04:47 PM,Rejected-Technical,OK,29-Jan-2024 01:41 PM,,,,,,,,,,,,,,,,,,,,AOC,2.0,Addendum Notice,Other,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,AOC
,,,,,,,,,,,,,,,3,2323964,PRANAB PRAKASH ACHARYA,20-Nov-2023 03:29 PM,Rejected-Technical,OK,29-Jan-2024 01:41 PM,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,4,2322706,SIVA SAMBHU ENGINEERING,20-Nov-2023 12:41 PM,Accepted-AOC,OK,06-Dec-2025 01:33 PM,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
