Name,Address,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.2,Revocation Title,Revocation Description,Published Date,Document Name,Document Size(in KB),Revocated To,Tender Stage
ChiefConstructionEngineer,"O/o ChiefConstructionEngineer,CentralRWCircle,BBSR","10,000",0.0,Nil,Nil,No,1.0,Other Corrigendum,Other,,1.0,ICICI BANK,CE RW I||RWCIRCLE-BHUBANESWAR,Tender Online C.C-25 of 2024,2025_CERWI_109057_40,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,"Tender Paper Cost, EMD, GSTIN, PAN, Registration Certificate",Improvement of NH 5 to Rahanabeli under MMSY-Improvement to Existing RD road in the Dist. of Khordha for the year 2024-25,Improvement of NH 5 to Rahanabeli under MMSY-Improvement to Existing RD road in the Dist. of Khordha for the year 2024-25,Please refer Tender documents. ,NA ,"3,70,87,383",Civil Works - Roads,NA ,Tender,90.0,240.0,Bhubaneswar,751022.0,NA ,NA ,NA ,"O/o ChiefConstructionEngineer,CentralRWCircle,BBSR",No ,No,"3,70,874",Yes,percentage,1.0%,Nil,Nil,18-Jan-2025 06:55 PM,29-Jan-2025 11:00 AM,18-Jan-2025 06:55 PM,28-Jan-2025 05:00 PM,NA ,NA ,18-Jan-2025 06:55 PM,28-Jan-2025 05:00 PM,31-Mar-2025 09:00 AM,AOC,Technical,8 nos bidder participated in the tender,Mausumi Mishra,30-Mar-2025 03:49 PM,,Chief Construction Engineer,Internal,SuperintendingEngineerRWDivisionII Nayagarh SrDAORWDivision Bhubaneswar PAtoChiefConstructionEngineerCentralRuralWorksCircleBBSR,Mausumi Mishra,17-Jun-2025 12:54 PM,finsummary_523789.pdf (253.50 KB),Finance,7 nos bidder qualified in the tender,Mausumi Mishra,31-Mar-2025 11:24 AM,,BOQ Comparative Chart,Chief Construction Engineer,Internal,SuperintendingEngineerRWDivisionII Nayagarh SrDAORWDivision Bhubaneswar PAtoChiefConstructionEngineerCentralRuralWorksCircleBBSR,Mausumi Mishra,30-Mar-2025 03:52 PM,31-Mar-2025 09:00 AM,techsummary_523789.pdf (1203.38 KB),17-Jun-2025,"INR 31,527,985",240.0,Priyambada Swain,16-Dec-2025 05:02 PM,RahanabeliAgmtDetails.pdf (1267.00 KB),"Work order letter No.5280 dtd.04.06.2025 and Agmt No.12 P1 of 2025-26 dtd.04.06.2025 of Superintending Engineer, Rural Works Division, Bhubaneswar",1,2778274,BICHITRANANDA SAMANTARAY,27-Jan-2025 10:12 PM,Rejected-Finance,Other than L1 and L2,17-Jun-2025 12:54 PM,1.0,2783190.0,SAI ANURAG BISWAL,INR,"31,527,985",CE RW I||RWCIRCLE-BHUBANESWAR,2025_CERWI_109057_40,Tender Online C.C-25 of 2024,Improvement of NH 5 to Rahanabeli under MMSY-Improvement to Existing RD road in the Dist. of Khordha for the year 2024-25,1.0,Tender Revocation,Tender Revocation,30-Mar-2025 02:52 PM,1338.pdf ,950.24,Technical Opening,AOC
,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,.pdf,"Work in Hand, Machineries, Affidavit of Correctness Certificate",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2784167,BIJAN KUMAR SUNDARAY,28-Jan-2025 04:26 PM,Rejected-Finance,Other than L1 and L2,17-Jun-2025 12:54 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"No Relationship Certificate, ATO, Work Experience and required documents as per DTCN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2783374,G.B.S CONSTRUCTIONS,28-Jan-2025 01:23 PM,Rejected-Finance,Other than L1,17-Jun-2025 12:54 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2784155,RASMIRANJAN DAS,28-Jan-2025 04:43 PM,Rejected-AOC,Rejected,16-Dec-2025 05:02 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2783190,SAI ANURAG BISWAL,28-Jan-2025 12:40 PM,Accepted-AOC,Accepted,16-Dec-2025 05:02 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2782075,SAI KRISHNA CONSTRUCTION,28-Jan-2025 12:10 PM,Rejected-AOC,Rejected,16-Dec-2025 05:02 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,2783885,Subash Chandra Mohanty,28-Jan-2025 03:41 PM,Rejected-Finance,Other than L1 and L2,17-Jun-2025 12:54 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,2782711,SUMANTA KUMAR SAHOO,28-Jan-2025 10:16 AM,Rejected-Technical,As per Clause No.2.1(1) of the Eligibility Criteria of General Instructions To the Tenderers of the DTCN (Suppression of facts),30-Mar-2025 03:52 PM,,,,,,,,,,,,,,,,,AOC
