Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Name,Address,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated On :,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
Municipal Bodies||Angul Municipality,EO/AGLM-06/2025-26,2025_ORULB_115727_26,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"6,000",0.0,Nil,Nil,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"Paper cost, EMD online, RC, GSTIN,PAN,Affidavit and other document as per DTCN","10,800",Yes,fixed,,Nil,Nil,21-Jul-2025 10:00 AM,02-Aug-2025 11:00 AM,21-Jul-2025 10:00 AM,01-Aug-2025 05:00 PM,NA ,NA ,21-Jul-2025 10:00 AM,01-Aug-2025 05:00 PM,Executive Officer,"O/O Executive Officer, Angul Municipality",1.0,ICICI BANK,Construction of drain and road from Ashok Agrawala to Omm residency in ward No.5,Construction of drain and road from Ashok Agrawala to Omm residency in ward No.5,Please refer Tender documents. ,NA ,"10,71,758",Civil Works - Others,NA ,Tender,90.0,60.0,Angul,759122.0,NA ,NA ,NA ,"O/O Executive Officer, Angul Municipality",No ,No,AOC,"Akshya Kumar Samant, Chairperson",Internal,"Sri Akshya Kumar Samant,Chairperson,Angul Municipality,Sri Satya Prakash Tripathy, E.O.,Angul Municipality,Sri Harihar Naik,ATO, Angul,Sri Asit Kumar Nayak, M.E,Angul Municipality",Satya Prakash Tripathy,04-Dec-2025 07:37 PM,finsummary_546629.pdf (678.54 KB),"Akshya Kumar Samant, Chairperson",Internal,"Sri Akshya Kumar Samant,Chairperson,Angul Municipality,Sri Satya Prakash Tripathy, E.O.,Angul Municipality,Sri Harihar Naik,ATO, Angul,Sri Asit Kumar Nayak, M.E,Angul Municipality",Satya Prakash Tripathy,04-Dec-2025 11:41 AM,techsummary_546629.pdf (584.96 KB),16-Dec-2025,"INR 1,071,758.28",60.0,Satya Prakash Tripathy,16-Dec-2025 01:45 PM,AOC.pdf (1032.00 KB),Date of agreement 23.10.2025 Date of completion 23.12.2025,1.0,3018577.0,SMT. PRATIMA BEHERA,INR,"911,101",Municipal Bodies||Angul Municipality,2025_ORULB_115727_26,EO/AGLM-06/2025-26,Construction of drain and road from Ashok Agrawala to Omm residency in ward No.5,1,3018840,Asish Kumar Mohury,30-Jul-2025 11:38 PM,Rejected-AOC,Lottery looser,16-Dec-2025 01:46 PM,Finance,7 no. bidders participated,Satya Prakash Tripathy,05-Aug-2025 01:18 PM,,BOQ Comparative Chart,AOC
,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3018733,DEBASISH MAJHI,30-Jul-2025 08:56 PM,Rejected-AOC,Lottery looser,16-Dec-2025 01:46 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3019904,DIBYARANJAN NAIK,31-Jul-2025 11:06 PM,Rejected-AOC,Lottery looser,16-Dec-2025 01:46 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3019183,JITENDRA KUMAR PRAHARAJ,31-Jul-2025 06:32 PM,Rejected-AOC,Lottery looser,16-Dec-2025 01:46 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3019757,SAGARIKA MOHAPATRA,01-Aug-2025 12:43 AM,Rejected-AOC,Lottery looser,16-Dec-2025 01:46 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3019933,SAROJ KUMAR NAIK,01-Aug-2025 08:52 AM,Rejected-AOC,Lottery looser,16-Dec-2025 01:46 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,3018577,SMT. PRATIMA BEHERA,30-Jul-2025 07:55 PM,Accepted-AOC,Lottery winner,16-Dec-2025 01:46 PM,,,,,,,AOC
