Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,Cover No,Cover,Document Type,Description,Name,Address,S.No.1,Bank Name,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
Odisha State Civil Supplies Corp. Ltd.||CSO cum DM Kalahandi,1992/14.07.2025,2025_OSCSC_115578_1,Yes,Open Tender,Percentage,Services,2.0,No,No,Online,No,No,No,Appointment of level-II contractor for transportation of Custom Milled Rice (CMR) from Rice Receiving Centre (RRC) of Junagarh Block / NAC,FOR APPOINTMENT OF LEVEL-II CONTRACTOR FOR TRANSPORTATION OF CUSTOM MILLED RICE (CMR) FROM RICE RECEIVING CENTRE (RRC) OF JUNAGARH BLOCK/ NAC,Please Refers to Tender Document ,NA ,"64,06,157",Handling and Transportation,NA ,Rate Contract,180.0,600.0,"Kalahandi, Junagarh Block / NAC",766014.0,"Office of the CCSO-cum-DM, OSCSC Ltd., Kalahandi ","Office of the Chief CSO-cum-District Manager, OSCSC Ltd., Kalahandi, Bhawanipatna, 766001 ",18-Jul-2025 11:00 AM ,"Office of the CCSO-cum-DM, OSCSC Ltd., Kalahandi",No ,No,"5,900",0.0,Nil,Nil,No,16-Jul-2025 10:00 AM,31-Jul-2025 11:00 AM,16-Jul-2025 10:00 AM,30-Jul-2025 05:00 PM,16-Jul-2025 10:00 AM ,18-Jul-2025 05:00 PM ,16-Jul-2025 10:00 AM,30-Jul-2025 05:00 PM,14-Aug-2025 11:00 AM,"3,20,308",No,fixed,,Nil,Nil,1.0,Modification in Cluse No. in Tender Documents.,Other,,1.0,Fee/PreQual/Technical,.pdf,Appointment of level-II contractor for transportation of CMR from RRC to FPS of Junagarh Block / NAC,"CCSO-cum-DM, OSCSC Ltd., Kalahandi","Office of the Chief CSO-cum-District Manager, OSCSC Ltd., Kalahandi, Bhawanipatna, 766001",1.0,ICICI BANK,AOC,1,3011230,BRAJENDRA KUMAR MEHER,30-Jul-2025 04:04 PM,Rejected-AOC,L3,22-Dec-2025 04:20 PM,22-Dec-2025,"INR 640,616",600.0,Sujata Mishra,22-Dec-2025 04:20 PM,L2_PROCEEDING.pdf (594.00 KB),"Collector, Kalahandi",Internal,"DSWO, Kalahandi, DLO, Kalahandi, RTO, Kalahandi, CCSO-cum-DM, Kalahandi, ADM(General), Kalahandi",Sujata Mishra,13-Aug-2025 12:18 PM,14-Aug-2025 11:00 AM,techsummary_546057.pdf (1090.45 KB),Finance,Admitted,Sujata Mishra,14-Dec-2025 05:14 PM,,BOQ Comparative Chart,Technical,Admitted,Sujata Mishra,13-Aug-2025 11:45 AM,technical_546057.pdf,Odisha State Civil Supplies Corp. Ltd.||CSO cum DM Kalahandi,2025_OSCSC_115578_1,1992/14.07.2025,Appointment of level-II contractor for transportation of Custom Milled Rice (CMR) from Rice Receiving Centre (RRC) of Junagarh Block / NAC,"Collector, Kalahandi",Internal,"ADDL DIST MAGISTRATE GENEREAL KALAHANDI, CCSO KALAHANDI, RTO KALAHANDI, DLO KALAHANDI, DSWO KALAHANDI",Sujata Mishra,14-Dec-2025 05:39 PM,finsummary_546057.pdf (547.60 KB),1.0,3011243.0,SANTOSH NAIK,INR,37.86,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Appointment of level-II contractor for transportation of CMR from RRC to FPS of Junagarh Block / NAC,,,2.0,ICICI NEFT/RTGS,AOC,2,3011243,SANTOSH NAIK,30-Jul-2025 04:31 PM,Accepted-AOC,L1,22-Dec-2025 04:20 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,3,3011282,TANKADHAR NAIK,30-Jul-2025 04:35 PM,Rejected-AOC,L2,22-Dec-2025 04:20 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
