Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Cover No,Cover,Document Type,Description,Tender Stage
KS NAIK,Internal,DAO AEE AND AE,Kundan Singh Naik,10-Oct-2025 04:38 PM,techsummary_550168.pdf (509.98 KB),15-Nov-2025,"INR 614,325.94",90.0,Kundan Singh Naik,24-Dec-2025 12:37 PM,9.pdf (583.00 KB),Work awarded to Komal Agrawala C Class Contractor,1,3063651,BAPUN DHURUA,04-Sep-2025 05:07 PM,Rejected-AOC,Not Selected vide transparent lottery,24-Dec-2025 12:38 PM,1.0,3064873.0,KOMAL AGRAWALA,INR,"614,325.94",Finance,Admitted,Kundan Singh Naik,10-Oct-2025 11:36 AM,,BOQ Comparative Chart,KS NAIK,Internal,DAO AEE AND AE,Kundan Singh Naik,11-Oct-2025 06:21 PM,finsummary_550168.pdf (502.08 KB),"CE,Minor Irrigation,BBSR||SENMIC-SAMBALPUR||SAMBALPUR",2025_CEMIB_117163_9,"SE,MID,SBP/02/2025-26",Improvement to Meriamundakata-II MIP in Kuchinda Block of Sambalpur District under Critical Grant 2025-26,AOC,"7,227",Yes,percentage,1.0%,Nil,Nil,"SE, M.I.DIVISION, SAMBALPUR",At Motijharan PO B.S.S.Nagar Dist Sambalpur PIN 768001,22-Aug-2025 11:00 AM,08-Sep-2025 10:00 AM,22-Aug-2025 11:00 AM,06-Sep-2025 05:30 PM,NA ,NA ,22-Aug-2025 11:00 AM,06-Sep-2025 05:30 PM,"CE,Minor Irrigation,BBSR||SENMIC-SAMBALPUR||SAMBALPUR","SE,MID,SBP/02/2025-26",2025_CEMIB_117163_9,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,Improvement to Meriamundakata-II MIP in Kuchinda Block of Sambalpur District under Critical Grant 2025-26,Improvement to Meriamundakata-II MIP in Kuchinda Block of Sambalpur District under Critical Grant 2025-26,"ScanCopy of Licence,GST PAN,BidCost,EMD,Afidavit,NoRelation other as per DTCN ",NA ,"7,22,652",Civil Works - Water Works,NA ,Tender,90.0,90.0,Sambalpur,768001.0,NA ,NA ,NA ,"SE, M.I.DIVISION, SAMBALPUR",No ,No,"4,000",0.0,Nil,Nil,No,1.0,ICICI BANK,1.0,Fee/PreQual/Technical/Finance,.pdf,"ScanCopy of Licence,GST PAN,BidCost,EMD,Afidavit,NoRelation other as per DTCN",AOC
,,,,,,,,,,,,,2,3058306,DEBENDRA KISAN,01-Sep-2025 03:33 PM,Rejected-AOC,Not Selected vide transparent lottery,24-Dec-2025 12:38 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,.xls,Bill Of Quantity,AOC
,,,,,,,,,,,,,3,3045023,GHANASHYAM SAHU,27-Aug-2025 08:03 PM,Rejected-AOC,Not Selected vide transparent lottery,24-Dec-2025 12:38 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,4,3064873,KOMAL AGRAWALA,05-Sep-2025 07:41 PM,Accepted-AOC,Selected vide transparent lottery,24-Dec-2025 12:38 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,5,3048893,KULAMANI SAHANSIA,27-Aug-2025 04:08 AM,Rejected-AOC,Not Selected vide transparent lottery,24-Dec-2025 12:38 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,6,3065028,MANOJ DEV,05-Sep-2025 10:34 PM,Rejected-AOC,Not Selected vide transparent lottery,24-Dec-2025 12:38 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,7,3063872,PRAKASH RUDRA SINGH,05-Sep-2025 12:15 AM,Rejected-AOC,Not Selected vide transparent lottery,24-Dec-2025 12:38 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,8,3050088,PUJARANI SAMAL,28-Aug-2025 12:33 PM,Rejected-AOC,Not Selected vide transparent lottery,24-Dec-2025 12:38 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,9,3056964,RAJESH KUMAR PATEL,30-Aug-2025 08:09 PM,Rejected-AOC,Not Selected vide transparent lottery,24-Dec-2025 12:38 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,10,3064908,SHAKTI SWARUP MOHANTY,05-Sep-2025 10:01 PM,Rejected-AOC,Not Selected vide transparent lottery,24-Dec-2025 12:38 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
