Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage
24-Oct-2025 09:00 AM,01-Nov-2025 11:30 AM,24-Oct-2025 09:00 AM,31-Oct-2025 05:00 PM,24-Oct-2025 09:00 AM ,30-Oct-2025 05:00 PM ,24-Oct-2025 09:00 AM,31-Oct-2025 05:00 PM,13-Nov-2025 01:30 PM,"10,000","1,800",Nil,Nil,No,1.0,ICICI BANK,Odisha Tourism Devl. Corp.,BP-I/21/2025-26 Dt. 18.10.2025,2025_OTDC_119962_1,Yes,National Competitive Bid,Item Rate,Works,2.0,No,No,Online,No,No,No,"1,00,000",No,fixed,,Nil,Nil,"Superintending Engineer, OTDC Ltd. BBSR","O/o The Superintending Engineer, OTDC Ltd. BBSR",Organization of International Sand Art Festival 2025,Organization of International Sand Art Festival 2025,As per DTCN ,NA ,,Miscellaneous Works,NA ,Tender,60.0,30.0,Konark,752111.0,NA ,NA ,NA ,"O/o The Superintending Engineer, OTDC Ltd. BBSR",No ,No,1.0,Fee/PreQual/Technical,.pdf,DTCN,AOC,S.K. Behera,Internal,"D. MALLICK, A. S. SWAIN, B. ROUTRAY, S. K. JENA",Sunil Kumar Behera,13-Nov-2025 01:26 PM,13-Nov-2025 01:30 PM,techsummary_557857.pdf (758.53 KB),Odisha Tourism Devl. Corp.,2025_OTDC_119962_1,BP-I/21/2025-26 Dt. 18.10.2025,Organization of International Sand Art Festival 2025,1.0,3166877.0,CKARNIVAL PROMOTIONS PVT.LTD,INR,"5,985,033",Technical,LIST OF BIDDERS,Lopamudra Behera,04-Nov-2025 07:56 PM,,1,3166877,CKARNIVAL PROMOTIONS PVT.LTD,30-Oct-2025 08:48 PM,Accepted-AOC,Successful Bidder,31-Dec-2025 07:57 PM,Finance,Financial,Subrat Kumar Jena,31-Dec-2025 07:16 PM,,BOQ Comparative Chart,31-Dec-2025,"INR 5,985,033",30.0,Subrat Kumar Jena,31-Dec-2025 07:56 PM,SAOC.pdf (3825.00 KB),AOC,S K Behera,Internal,"A S Swain, D Malik, S Jena",Subrat Kumar Jena,31-Dec-2025 07:43 PM,finsummary_557857.pdf (525.20 KB),AOC
,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Other documents as per DTCN,AOC,,,,,,,,,,,,,,,,,,,,,,2,3169913,COLOR PLUS,31-Oct-2025 02:37 PM,Rejected-Finance,Unsuccessful Bidder,31-Dec-2025 07:43 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BoQ,AOC,,,,,,,,,,,,,,,,,,,,,,3,3169719,EVENTURES UNLIMITED,31-Oct-2025 02:10 PM,Rejected-Finance,Unsuccessful Bidder,31-Dec-2025 07:43 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,4,3165559,M/S PINKI TENT HOUSE,29-Oct-2025 12:06 PM,Rejected-Finance,Unsuccessful Bidder,31-Dec-2025 07:43 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,5,3165453,PRELUDE NOVEL VENTURES PRIVATE LIMITED,31-Oct-2025 04:08 PM,Rejected-Finance,Unsuccessful Bidder,31-Dec-2025 07:43 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,6,3168725,Seventhavenue Eventz Pvt Ltd,31-Oct-2025 02:01 PM,Rejected-Finance,Unsuccessful Bidder,31-Dec-2025 07:43 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,7,3170064,XPOSE ADVERTISING,31-Oct-2025 03:59 PM,Rejected-Finance,Unsuccessful Bidder,31-Dec-2025 07:43 PM,,,,,,,,,,,,,,,,,,,,AOC
