Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
11-Aug-2025 10:00 AM,21-Aug-2025 10:00 AM,11-Aug-2025 10:05 AM,20-Aug-2025 05:00 PM,NA ,NA ,11-Aug-2025 10:10 AM,20-Aug-2025 05:00 PM,1.0,ICICI BANK,"CE,Minor Irrigation,BBSR||SE,Eastern Minor Irr.Circle,Keonjhar||M I Division Anandapur",e- Procurement Notice Bid Identification No-06/MIDA/2025-26,2025_CEMIB_116657_7,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"6,000",0.0,Nil,Nil,No,"25,500",Yes,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical/Finance,.pdf,"License, PAN, GST, EMD, Affidavits,Other relevant documents as per DTCN",Repair to Haripur MIP in Ghasipura block of Keonjhar District under Critical scheme for the year 2025-26,Repair to Haripur MIP in Ghasipura block of Keonjhar District under Critical scheme for the year 2025-26,Please refer Tender documents. ,NA ,"25,41,000",Civil Works - Others,NA ,Rate Contract,90.0,120.0,GHASIPURA,758020.0,NA ,NA ,NA ,"O/O THE S.E. M.I.DIVISION,ANANDAPUR, AT/PO-SALAPAD",No ,No,SUPERINTENDING ENGINEER,"O/O THE S.E. M.I.DIVISION,ANANDAPUR, AT/PO-SALAPAD",AOC,"CE,Minor Irrigation,BBSR||SE,Eastern Minor Irr.Circle,Keonjhar||M I Division Anandapur",2025_CEMIB_116657_7,e- Procurement Notice Bid Identification No-06/MIDA/2025-26,Repair to Haripur MIP in Ghasipura block of Keonjhar District under Critical scheme for the year 2025-26,SE,Internal,,Ashok Kumar Sethi,22-Dec-2025 08:57 AM,finsummary_548882.pdf (154.15 KB),Finance,summary,Ashok Kumar Sethi,22-Dec-2025 08:46 AM,finance_548882.pdf,BOQ Comparative Chart,1.0,3042322.0,RAJENDRA ROUT,INR,"2,160,609.82",22-Dec-2025,"INR 2,160,609.82",120.0,Ashok Kumar Sethi,22-Dec-2025 09:00 AM,HaripurCritical.pdf (154.00 KB),1,3042429,AJAY KUMAR ROUT,20-Aug-2025 01:20 PM,Rejected-Finance,lottery,22-Dec-2025 08:57 AM,SE,Internal,,Ashok Kumar Sethi,22-Dec-2025 08:51 AM,techsummary_548882.pdf (154.15 KB),AOC
,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,Bill of Quantities,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3041313,ANITA NAIK,19-Aug-2025 02:02 PM,Rejected-Finance,lottery,22-Dec-2025 08:57 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3041978,ASHIS KUMAR ROUT,19-Aug-2025 10:39 PM,Rejected-Finance,lottery,22-Dec-2025 08:57 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3037127,AUROBINDO NAYAK,16-Aug-2025 02:13 PM,Rejected-Finance,lottery,22-Dec-2025 08:57 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3042153,BADRI NARAYAN JENA,20-Aug-2025 10:26 AM,Rejected-Finance,lottery,22-Dec-2025 08:57 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3041999,BHABEN KUMAR JENA,19-Aug-2025 10:49 PM,Rejected-Finance,lottery,22-Dec-2025 08:57 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,3041052,BUDDHADEVA SAHU,19-Aug-2025 11:48 AM,Rejected-Finance,lottery,22-Dec-2025 08:57 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,3040584,CHITTARANJAN RANA,18-Aug-2025 07:28 PM,Rejected-Finance,lottery,22-Dec-2025 08:57 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,3040798,DEEPAK KUMAR MAJHI,18-Aug-2025 10:35 PM,Rejected-Finance,lottery,22-Dec-2025 08:57 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,3040635,DIBYAJIBAN SAHOO,18-Aug-2025 08:07 PM,Rejected-Finance,lottery,22-Dec-2025 08:57 AM,,,,,,,AOC
