EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Name,Address,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
"12,050",Yes,percentage,1.0%,Nil,Nil,"6,000",0.0,Nil,Nil,No,1.0,ICICI BANK,03-Jul-2025 09:00 AM,14-Jul-2025 11:00 AM,03-Jul-2025 09:00 AM,14-Jul-2025 09:00 AM,03-Jul-2025 09:00 AM ,11-Jul-2025 05:00 PM ,03-Jul-2025 09:00 AM,14-Jul-2025 09:00 AM,"Superintending Engineer , RWSS","Near Jarada Bunglow , Berhampur-760004",1.0,Fee/PreQual/Technical/Finance,.pdf,All Documents as per DTCN,PWS to Pratapgiri under Sanakhemundi Block,PWS to Pratapgiri under Sanakhemundi Block,Please refer Tender documents. ,NA ,"12,05,000",Civil Works - Water Works,NA ,Tender,180.0,120.0,PWS to Pratapgiri under Sanakhemundi Block,760004.0,NA ,NA ,NA ,"O/o Superintending Engineer , RWSS, Berhampur",No ,No,Rural Water Supply and Sanitation||RWSS Circle Berhampur||RWSS Division Berhampur,SERWSSBAM- 06(B) / 2025-26,2025_RWSS_115049_2,Yes,National Competitive Bid,Percentage,Works,1.0,No,No,Online,No,No,No,AOC,SE RWSS,Internal,DAO RWSS AEE RWSS AE RWSS,Bikash Kumar Pati,24-Dec-2025 01:42 PM,finsummary_544946.pdf (661.82 KB),Finance,Six offers admitted,Bikash Kumar Pati,18-Jul-2025 01:51 PM,,BOQ Comparative Chart,24-Dec-2025,"INR 1,204,161.97",120.0,Bikash Kumar Pati,24-Dec-2025 01:54 PM,paoc.pdf (1080.00 KB),PWS to Pratapgiri under Sanakhemundi Block,1,2998091,DAMODAR PANDA,13-Jul-2025 05:26 PM,Rejected-AOC,Loser,24-Dec-2025 01:54 PM,Rural Water Supply and Sanitation||RWSS Circle Berhampur||RWSS Division Berhampur,2025_RWSS_115049_2,SERWSSBAM- 06(B) / 2025-26,PWS to Pratapgiri under Sanakhemundi Block,1.0,2996637.0,DEEPAK RANJAN SAHU,INR,"1,023,658",SE RWSS,Internal,DAO RWSS AEE RWSS AE RWSS,Bikash Kumar Pati,24-Dec-2025 01:34 PM,techsummary_544946.pdf (856.25 KB),AOC
,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,2,2996637,DEEPAK RANJAN SAHU,11-Jul-2025 06:46 PM,Accepted-AOC,Winner for AOC,24-Dec-2025 01:54 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,3,2998034,JYOSHNA RANI SAHU,13-Jul-2025 04:00 PM,Rejected-AOC,Loser,24-Dec-2025 01:54 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,4,2998110,KANHA RANA,13-Jul-2025 05:56 PM,Rejected-AOC,Loser,24-Dec-2025 01:54 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,5,2998013,Niranjan Sahu,13-Jul-2025 03:30 PM,Rejected-AOC,Loser,24-Dec-2025 01:54 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,6,2995117,RABI KUMAR TARAI,10-Jul-2025 02:04 PM,Rejected-AOC,Loser,24-Dec-2025 01:54 PM,,,,,,,,,,,,,,,,AOC
