Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated On :,Document :.1,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
Municipal Bodies||Gunupur Municipal Council,GUN-MUN-69/2024-25,2025_ORULB_111921_20,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,AS PER DTCN,26-Mar-2025 11:00 AM,09-Apr-2025 11:00 AM,26-Mar-2025 11:00 AM,08-Apr-2025 05:00 PM,NA ,NA ,26-Mar-2025 11:00 AM,08-Apr-2025 05:00 PM,1.0,ICICI BANK,"19,150",Yes,percentage,1.0%,Nil,Nil,CONSTRUCTION OF BT ROAD AT JJ CHOWK TO ADARSH NAGAR LANE-7 IN WARD NO 02.,CONSTRUCTION OF BT ROAD,Please refer Tender documents. ,NA ,"19,15,000",Civil Works - Roads,NA ,Tender,90.0,90.0,GUNUPUR MUNICIPALITY,765022.0,NA ,NA ,NA ,GUNUPUR MUNICIPALITY OFFICE,No ,No,EXECUTIVE OFFICER GUNUPUR MUNICPALITY,EXECUTIVE OFFICER GUNUPUR MUNICPALITY,"6,000",0.0,Nil,Nil,No,AOC,Chairperson Gunupur Municipality,Internal,"Chairperson Gunupur Municipality, Executive Officer Gunupur Municipality, Municipal Engineer Gunupur Municipality and other members",Santosha Kumar Naik,08-Jun-2025 08:04 PM,finsummary_534373.pdf (3030.88 KB),Chairperson Gunupur Municipality,Internal,"Chairperson Gunupur Municipality, Executive Officer Gunupur Municipality, Municipal Engineer Gunupur Municipality and other members",Santosha Kumar Naik,08-Jun-2025 07:57 PM,techsummary_534373.pdf (3400.19 KB),1,2878987,PRASANT KUMAR MISHRA,08-Apr-2025 01:57 PM,Rejected-Finance,Disqualified in the transparent lottery process,08-Jun-2025 08:04 PM,1.0,2873795.0,RAMA CHANDRA PANDA,INR,"1,628,211",Municipal Bodies||Gunupur Municipal Council,2025_ORULB_111921_20,GUN-MUN-69/2024-25,CONSTRUCTION OF BT ROAD AT JJ CHOWK TO ADARSH NAGAR LANE-7 IN WARD NO 02.,08-Jun-2025,"INR 1,623,149.75",90.0,Santosha Kumar Naik,28-Dec-2025 06:35 PM,20.pdf (2856.00 KB),Finance,all bids admitted,Dandapati Yudhistir,30-Apr-2025 09:28 PM,finance_534373.pdf,BOQ Comparative Chart,AOC
,,,,,,,,,,,,,,,,.xls,BILL OF QUANITY,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,2,2873795,RAMA CHANDRA PANDA,31-Mar-2025 04:37 PM,Accepted-AOC,L1 in the transparent lottery process,28-Dec-2025 06:35 PM,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,3,2878610,TIRUPATI PRASAD PANIGRAHI,08-Apr-2025 08:45 AM,Rejected-Finance,Disqualified in the transparent lottery process,08-Jun-2025 08:04 PM,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,4,2870384,WAIRUMPI SABAR,30-Mar-2025 09:43 PM,Rejected-Finance,Disqualified in the transparent lottery process,08-Jun-2025 08:04 PM,,,,,,,,,,,,,,,,,,,,,,AOC
