S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :,Updated On :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Tender Stage,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
1.0,3259416.0,DEBANANDA BABU,INR,"6,680,264",Technical,Total No. of 4 nos bidder accepted for technical evaluation process.,Arun Kumar Pandey,28-Nov-2025 12:17 PM,,EIC-CIVIL||SERNB-CIRCLE-NORTHERN||EERNB-DIVN-BARGARH,2025_EICCL_121485_8,IFB-SE PWD-16 OF 2025-26,"Shifting of 11kv line for widening of road/drain work at Bhatli Chowk, on the town road Vikash School to Haldipali Chowk under ESO-IV, Bargarh for the year 2025-26",ARUN KUMAR PANDEY,Internal,1-VINIT KUMAR 2-UMESH CHANDRA BHOI 3-HAIMABATI SA,Arun Kumar Pandey,20-Dec-2025 11:35 AM,finsummary_565190.pdf (401.29 KB),ARUN KUMAR PANDEY,Internal,1-VINIT KUMAR 2-UMESH CHANDRA BHOI 3-HAIMABATI SA,Arun Kumar Pandey,02-Dec-2025 07:25 PM,04-Dec-2025 09:00 AM,techsummary_565190.pdf (168.46 KB),Finance,Total No. of 4 nos bidder accepted for financial evaluation process.,Vinit Kumar,04-Dec-2025 11:09 AM,,BOQ Comparative Chart,1,3259416,DEBANANDA BABU,27-Nov-2025 11:43 AM,Accepted-AOC,Work awarded to Transparent lottery system,20-Dec-2025 11:38 AM,20-Dec-2025,"INR 6,680,264",90.0,Arun Kumar Pandey,20-Dec-2025 11:38 AM,AOCVIKASHSCHOOLTOHALDIPALI.pdf (401.00 KB),AOC,18-Nov-2025 03:00 PM,28-Nov-2025 11:30 AM,18-Nov-2025 03:00 PM,27-Nov-2025 05:00 PM,18-Nov-2025 03:00 PM ,27-Nov-2025 05:00 PM ,18-Nov-2025 03:00 PM,27-Nov-2025 05:00 PM,04-Dec-2025 09:00 AM,"Shifting of 11kv line for widening of road/drain work at Bhatli Chowk, on the town road Vikash School to Haldipali Chowk under ESO-IV, Bargarh for the year 2025-26",ELECTRICAL WORK,PLEASE REFER THE TENDER DOCUMENTS ,NA ,"70,31,116",Electrical Works,NA ,Tender,90.0,90.0,BARGARH,768028.0,NA ,NA ,NA ,O/O THE SUPERINTENDING ENGINEER (R AND B) DIVISION,No ,No,1.0,Fee/PreQual/Technical,.pdf,"Tender Cost, EMD, Bid Declaration Form, GSTIN, PAN, EPF, ESI, Affidavit and other DOC as per DTCN",1.0,ICICI BANK,"10,000",0.0,Nil,Nil,No,O/O THE SUPERINTENDING ENGINEER (R AND B) DIVISION,"O/O THE SUPERINTENDING ENGINEER (R AND B) DIVISION BARGARH, AT-NEAR GOVT BUS STAND INFRONT OF WOMENS COLLEGE BARGARH",EIC-CIVIL||SERNB-CIRCLE-NORTHERN||EERNB-DIVN-BARGARH,IFB-SE PWD-16 OF 2025-26,2025_EICCL_121485_8,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"70,311",Yes,fixed,,Nil,Nil,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3259312,ELECTRICAL CONSTRUCTION AND MAINTENANCE SERVICE,27-Nov-2025 12:03 PM,Rejected-AOC,Transparent lottery system,20-Dec-2025 11:38 AM,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BILL OF QUANTITY,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3260203,HIMANSU PANDA,27-Nov-2025 02:33 PM,Rejected-Finance,Not qualify to Transparent lottery system,20-Dec-2025 11:35 AM,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3259541,M/S ORISSA ENTERPRISES,27-Nov-2025 01:01 PM,Rejected-Finance,Not qualify to Transparent lottery system,20-Dec-2025 11:35 AM,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
