Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
Finance,Total 2 Nos bidder are participated in the online tender,Smita Pal,18-Dec-2025 11:11 AM,,BOQ Comparative Chart,1.0,3309106.0,BHAGIRATHI PRADHAN,INR,"1,122,965",EIC-CIVIL||SERNB-CIRCLE-KHURDA||EERNB-DIVN-PURI,2025_EICCL_123032_1,45.0,"Providing temporary G.I. Barricading in Grand Road, Puri at different Location for the upcoming X-Mass and New Year 2026 as per direction of Police Personal",Er. Soumya Ranjan Dwibedi,Internal,Sri Abadhuta Prasad Das Smt Smita Pal,Soumya Ranjan Dwibedi,31-Dec-2025 02:25 PM,finsummary_571306.pdf (359.02 KB),Er. Soumya Ranjan Dwibedi,Internal,Sri Abadhuta Prasad Das Smt Smita Pal,Soumya Ranjan Dwibedi,31-Dec-2025 02:16 PM,techsummary_571306.pdf (500.19 KB),1,3309106,BHAGIRATHI PRADHAN,16-Dec-2025 06:25 PM,Accepted-AOC,The bidder has negotiated his quoted rate from 9.5 percentage excess to 4.3 percentage excess so that the work has been awarded to him,31-Dec-2025 02:31 PM,31-Dec-2025,"INR 1,122,965",7.0,Soumya Ranjan Dwibedi,31-Dec-2025 02:31 PM,AOC.pdf (1492.00 KB),The bidder has negotiated his quoted rate from 9.5 percentage excess to 4.3 percentage excess so that the work has been awarded to him,AOC,"Providing temporary G.I. Barricading in Grand Road, Puri at different Location for the upcoming X-Mass and New Year 2026 as per direction of Police Personal","Providing temporary G.I. Barricading in Grand Road, Puri at different Location for the upcoming X-Mass and New Year 2026 as per direction of Police Personal",NA ,NA ,"10,76,668",Civil Works - Others,NA ,Tender,90.0,7.0,Puri,752001.0,NA ,NA ,NA ,O/o the S E R and B Division Puri,No ,No,Divisional Officer,"ROADS BUILDINGS DIVISION, PURI",11-Dec-2025 05:40 PM,18-Dec-2025 11:00 AM,11-Dec-2025 05:40 PM,17-Dec-2025 05:00 PM,11-Dec-2025 05:40 PM ,16-Dec-2025 05:40 PM ,11-Dec-2025 05:40 PM,17-Dec-2025 05:00 PM,1.0,Fee/PreQual/Technical/Finance,.pdf,"R.C, PAN, GST, Affidavit, COst of Tender Paper, SImilar nature of work experience, EMD, etc.","6,000",0.0,Nil,Nil,No,"10,761",Yes,fixed,,Nil,Nil,1,ICICI BANK,EIC-CIVIL||SERNB-CIRCLE-KHURDA||EERNB-DIVN-PURI,45.0,2025_EICCL_123032_1,Yes,National Competitive Bid,Percentage,Works,1.0,No,No,Online,No,No,No,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3309148,PINAKI KINKAR NAYAK,16-Dec-2025 06:33 PM,Rejected-AOC,Rejected,31-Dec-2025 02:31 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,Boq,,,,,,,,,,,,2,ICICI NEFT/RTGS,,,,,,,,,,,,,,,AOC
