Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
26-Sep-2025 06:00 PM,08-Oct-2025 11:00 AM,26-Sep-2025 06:00 PM,06-Oct-2025 04:00 PM,26-Sep-2025 06:00 PM ,06-Oct-2025 04:00 PM ,26-Sep-2025 06:00 PM,06-Oct-2025 04:00 PM,10-Nov-2025 11:00 AM,"85,388",Yes,percentage,1.0%,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,ONLINE TRANSFER TOWARDS COST OF BID DOCUMENTS AND EMD,Construction of G E R and B Sub Division Office at Rairangpur in the District of Mayurbhanj for the year of 2024 25,Construction of G E R and B Sub Division Office at Rairangpur in the District of Mayurbhanj for the year of 2024 25,Please refer Tender documents. ,NA ,"85,38,800",Civil Works - Buildings,NA ,Tender,90.0,270.0,Rairangpur,757043.0,NA ,NA ,NA ,O/O the SE Rairangpur R and B Division,No ,No,1.0,ICICI BANK,EIC-CIVIL||SERNB-CIRCLE-EASTERN||EERNB-DIVN-RAIRANGPUR,IFB SE 27 OF 2025-26,2025_EICCL_118736_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"10,000",0.0,Nil,Nil,No,SE Rairangpur R and B Division,O/O the SE Rairangpur R and B Division,AOC,SUMIT SOURAV SAHU,Internal,SAMIRAN NANDY AMARNATH SUBUDHI,Sumit Saurav Sahu,11-Dec-2025 05:32 PM,finsummary_554302.pdf (1841.52 KB),EIC-CIVIL||SERNB-CIRCLE-EASTERN||EERNB-DIVN-RAIRANGPUR,2025_EICCL_118736_1,IFB SE 27 OF 2025-26,Construction of G E R and B Sub Division Office at Rairangpur in the District of Mayurbhanj for the year of 2024 25,Technical,EIGHT NOS BIDS OPENED FOR TECHNICAL EVALUATION,Sumit Saurav Sahu,06-Nov-2025 03:17 PM,,1.0,3112514.0,Nihar Ranjan Behera,INR,"7,258,823.89",11-Dec-2025,"INR 7,258,823.89",270.0,Sumit Saurav Sahu,11-Dec-2025 05:35 PM,6413.pdf (1597.00 KB),1,3110067,BARENDRA KRISHNA MATAGAJSINGH,04-Oct-2025 07:23 PM,Rejected-Technical,DISQUALIFIED,06-Nov-2025 03:23 PM,Finance,open,Sumit Saurav Sahu,11-Dec-2025 05:28 PM,,BOQ Comparative Chart,SUMIT SAURAV SAHU,Internal,SAMIRAN NANDY AMARNATH SUBUDHI,Sumit Saurav Sahu,06-Nov-2025 03:23 PM,10-Nov-2025 11:00 AM,techsummary_554302.pdf (4483.63 KB),AOC
,,,,,,,,,,,,,,,,,.pdf,"LICENCE, GSTIN AND PANCARD,MACHINERIES AND OTHER DOCUMENTS as per DTCN",,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3112439,DEBASHISH NAYAK,06-Oct-2025 03:03 PM,Rejected-Technical,DISQUALIFIED,06-Nov-2025 03:23 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3112005,joyram beshra,06-Oct-2025 03:06 PM,Rejected-AOC,Lottery,11-Dec-2025 05:35 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3112514,Nihar Ranjan Behera,06-Oct-2025 03:48 PM,Accepted-AOC,Lottery Winner,11-Dec-2025 05:35 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3112197,RANJIT KUMAR NANDA,06-Oct-2025 01:30 PM,Rejected-AOC,Lottery,11-Dec-2025 05:35 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3112291,SATYA SUNDAR DAS,06-Oct-2025 01:51 PM,Rejected-AOC,Lottery,11-Dec-2025 05:35 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,7,3110027,SUBRAT KUMAR BEHERA,04-Oct-2025 09:13 PM,Rejected-AOC,Lottery,11-Dec-2025 05:35 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,8,3112408,SUDESHNA SUDIPTA SAHU,06-Oct-2025 03:28 PM,Rejected-Technical,DISQUALIFIED,06-Nov-2025 03:23 PM,,,,,,,,,,,,,,AOC
