Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
SUPERINTENDING ENGINEER LEFT CANAL DIVISION NO-II,"SUPERINTENDING ENGINEER LEFT CANAL DIVISION NO-II, DUBURI, JAJPUR","6,000",Nil,Nil,No,1.0,ICICI BANK,"10,500",Yes,fixed,,Nil,Nil,CE JICA Project BLB Sukinda,SE/LCD-II/P1/01/2025-26,2025_JICA_120885_1,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,07-Nov-2025 11:00 AM,19-Nov-2025 11:30 AM,07-Nov-2025 11:00 AM,18-Nov-2025 03:00 PM,NA ,NA ,07-Nov-2025 11:00 AM,18-Nov-2025 03:00 PM,"Repair and maintenance to Residential Building in Rengali Irrigation Colony, Duburi.","Repair and maintenance to Residential Building in Rengali Irrigation Colony, Duburi.",Please refer Tender documents. ,NA ,"10,36,737",Civil Works - Buildings,NA ,Tender,90.0,90.0,"DUBURI,JAJPUR",755026.0,NA ,NA ,NA ,"ACE,JICA PROJECT CIRCLE, SUKINDA",No ,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"Tender cost, E.M.D, PAN, GSTIN, CRC, NRC, Affidavit, CHECK LIST",AOC,Er. Premananda Majhi,Internal,"ER. TRUPTIMAYEE PRADHAN, SUDEEP DAS DAO",PREMANANDA MAJHI,04-Dec-2025 04:45 PM,finsummary_562380.pdf (328.85 KB),Finance,All the 17 nos. of biders are admitted and kept for futher evaluation.,PREMANANDA MAJHI,19-Nov-2025 05:04 PM,finance_562380.pdf,BOQ Comparative Chart,18-Dec-2025,"INR 881,330",90.0,Susanta Kumar Singh,19-Dec-2025 11:42 AM,WORKORDER.pdf (712.00 KB),AWAREDED TO SRI RAMA KRUSHNA BEHERA THROUGH TRANSPARENT LOTTERY SYSTEM,1,3228868,AJAYA KUMAR ROUTRAY,17-Nov-2025 03:33 PM,Rejected-AOC,TROUGH TRANSPARENT LOTTERY SYSTEM,19-Dec-2025 11:43 AM,CE JICA Project BLB Sukinda,2025_JICA_120885_1,SE/LCD-II/P1/01/2025-26,"Repair and maintenance to Residential Building in Rengali Irrigation Colony, Duburi.",1.0,3232840.0,RAMA KRUSHNA BEHERA,INR,"881,330",Er. Premananda Majhi,Internal,"Er. Truptimayee Pradhan Estr, Sudeep Das DAO",PREMANANDA MAJHI,04-Dec-2025 04:34 PM,techsummary_562380.pdf (328.85 KB),AOC
,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,AOC,,,,,,,,,,,,,,,,,,,,2,3225648,ANITA MOHANTA PROPRIETOR M/S. MAHALAXMI ENTERPRISES,14-Nov-2025 06:04 PM,Rejected-AOC,TROUGH TRANSPARENT LOTTERY SYSTEM,19-Dec-2025 11:43 AM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,OTHER DOCUMENT AS PER DTCN,AOC,,,,,,,,,,,,,,,,,,,,3,3234660,ASHOK DALAI,18-Nov-2025 11:35 AM,Rejected-AOC,TROUGH TRANSPARENT LOTTERY SYSTEM,19-Dec-2025 11:43 AM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,4,3235082,BISWA RANJAN BEHURA,18-Nov-2025 01:15 PM,Rejected-AOC,TROUGH TRANSPARENT LOTTERY SYSTEM,19-Dec-2025 11:43 AM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,5,3225609,KSHIROD KUMAR BARIK,14-Nov-2025 05:48 PM,Rejected-AOC,TROUGH TRANSPARENT LOTTERY SYSTEM,19-Dec-2025 11:43 AM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,6,3195336,MISIRA KUMAR DHAR,07-Nov-2025 08:17 PM,Rejected-AOC,TROUGH TRANSPARENT LOTTERY SYSTEM,19-Dec-2025 11:43 AM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,7,3234956,NIHAR RANJAN DAS,18-Nov-2025 12:51 PM,Rejected-AOC,TROUGH TRANSPARENT LOTTERY SYSTEM,19-Dec-2025 11:43 AM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,8,3235326,PADMANAV MALLICK,18-Nov-2025 02:18 PM,Rejected-AOC,TROUGH TRANSPARENT LOTTERY SYSTEM,19-Dec-2025 11:43 AM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,9,3232988,PRAMOD KUMAR SAHU,17-Nov-2025 04:42 PM,Rejected-AOC,TROUGH TRANSPARENT LOTTERY SYSTEM,19-Dec-2025 11:43 AM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,10,3227989,PRASANNA ROUT,15-Nov-2025 04:43 PM,Rejected-AOC,TROUGH TRANSPARENT LOTTERY SYSTEM,19-Dec-2025 11:43 AM,,,,,,,,,,,,,,,,AOC
