Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
Const. of CC Road from Hi tech Sai mandira road to Sahoo Babu house Ranibandha and electrification thereat,AS PER DTCN,Please refer Tender documents. ,NA ,"18,94,953",Civil Works - Roads,NA ,Tender,120.0,90.0,PADHANSAHI,751002.0,NA ,NA ,NA ,PANCHAYAT SAMITI OFFICE JATNI,No ,No,23-Apr-2025 11:00 AM,08-May-2025 11:00 AM,23-Apr-2025 11:00 AM,07-May-2025 05:00 PM,23-Apr-2025 11:00 AM ,02-May-2025 05:00 PM ,23-Apr-2025 11:00 AM,07-May-2025 05:00 PM,Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Khordha||JATNI Block,24/PSJ/2025-26,2025_PRJAT_112649_1,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,BDO JATNI,PANCHAYAT SAMITI JATNI,1.0,ICICI BANK,"6,000",Nil,Nil,No,"18,950",Yes,percentage,1.0%,Nil,Nil,1.0,Fee/PreQual/Technical/Finance,.xls,BOQ,AOC,1,2906537,ANIKET SAMANTARAY,05-May-2025 04:53 PM,Rejected-AOC,L2,09-Dec-2025 01:51 PM,09-Dec-2025,"INR 1,610,899.83",90.0,DEBASMITA DHAL,09-Dec-2025 01:51 PM,ConstructionofCCROADFROMHITECHSAIMANDIRAROADtosahoobabuhouseranibandhawithelectrification.pdf (898.00 KB),L1,BDO,Internal,"BDO,AEE,BFO,SO,AE,JE,CP",DEBASMITA DHAL,09-Dec-2025 01:27 PM,techsummary_537136.pdf (897.57 KB),BDO,Internal,"BDO,AEE,BFO,SO,AE,JE,CP",DEBASMITA DHAL,09-Dec-2025 01:38 PM,finsummary_537136.pdf (897.57 KB),Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Khordha||JATNI Block,2025_PRJAT_112649_1,24/PSJ/2025-26,Const. of CC Road from Hi tech Sai mandira road to Sahoo Babu house Ranibandha and electrification thereat,1.0,2907560.0,SUSANT KHATEI,INR,"1,610,899.83",Finance,tender opened,DEBASMITA DHAL,09-Dec-2025 01:23 PM,finance_537136.pdf,BOQ Comparative Chart,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,.pdf,DTCN,AOC,2,2907309,BADAJENA CONSTRUCTION,07-May-2025 12:47 PM,Rejected-AOC,L2,09-Dec-2025 01:51 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,3,2906123,BISWAJIT SAMANTARAY,05-May-2025 01:53 PM,Rejected-AOC,L2,09-Dec-2025 01:51 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,4,2902792,GOURANGA BALIARSINGH,30-Apr-2025 11:31 PM,Rejected-AOC,L2,09-Dec-2025 01:51 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,5,2906101,KALPANA SAMANTARAY,05-May-2025 01:48 PM,Rejected-AOC,L2,09-Dec-2025 01:51 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,6,2903413,PRAKASH KUMAR NAYAK,02-May-2025 02:08 PM,Rejected-AOC,L2,09-Dec-2025 01:51 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,7,2901793,PRAMOD KUMAR RANSINGH,30-Apr-2025 12:32 PM,Rejected-AOC,L2,09-Dec-2025 01:51 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,8,2906645,RAKESH KUMAR CHHOTARAY,05-May-2025 06:00 PM,Rejected-AOC,L2,09-Dec-2025 01:51 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,9,2907653,RSC ELECTRICAL AND CONSTRUCTION,07-May-2025 01:35 PM,Rejected-AOC,L2,09-Dec-2025 01:51 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,10,2905558,SRIKANTA PATRA,05-May-2025 07:48 AM,Rejected-AOC,L2,09-Dec-2025 01:51 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
