Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
15-Dec-2025,"INR 848,024",90.0,Sourav Chakrabarty,15-Dec-2025 01:37 PM,31.pdf (2961.00 KB),work order issued,Municipal Bodies||Bhadrak Municipality,2025_ORULB_112423_31,BM-BDK-01-2025-26,Const. of Paver Road from Manoranjan Sahoo house towards Culvert near Jadu Sahoo house via Kalia house and Drain from Gobinda Sahoo house to Culvert in ward No.18.,1.0,2898385.0,Bharat Kumar Dhada,INR,"848,024",1,2898385,Bharat Kumar Dhada,28-Apr-2025 03:56 PM,Accepted-AOC,Quoted first lowest,15-Dec-2025 01:37 PM,Finance,ok,TAPASA KUMAR SAMAL,30-Apr-2025 01:37 PM,,BOQ Comparative Chart,Gulmaki Dalawzi,Internal,Details attached below,Sourav Chakrabarty,15-Dec-2025 01:34 PM,finsummary_536196.pdf (240.28 KB),Gulmaki Dalawzi,Internal,Details attached below,Sourav Chakrabarty,15-Dec-2025 01:32 PM,techsummary_536196.pdf (240.28 KB),AOC,"4,000",0.0,Nil,Nil,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"Bid document cost, EMD, GST, Registration Certificate, Affidavit and other documents as per DTC",1.0,ICICI BANK,Const. of Paver Road from Manoranjan Sahoo house towards Culvert near Jadu Sahoo house via Kalia house and Drain from Gobinda Sahoo house to Culvert in ward No.18.,Const. of Paver Road from Manoranjan Sahoo house towards Culvert near Jadu Sahoo house via Kalia house and Drain from Gobinda Sahoo house to Culvert in ward No.18.,Please refer Tender documents. ,NA ,"8,92,563",Civil Works - Others,NA ,Tender,90.0,90.0,Bhadrak Municipality,756100.0,NA ,NA ,NA ,"Executive Officer, Bhadrak Municipality",No ,No,Municipal Bodies||Bhadrak Municipality,BM-BDK-01-2025-26,2025_ORULB_112423_31,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"Executive Officer, Bhadrak Municipality","Executive Officer, Bhadrak Municipality",17-Apr-2025 10:00 AM,29-Apr-2025 11:00 AM,17-Apr-2025 10:00 AM,28-Apr-2025 05:00 PM,NA ,NA ,17-Apr-2025 10:00 AM,28-Apr-2025 05:00 PM,"9,000",Yes,fixed,,Nil,Nil,AOC
,,,,,,,,,,,,,,,,2,2896570,Dayanidhi Mohapatra,27-Apr-2025 01:32 PM,Rejected-AOC,Quoted second lowest,15-Dec-2025 01:37 PM,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,.xls,Bill of Quantity,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,3,2896590,Dinesh Mohapatra,27-Apr-2025 02:05 PM,Rejected-AOC,Quoted third lowest,15-Dec-2025 01:37 PM,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
