Cover No,Cover,Document Type,Description,S.No,Bank Name,S.No.1,Corrigendum Title,Corrigendum Type,View,Name,Address,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,DTCN,1.0,ICICI BANK,1.0,Corrigundum,Date,,PA ITDA BALLIGUDA,PA ITDA BALLIGUDA,"4,000",0.0,Nil,Nil,No,21-Jul-2025 09:00 AM,06-Aug-2025 11:00 AM,21-Jul-2025 09:00 AM,05-Aug-2025 05:00 PM,NA ,NA ,21-Jul-2025 09:00 AM,05-Aug-2025 05:00 PM,28-Aug-2025 09:00 AM,Diversion Irrigation Project (DBI) at Badagam under Kotagarh Block,Diversion Irrigation Project (DBI) at Badagam under Kotagarh Block,Please refer Tender documents. ,NA ,,Civil Works - Others,Gravity based water supply ,Tender,90.0,NA ,Badagam under Kotagarh Block,762103.0,NA ,NA ,NA ,ITDA BALLIGUDA,No ,No,ST and SC Development Deptt||ITDA Baliguda,PA (ITDA)-BLG-3/25-26,2025_STSCD_115746_22,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"8,826",Yes,fixed,,Nil,Nil,AOC,PA ITDA BALLIGUDA,Internal,AEE ITDA BALLIGUDA,Sudarsan Behera,27-Aug-2025 06:58 PM,28-Aug-2025 09:00 AM,techsummary_546571.pdf (44.84 KB),Finance,Total Fifteen Bidders,Sudarsan Behera,28-Nov-2025 04:02 PM,finance_546571.pdf,BOQ Comparative Chart,PA ITDA BALLIGUDA,Internal,AEE ITDA BALLIGUDA,Sudarsan Behera,10-Dec-2025 05:43 PM,finsummary_546571.pdf (44.84 KB),Technical,Total Fifteen Bidders,Sudarsan Behera,27-Aug-2025 12:53 PM,technical_546571.pdf,1.0,3018596.0,BIJAYALAXMI MISHRA,INR,"750,326.95",ST and SC Development Deptt||ITDA Baliguda,2025_STSCD_115746_22,PA (ITDA)-BLG-3/25-26,Diversion Irrigation Project (DBI) at Badagam under Kotagarh Block,1,3017863,AKASH KUMAR NAYAK,02-Aug-2025 11:51 AM,Rejected-Finance,it was put into lottery in presence of the bidders where Smt. Bijayalaxmi Mishra came as the winner,10-Dec-2025 05:43 PM,11-Dec-2025,"INR 882,633.75",90.0,Sudarsan Behera,11-Dec-2025 10:27 AM,22.pdf (352.00 KB),it was put into lottery in presence of the bidders where Smt. Bijayalaxmi Mishra came as the winner,AOC
2.0,Finance,.xls,BOQ,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3018596,BIJAYALAXMI MISHRA,31-Jul-2025 01:06 PM,Accepted-AOC,it was put into lottery in presence of the bidders where Smt. Bijayalaxmi Mishra came as the winner.,11-Dec-2025 10:27 AM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3020164,BILARSEN PARASETH,02-Aug-2025 06:22 PM,Rejected-Finance,it was put into lottery in presence of the bidders where Smt. Bijayalaxmi Mishra came as the winner,10-Dec-2025 05:43 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3023836,BIREN NAG,05-Aug-2025 01:04 PM,Rejected-Finance,it was put into lottery in presence of the bidders where Smt. Bijayalaxmi Mishra came as the winner,10-Dec-2025 05:43 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3014531,Ch. Subham Subudhi,28-Jul-2025 12:17 PM,Rejected-Finance,it was put into lottery in presence of the bidders where Smt. Bijayalaxmi Mishra came as the winner,10-Dec-2025 05:43 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3017784,JADAB PRADHAN,01-Aug-2025 06:53 PM,Rejected-Finance,it was put into lottery in presence of the bidders where Smt. Bijayalaxmi Mishra came as the winner,10-Dec-2025 05:43 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,3022161,JAYANTI SAHU,03-Aug-2025 12:12 PM,Rejected-Finance,it was put into lottery in presence of the bidders where Smt. Bijayalaxmi Mishra came as the winner,10-Dec-2025 05:43 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,3023505,KRUTIBAS MOHANTY,04-Aug-2025 09:29 PM,Rejected-Finance,it was put into lottery in presence of the bidders where Smt. Bijayalaxmi Mishra came as the winner,10-Dec-2025 05:43 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,3022048,Pitidenga Patamajhi,03-Aug-2025 07:37 AM,Rejected-Finance,it was put into lottery in presence of the bidders where Smt. Bijayalaxmi Mishra came as the winner,10-Dec-2025 05:43 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,3022302,PRAKASH CHANDRA NAYAK,04-Aug-2025 08:04 AM,Rejected-Finance,it was put into lottery in presence of the bidders where Smt. Bijayalaxmi Mishra came as the winner,10-Dec-2025 05:43 PM,,,,,,,,AOC
