S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Name,Address,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
1.0,2453091.0,SISF SERVICE PRIVATE LIMITED,INR,"2,814,901",Finance,Tender has been opened.,Ramakanta Patra,16-Dec-2025 07:57 AM,finance_492057.pdf,BOQ Comparative Chart,Er Ramakanta Patra,Internal,Er.A.K.Hembram and Vijayasingh Meena.,Ramakanta Patra,17-Dec-2025 07:43 AM,finsummary_492057.pdf (342.86 KB),"CCE Potteru Irr.Project,Balimela||CCE Potteru Irr.Project||Earth Dam Divn. Chitrakonda",2024_CCEBA_100948_1,SE-EDD-CKD-03/2023-24,Providing Security arrangement for BDP for the period from April 2024 to March 2025 A B and C shift for MED Spillway Division and Sub Division offices.,Er Ramakanta Patra,Internal,Er.A.K.Hembram and Vijayasingh Meena.,Ramakanta Patra,17-Dec-2025 07:19 AM,techsummary_492057.pdf (241.80 KB),1,2450482,M/S E 1 SECURITY SERVICES PRIVATE LIMITED,20-Feb-2024 11:53 AM,Rejected-Finance,Unsuccessful in Transparent lottery.,17-Dec-2025 07:43 AM,17-Dec-2025,"INR 2,814,901",365.0,Ramakanta Patra,17-Dec-2025 07:52 AM,SISFWO.pdf (343.00 KB),The Agt. has been drawn vide 21P1/23-24.,AOC,Providing Security arrangement for BDP for the period from April 2024 to March 2025 A B and C shift for MED Spillway Division and Sub Division offices.,Providing Security Guards,Please refer Tender documents. ,NA ,"31,27,320",Miscellaneous Services,NA ,Tender,90.0,365.0,Service,764052.0,NA ,NA ,NA ,CHITRAKONDA,No ,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"Valid Regd. Certificate, Active GST, PAN, EPF Regd. Certificate, affidavit, Tender cost and EMD","CCE Potteru Irr.Project,Balimela||CCE Potteru Irr.Project||Earth Dam Divn. Chitrakonda",SE-EDD-CKD-03/2023-24,2024_CCEBA_100948_1,Yes,Open Limited,Percentage,Services,1.0,No,No,Online,No,No,No,13-Feb-2024 10:00 AM,23-Feb-2024 11:00 AM,13-Feb-2024 10:00 AM,22-Feb-2024 05:00 PM,13-Feb-2024 10:00 AM ,20-Feb-2024 05:00 PM ,13-Feb-2024 10:00 AM,22-Feb-2024 05:00 PM,Superintending Engineer,"Office of the Superintending Engineer, Earth Dam Division, Chitrakonda.",1.0,ICICI BANK,"31,300",Yes,fixed,,Nil,Nil,"6,000",0.0,Nil,Nil,No,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2453091,SISF SERVICE PRIVATE LIMITED,21-Feb-2024 06:53 PM,Accepted-AOC,The Agt. has been drawn vide 21P1/23-24.,17-Dec-2025 07:52 AM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2455059,TECHNO FACILITY AND MANAGEMENT SERVICES,22-Feb-2024 04:49 PM,Rejected-AOC,The Agt. has not been drawn,17-Dec-2025 07:52 AM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
