Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Tender Stage,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Tender Stage
Finance,ok,Nilamadhab Nag,14-Nov-2025 04:00 PM,finance_561177.pdf,BOQ Comparative Chart,Municipal Bodies||Kuchinda NAC,2025_ORULB_120592_14,KCDA/NAC-5/2025-26,Construction of bathing ghat at Kundeswar tank in Ward No.09,1.0,3210552.0,AMIT AGRAWAL,INR,"466,227.78",1,3210552,AMIT AGRAWAL,11-Nov-2025 01:37 AM,Accepted-AOC,Awarded through lottery system,30-Dec-2025 03:13 PM,30-Dec-2025,"INR 466,227.78",30.0,Nilamadhab Nag,30-Dec-2025 03:13 PM,3329.pdf (477.00 KB),Work Order Issued,Pradyut Kumar Mohantay,Internal,"B K Sa,N Nag,Manaranjan Suna",Nilamadhab Nag,29-Dec-2025 01:18 PM,techsummary_561177.pdf (664.63 KB),Pradyut Kumar Mohanty,Internal,"B K Sa,N Nag,Manaranjan Suna",Nilamadhab Nag,29-Dec-2025 03:58 PM,finsummary_561177.pdf (664.63 KB),AOC,03-Nov-2025 10:00 AM,14-Nov-2025 10:00 AM,03-Nov-2025 10:00 AM,13-Nov-2025 05:30 PM,03-Nov-2025 10:00 AM ,13-Nov-2025 05:30 PM ,03-Nov-2025 10:00 AM,13-Nov-2025 05:30 PM,1.0,ICICI BANK,"4,662",Yes,percentage,1.0%,Nil,Nil,Municipal Bodies||Kuchinda NAC,KCDA/NAC-5/2025-26,2025_ORULB_120592_14,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"EXECUTIVE OFFICER,NAC KUCHINDA","AT/PO-KUCHINDA,DIST-SAMBALPUR",Construction of bathing ghat at Kundeswar tank in Ward No.09,Construction of bathing ghat at Kundeswar tank in Ward No.09,Please refer Tender documents. ,NA ,"4,66,228",Civil Works - Others,NA ,Tender,90.0,30.0,Ward No-9 NAC Kuchinda,768222.0,NA ,NA ,NA ,OFFICE OF THE NAC KUCHINDA,No ,No,"2,000",0.0,Nil,Nil,No,1.0,Fee/PreQual/Technical/Finance,.pdf,DTCN,AOC
,,,,,,,,,,,,,,,2,3218266,BIKASH KUMAR NAYAK,12-Nov-2025 07:02 PM,Rejected-AOC,Rejected,30-Dec-2025 03:13 PM,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,AOC
,,,,,,,,,,,,,,,3,3219226,BISHAL AGRAWAL,13-Nov-2025 02:45 AM,Rejected-AOC,Rejected,30-Dec-2025 03:13 PM,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,4,3217633,GOBINDA SAHOO,13-Nov-2025 12:24 PM,Rejected-AOC,Rejected,30-Dec-2025 03:13 PM,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,5,3219414,KULAMANI SAHANSIA,13-Nov-2025 04:43 AM,Rejected-AOC,Rejected,30-Dec-2025 03:13 PM,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,6,3221383,PRAKASH RUDRA SINGH,13-Nov-2025 02:45 PM,Rejected-AOC,Rejected,30-Dec-2025 03:13 PM,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,7,3216677,SUJIT KUMAR AGARWAL,12-Nov-2025 11:39 PM,Rejected-AOC,Rejected,30-Dec-2025 03:13 PM,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,8,3215839,Sushanta Kumar Dwibedy,12-Nov-2025 09:14 AM,Rejected-AOC,Rejected,30-Dec-2025 03:13 PM,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,9,3215765,UMESH CHANDRA MAHANANDA,13-Nov-2025 06:18 AM,Rejected-AOC,Rejected,30-Dec-2025 03:13 PM,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
