Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No.1,Corrigendum Title,Corrigendum Type,View,Tender Stage
Finance,SUMMARY UPLOADED,Malaya kumar Dharua,16-Oct-2025 01:18 PM,finance_540340.pdf,BOQ Comparative Chart,"CCE, ABP",Internal,,Manas Ranjan Mandal,15-Oct-2025 01:32 PM,16-Oct-2025 12:30 PM,techsummary_540340.pdf (554.21 KB),08-Dec-2025,"INR 2,900,000",540.0,Manas Ranjan Mandal,08-Dec-2025 04:51 PM,PEC.pdf (930.00 KB),1,2960902,Aarvee Associates Architects Engineers and Consultants Private Limited,17-Jun-2025 03:49 PM,Rejected-Finance,4TH LOWEST,08-Dec-2025 04:47 PM,1.0,2965301.0,Samarth Engineers,INR,"2,900,000","CCE, ABP",Internal,,Manas Ranjan Mandal,08-Dec-2025 04:47 PM,finsummary_540340.pdf (590.73 KB),"CCE,Anandapur Barrage Project||CCE,Anandapur",2025_CCEAB_113640_1,CCEABP-07 of 2025-26,APPOINTMENT OF PROOF ENGINEERING CONSULTANT (PEC) FOR Construction of Distribution system for 3499.70 Ha. of CCA including Command Area Development (CAD) of Salandi Left Main Canal from RD 30.547 km to 40.927 km through Under Ground Pipe Line Irrigat,Technical,SUMMARY UPLOADED,ABINASH ROUL,18-Jun-2025 11:46 AM,technical_540340.pdf,AOC,"10,000",0.0,Nil,Nil,No,1.0,ICICI BANK,1.0,Fee/PreQual/Technical,.pdf,Bid document uploaded,22-May-2025 11:30 AM,18-Jun-2025 11:30 AM,22-May-2025 11:30 AM,17-Jun-2025 05:00 PM,22-May-2025 11:30 AM ,28-May-2025 05:00 PM ,22-May-2025 11:30 AM,17-Jun-2025 05:00 PM,16-Oct-2025 12:30 PM,"CCE,Anandapur Barrage Project||CCE,Anandapur",CCEABP-07 of 2025-26,2025_CCEAB_113640_1,Yes,National Competitive Bid,Lump-sum,Services,2.0,No,No,Online,No,No,No,APPOINTMENT OF PROOF ENGINEERING CONSULTANT (PEC) FOR Construction of Distribution system for 3499.70 Ha. of CCA including Command Area Development (CAD) of Salandi Left Main Canal from RD 30.547 km to 40.927 km through Under Ground Pipe Line Irrigat,APPOINTMENT OF PROOF ENGINEERING CONSULTANT (PEC) FOR Construction of Distribution system for 3499.70 Ha. of CCA including Command Area Development (CAD) of Salandi Left Main Canal from RD 30.547 km to 40.927 km through Under Ground Pipe Line Irriga,Please refer Tender documents. ,NA ,,Consultancy Services,NA ,Tender,90.0,540.0,"O/O CCE, ABP, SALAPADA",758020.0,NA ,NA ,NA ,"CCE, ABP, SALAPADA",No ,No,"CCE, ABP, SALAPADA","CCE, ABP, SALAPADA","70,000",Yes,fixed,,Nil,Nil,1.0,Technical corrigendum,Technical Bid,,AOC
,,,,,,,,,,,,,,,,,,,2,2970540,M/s. CADD CONSULTING ENGINEERS PRIVATE LIMITED,17-Jun-2025 04:26 PM,Rejected-Technical,Not qualify in technical evaluation,15-Oct-2025 01:32 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,2.0,ICICI NEFT/RTGS,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,3,2953070,Multi Mantech International Pvt. Ltd.,17-Jun-2025 04:48 PM,Rejected-Finance,3RD LOWEST,08-Dec-2025 04:47 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,4,2965301,Samarth Engineers,17-Jun-2025 12:17 PM,Accepted-AOC,1ST LOWEST,08-Dec-2025 04:52 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,5,2970476,WAPCOS LIMITED,17-Jun-2025 04:02 PM,Rejected-Finance,2ND LOWEST,08-Dec-2025 04:47 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
