S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
1.0,3168732.0,Seventhavenue Eventz Pvt Ltd,INR,"5,166,845",Odisha Tourism Devl. Corp.,2025_OTDC_119961_1,BP-I/21/2025-26 Dt. 18.10.2025,Organization of Konark Festival 2025.,S.K. Behera,Internal,"D. MALLICK, A. S. SWAIN, B. ROUTRAY, S. K. JENA",Sunil Kumar Behera,13-Nov-2025 01:31 PM,13-Nov-2025 01:35 PM,techsummary_557856.pdf (778.35 KB),31-Dec-2025,"INR 5,166,845",30.0,Subrat Kumar Jena,31-Dec-2025 07:48 PM,KAOC.pdf (4174.00 KB),WORK ORDER,S K Behera,Internal,"A.S. Swain, D. Malik, S. Jena",Subrat Kumar Jena,31-Dec-2025 07:33 PM,finsummary_557856.pdf (699.66 KB),1,3167418,ARC EVENTS AND EXHIBITION,30-Oct-2025 01:39 PM,Rejected-Finance,Unsuccessful Bidder,31-Dec-2025 07:33 PM,Technical,LIST OF BIDDERS,Lopamudra Behera,04-Nov-2025 08:52 PM,technical_557856.pdf,Finance,FINANCE,Subrat Kumar Jena,31-Dec-2025 07:20 PM,,BOQ Comparative Chart,AOC,"1,00,000",No,fixed,,Nil,Nil,24-Oct-2025 09:00 AM,01-Nov-2025 11:30 AM,24-Oct-2025 09:00 AM,31-Oct-2025 05:00 PM,24-Oct-2025 09:00 AM ,30-Oct-2025 05:00 PM ,24-Oct-2025 09:00 AM,31-Oct-2025 05:00 PM,13-Nov-2025 01:35 PM,Organization of Konark Festival 2025.,Organization of Konark Festival 2025.,As per DTCN ,NA ,,Miscellaneous Works,NA ,Tender,60.0,30.0,Konark,752111.0,NA ,NA ,NA ,"O/o The Superintending Engineer, OTDC Ltd. BBSR",No ,No,1.0,ICICI BANK,Odisha Tourism Devl. Corp.,BP-I/21/2025-26 Dt. 18.10.2025,2025_OTDC_119961_1,Yes,National Competitive Bid,Item Rate,Works,2.0,No,No,Online,No,No,No,"Superintending Engineer, OTDC Ltd. BBSR","O/o The Superintending Engineer, OTDC Ltd. BBSR",1.0,Fee/PreQual/Technical,.pdf,DTCN,"10,000","1,800",Nil,Nil,No,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3167026,CANONFIRE CREATIVES PRIVATE LIMITED.,31-Oct-2025 02:34 PM,Rejected-Finance,Unsuccessful Bidder,31-Dec-2025 07:33 PM,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,.pdf,Other documents as per DTCN,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3160971,CKARNIVAL PROMOTIONS PVT.LTD,30-Oct-2025 09:09 PM,Rejected-Finance,Unsuccessful Bidder,31-Dec-2025 07:33 PM,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BoQ,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3169858,COLOR PLUS,31-Oct-2025 02:21 PM,Rejected-Finance,Unsuccessful Bidder,31-Dec-2025 07:33 PM,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3169685,EVENTURES UNLIMITED,31-Oct-2025 02:06 PM,Rejected-Finance,Unsuccessful Bidder,31-Dec-2025 07:33 PM,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3169478,IMAGERY,31-Oct-2025 04:58 PM,Rejected-Finance,Unsuccessful Bidder,31-Dec-2025 07:33 PM,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,3169056,LSI SHOW,31-Oct-2025 10:15 AM,Rejected-Finance,Unsuccessful Bidder,31-Dec-2025 07:33 PM,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,3168216,PRELUDE NOVEL VENTURES PRIVATE LIMITED,31-Oct-2025 04:04 PM,Rejected-Finance,Unsuccessful Bidder,31-Dec-2025 07:33 PM,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,3168732,Seventhavenue Eventz Pvt Ltd,31-Oct-2025 02:24 PM,Accepted-AOC,Successful Bidder,31-Dec-2025 07:49 PM,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
