Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Tender Stage,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Cover No,Cover,Document Type,Description,Name,Address,Tender Stage
Executive Engineer,Internal,Executive Engineer,Jajati Keshari Gadanayak,16-Dec-2025 06:39 PM,techsummary_567614.pdf (812.48 KB),22-Dec-2025,"INR 432,091",60.0,Jajati Keshari Gadanayak,31-Dec-2025 05:44 PM,1.pdf (1020.00 KB),Awarded,1,3284947,KESHAB CHANDRA PATRA,07-Dec-2025 07:31 PM,Rejected-Finance,By transparent lottery,16-Dec-2025 06:45 PM,Finance,Admitted,Jajati Keshari Gadanayak,16-Dec-2025 06:36 PM,,BOQ Comparative Chart,1.0,3284920.0,SUSMITA ACHARYA,INR,"432,091",CE RW I||RW-CIRCLE-SUNDARGARH||RW Division Bonai,2025_CERWI_122134_3,ONLINE-EEBNI-04 of 2025-26,S/R to Road from Dalki to Dengajore via Badkanta (Deogarh Border) in the district of Sundargarh for the year 2025-26,Executive Engineer,Internal,Executive Engineer,Jajati Keshari Gadanayak,16-Dec-2025 06:45 PM,finsummary_567614.pdf (812.49 KB),AOC,"4,000",0.0,Nil,Nil,No,S/R to Road from Dalki to Dengajore via Badkanta (Deogarh Border) in the district of Sundargarh for the year 2025-26,S/R to Road from Dalki to Dengajore via Badkanta (Deogarh Border) in the district of Sundargarh for the year 2025-26,Please refer Tender documents. ,NA ,"5,08,283",Civil Works - Roads,NA ,Tender,90.0,60.0,Bonai,770038.0,NA ,NA ,NA ,"O/o the Executive Engineer, R.W. Division, Bonai",No ,No,CE RW I||RW-CIRCLE-SUNDARGARH||RW Division Bonai,ONLINE-EEBNI-04 of 2025-26,2025_CERWI_122134_3,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"5,080",Yes,fixed,,Nil,Nil,1.0,ICICI BANK,29-Nov-2025 10:00 AM,09-Dec-2025 11:00 AM,29-Nov-2025 10:00 AM,08-Dec-2025 05:00 PM,29-Nov-2025 10:00 AM ,06-Dec-2025 05:00 PM ,29-Nov-2025 10:00 AM,08-Dec-2025 05:00 PM,1.0,Fee/PreQual/Technical/Finance,.pdf,"TPC, EMD, GSTIN, PAN Card, RC, Affidavits, NRC and required documents as DTCN",Executive Engineer,"O/o the Executive Engineer, R.W. Division, Bonai",AOC
,,,,,,,,,,,,,2,3288634,Manoj Gadhei,08-Dec-2025 01:48 PM,Rejected-Finance,By transparent lottery,16-Dec-2025 06:45 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,.xls,BOQ,,,AOC
,,,,,,,,,,,,,3,3266539,PADMINI DAS,30-Nov-2025 01:05 PM,Rejected-Finance,By transparent lottery,16-Dec-2025 06:45 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,4,3287983,PIRU CHARAN MURMU,08-Dec-2025 01:03 PM,Rejected-Finance,By transparent lottery,16-Dec-2025 06:45 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,5,3284920,SUSMITA ACHARYA,07-Dec-2025 07:03 PM,Accepted-AOC,Awarded,31-Dec-2025 05:45 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
