S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
1.0,3139386.0,SUJATA PUSTI,INR,"1,295,621.463",Bikram Kishor Parida,Internal,"bdo, aee, bfo, so",Bikram Kishor Parida,11-Dec-2025 11:38 AM,finsummary_555066.pdf (315.99 KB),Technical,approved,Bikram Kishor Parida,04-Nov-2025 10:59 AM,technical_555066.pdf,Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Balasore||NILGIRI Block,2025_PRBNG_119107_1,05/2025-26/Nilgiri/005,"Const. of New class Room at Dhobasila Taramnati PS, Dhobasila GP",Finance,"tender opened in presence of BDO , AEE, BFO , SO",Bikram Kishor Parida,11-Dec-2025 11:07 AM,finance_555066.pdf,BOQ Comparative Chart,Bikram Kishor Parida,Internal,BDO BFO SO,Bikram Kishor Parida,04-Nov-2025 12:12 PM,04-Nov-2025 12:20 PM,techsummary_555066.pdf (619.12 KB),11-Dec-2025,"INR 1,295,621.463",120.0,Bikram Kishor Parida,11-Dec-2025 11:42 AM,9taramatiaoc.pdf (316.00 KB),aoc,1,3139526,Ambika Rout,23-Oct-2025 02:45 PM,Rejected-AOC,selected through transparent lotter system,11-Dec-2025 11:42 AM,AOC,"17,984",Yes,fixed,,Nil,Nil,Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Balasore||NILGIRI Block,05/2025-26/Nilgiri/005,2025_PRBNG_119107_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,tender notice,"Const. of New class Room at Dhobasila Taramnati PS, Dhobasila GP","Const. of New class Room at Dhobasila Taramnati PS, Dhobasila GP",Please refer Tender documents. ,NA ,"17,98,416",Civil Works - Buildings,NA ,Tender,120.0,120.0,nilgiri,756040.0,NA ,NA ,NA ,NILGIRI BLOCK OFFICE,No ,No,1.0,ICICI BANK,BDO NILGIRI,NILGIRI BLOCK OFFICE,09-Oct-2025 11:45 AM,24-Oct-2025 11:00 AM,09-Oct-2025 11:45 AM,23-Oct-2025 05:00 PM,10-Oct-2025 10:00 AM ,11-Oct-2025 03:00 PM ,11-Oct-2025 03:00 PM,23-Oct-2025 05:00 PM,04-Nov-2025 12:20 PM,"6,000",Nil,Nil,Yes,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3134983,RAMAKRUSHNA MOHAPATRA,21-Oct-2025 05:29 PM,Rejected-AOC,selected through transparent lotter system,11-Dec-2025 11:42 AM,AOC,,,,,,,,,,,,,,,,,,,,,,,.pdf,dtcn,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3139386,SUJATA PUSTI,22-Oct-2025 05:12 PM,Accepted-AOC,selected through transparent lotter system,11-Dec-2025 11:42 AM,AOC,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
