S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Cover No,Cover,Document Type,Description,Name,Address,Tender Stage
1.0,3218740.0,SANTANU KUMAR BEHERA,INR,"546,270",Finance,Bid opening summary,Narendra Kumar Sitha,04-Dec-2025 10:19 PM,finance_561032.pdf,BOQ Comparative Chart,"SE,UKID,Borigumma",Internal,"Divisional Accountant, Estimator",Narendra Kumar Sitha,06-Dec-2025 07:36 PM,finsummary_561032.pdf (335.08 KB),CE AND BM IK BASIN BARINIPUT JEYPORE||Upper Kolab Project Bariniput||Upper Kolab Irrigation Division Borigumma,2025_UPIDB_120588_1,SEUKID-03/2025-26 (SL17),Construction of slab culvert at RD 2.010km including construction of trough at U/S and D/S of slab culvert of Lamtaguda sub minor.,"SE,UKID,Borigumma",Internal,"Divisional Accountant , Estimator",Narendra Kumar Sitha,04-Dec-2025 10:48 PM,techsummary_561032.pdf (201.40 KB),1,3220828,Dinabandhu Swain,13-Nov-2025 02:06 PM,Rejected-Finance,Disqualified in transparent lottery system.,06-Dec-2025 07:36 PM,10-Dec-2025,"INR 642,596",60.0,Narendra Kumar Sitha,30-Dec-2025 01:54 PM,WO17.pdf (217.00 KB),Work Order,AOC,"6,500",Yes,fixed,,Nil,Nil,04-Nov-2025 11:00 AM,15-Nov-2025 11:00 AM,04-Nov-2025 11:00 AM,14-Nov-2025 05:00 PM,NA ,NA ,04-Nov-2025 11:00 AM,14-Nov-2025 05:00 PM,Construction of slab culvert at RD 2.010km including construction of trough at U/S and D/S of slab culvert of Lamtaguda sub minor.,CANAL STRUCTURAL WORK,AS PER DTCN ,NA ,"6,42,596",Civil Works - Canal,NA ,Tender,90.0,60.0,BORIGUMMA,764056.0,NA ,NA ,NA ,"Office of the SE UKIDIVN, Borigumma,Dist-Koraput",No ,No,CE AND BM IK BASIN BARINIPUT JEYPORE||Upper Kolab Project Bariniput||Upper Kolab Irrigation Division Borigumma,SEUKID-03/2025-26 (SL17),2025_UPIDB_120588_1,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"4,000",Nil,Nil,No,1.0,ICICI BANK,1.0,Fee/PreQual/Technical/Finance,.pdf,"Affidavit, GST Registration Certificate, GSTIN, PAN and Contractor RC, No Relation Certificate, etc.","SE UKIDIVN, Borigumma,Dist-Koraput","Office of the Superintending Engineer, U.K.I.Division,Borigumma, Dist- Koraput, PIN 764056",AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3224632,SANJAY HARIJAN,14-Nov-2025 02:06 PM,Rejected-Finance,Disqualified in transparent lottery system.,06-Dec-2025 07:36 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,.pdf,"Tender cost, EMD, undertaking, Check list, and any other documents as per DTCN.",,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3218740,SANTANU KUMAR BEHERA,12-Nov-2025 07:37 PM,Accepted-AOC,Qualified in transparent lottery system.,30-Dec-2025 01:54 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3220500,SUJATA RANI PATNAIK,13-Nov-2025 11:39 AM,Rejected-Finance,Disqualified in transparent lottery system.,06-Dec-2025 07:36 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
