Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Name,Address,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated On :,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
31-May-2025 03:00 PM,21-Jun-2025 11:00 AM,31-May-2025 03:00 PM,20-Jun-2025 05:00 PM,NA ,NA ,31-May-2025 03:00 PM,20-Jun-2025 05:00 PM,"EXECUTIVE OFFICER, PURI MUNICIPALITY",VIP ROAD,1.0,ICICI BANK,"4,720",0.0,Nil,Nil,No,Municipal Bodies||Puri Municipality,P.M. 01/2025-26,2025_ORULB_113908_34,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"REGISTRATION CERTIFICATE, GST, PAN, EPF OR UNDERTAKING FOR EPF And AFFIDAVIT any other as per DTCN",Repair /Renovation of Road and Casting of RCC Slab from Gopal Ballav Jaga towards Madhuban 5th Lane Via Mangala mandir in W No 29,CIVIL,Please refer Tender documents. ,NA ,"8,47,663",Civil Works - Others,NA ,Tender,120.0,45.0,PURI MUNICIPALITY,752001.0,NA ,NA ,NA ,OFFICE CHAMBER OF THE EXECUTIVE OFFICER,No ,No,"8,477",Yes,fixed,,Nil,Nil,AOC,ADMINISTRATOR,Internal,,Jayanta Kumar Maitra,23-Dec-2025 06:39 PM,finsummary_541558.pdf (4629.61 KB),ADMINISTRATOR,Internal,,Jayanta Kumar Maitra,23-Dec-2025 06:36 PM,techsummary_541558.pdf (4629.61 KB),23-Dec-2025,"INR 720,598.27",45.0,Jayanta Kumar Maitra,23-Dec-2026 12:41 PM,ProceddingPM01Y2526.pdf (4630.00 KB),1.0,2971835.0,SURENDRA SAHOO,INR,"720,598.27",Municipal Bodies||Puri Municipality,2025_ORULB_113908_34,P.M. 01/2025-26,Repair /Renovation of Road and Casting of RCC Slab from Gopal Ballav Jaga towards Madhuban 5th Lane Via Mangala mandir in W No 29,1,2971265,ASWINI KUMAR PRADHAN,19-Jun-2025 09:11 PM,Rejected-Finance,DECIDED THROUGH LOTTERY,23-Dec-2025 06:39 PM,Finance,"5 nos of Bidders participated for the project and submitted Documents, Hence accepted for evaluation.",Jayanta Kumar Maitra,24-Jun-2025 11:40 AM,finance_541558.pdf,BOQ Comparative Chart,AOC
,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2971404,LOKNATH PANDA,20-Jun-2025 12:49 PM,Rejected-Finance,DECIDED THROUGH LOTTERY,23-Dec-2025 06:39 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2969927,PRASANTA KUMAR MOHANTY,18-Jun-2025 01:32 PM,Rejected-Finance,DECIDED THROUGH LOTTERY,23-Dec-2025 06:39 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2974106,SANGRAM KUMAR BISWAL,20-Jun-2025 11:57 AM,Rejected-Finance,DECIDED THROUGH LOTTERY,23-Dec-2025 06:39 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2971835,SURENDRA SAHOO,19-Jun-2025 03:19 PM,Accepted-AOC,WON BY LOTTERY PROCESS,23-Dec-2025 06:42 PM,,,,,,,AOC
