S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,S.No,Corrigendum Title,Corrigendum Type,View,Cover No,Cover,Document Type,Description,S.No.1,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
1.0,3057992.0,PRANAYA PRATIK PATTANAIK,INR,"1,414,387",Finance,Accept the tender,RUMANA JAFRI,16-Dec-2025 06:54 PM,,BOQ Comparative Chart,Block Development Officer Tangi Block,Internal,"BDO,AEE,AE,JE,BFO",RUMANA JAFRI,17-Dec-2025 01:24 PM,finsummary_548735.pdf (11208.72 KB),Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Khordha||TANGI Block,2025_PRTAN_116612_1,01/TB/2025-26,Construction of Additional Classroom for B.D. Govt P.S. at Tangi of Tangi GP in the District of Khordha,Block Development Officer Tangi Block,Internal,"BDO,AEE,AE,JE,BFO",RUMANA JAFRI,16-Dec-2025 07:17 PM,techsummary_548735.pdf (11208.72 KB),17-Dec-2025,"INR 1,414,387",180.0,RUMANA JAFRI,17-Dec-2025 01:26 PM,4264.pdf (433.00 KB),Issue of Work Order,1,3059325,NRUSINGH CHARAN SAMANTARAY,01-Sep-2025 02:56 PM,Rejected-Finance,Through transparent lottery,17-Dec-2025 01:24 PM,AOC,08-Aug-2025 10:00 AM,02-Sep-2025 11:30 AM,08-Aug-2025 10:00 AM,01-Sep-2025 05:00 PM,NA ,NA ,08-Aug-2025 10:00 AM,01-Sep-2025 05:00 PM,1.0,"Partial Modification of TCN, class of Contractor",Other,,1.0,Fee/PreQual/Technical/Finance,.pdf,DTCN,1.0,ICICI BANK,Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Khordha||TANGI Block,01/TB/2025-26,2025_PRTAN_116612_1,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,Construction of Additional Classroom for B.D. Govt P.S. at Tangi of Tangi GP in the District of Khordha,Construction of Additional Classroom for B.D. Govt P.S. at Tangi of Tangi GP in the District of Khordha,Please refer Tender documents. ,NA ,"14,14,387",Civil Works - Buildings,NA ,Tender,90.0,180.0,"Tangi GP, Khordha",752023.0,NA ,NA ,NA ,"Office of the Panchayat Samiti Tangi, Khordha",No ,No,"6,000",Nil,Nil,No,"Block Development Officer, Tangi, Khordha","At/Po- Tangi, Dist- Khordha","14,144",Yes,percentage,1.0%,Nil,Nil,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3057992,PRANAYA PRATIK PATTANAIK,31-Aug-2025 07:41 PM,Accepted-AOC,Issue of Work Order,17-Dec-2025 01:26 PM,AOC,,,,,,,,,,,,,,,.xls,BOQ,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3059509,PURNA CHANDRA BEHERA,01-Sep-2025 04:04 PM,Rejected-Finance,Through transparent lottery,17-Dec-2025 01:24 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3058534,RAMA CHANDRA BEHERA,01-Sep-2025 03:23 PM,Rejected-Finance,Through transparent lottery,17-Dec-2025 01:24 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
