Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Tender Stage
Finance,Er B Mohapatra,Buddheswar Mohapatra,12-Nov-2025 05:21 PM,finance_553932.pdf,BOQ Comparative Chart,1.0,3101458.0,GAJENDRA BAGARTY,INR,"1,427,917",CE RW I||RWCIRCLE-BHUBANESWAR,2025_CERWI_118603_1,EEBLGR-online-07/2025-26,Periodical Maintenance of 5 years completed PMGSY road L113 Budhisindhol PS road to Neljipali road for the year 2025-26,Executive Engineer,Internal,,Buddheswar Mohapatra,11-Dec-2025 05:14 PM,finsummary_553932.pdf (1371.46 KB),Executive Engineer,Internal,Er B Mohapatra,Buddheswar Mohapatra,12-Nov-2025 05:25 PM,techsummary_553932.pdf (46.77 KB),11-Dec-2025,"INR 1,679,705",60.0,Buddheswar Mohapatra,11-Dec-2025 05:17 PM,NIT.pdf (1371.00 KB),1,3109592,ARMAN KUMAR ACHARYA,04-Oct-2025 03:39 PM,Rejected-Finance,Rejected,11-Dec-2025 05:14 PM,AOC,25-Sep-2025 06:00 PM,06-Oct-2025 11:00 AM,25-Sep-2025 06:00 PM,04-Oct-2025 05:00 PM,25-Sep-2025 06:00 PM ,03-Oct-2025 01:00 PM ,25-Sep-2025 06:00 PM,04-Oct-2025 05:00 PM,"16,800",Yes,fixed,,Nil,Nil,"6,000",0.0,Nil,Nil,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"Pan,GST,Affidavit,RC,and other document as per DTCN",CE RW I||RWCIRCLE-BHUBANESWAR,EEBLGR-online-07/2025-26,2025_CERWI_118603_1,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,Executive Engineer,O/o of the Executive Engineer R.W Division Bolangi,Periodical Maintenance of 5 years completed PMGSY road L113 Budhisindhol PS road to Neljipali road for the year 2025-26,Periodical Maintenance of 5 years completed PMGSY road L113 Budhisindhol PS road to Neljipali road for the year 2025-26,Please refer Tender documents. ,NA ,"16,80,000",Civil Works - Roads,NA ,Tender,90.0,60.0,Bolangir,767001.0,NA ,NA ,NA ,O/o of the Executive Engineer R.W Division Bolangi,No ,No,1.0,ICICI BANK,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3109439,BHARAT CHANDRA PANIGRAHI,04-Oct-2025 02:48 PM,Rejected-Finance,Rejected,11-Dec-2025 05:14 PM,AOC,,,,,,,,,,,,,,,,,,,,,,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3109119,BINODINI MEHER,04-Oct-2025 01:14 PM,Rejected-Finance,Rejected,11-Dec-2025 05:14 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3101458,GAJENDRA BAGARTY,27-Sep-2025 01:04 PM,Accepted-AOC,Agreement DRAWN,11-Dec-2025 05:17 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3104736,Pooja Jain,01-Oct-2025 06:04 PM,Rejected-Finance,Rejected,11-Dec-2025 05:14 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3109531,RAHUL TRIPATHY,04-Oct-2025 03:21 PM,Rejected-Finance,Rejected,11-Dec-2025 05:14 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,3101453,RAJANI MAHAKUR,27-Sep-2025 12:57 PM,Rejected-Finance,Rejected,11-Dec-2025 05:14 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,3106302,SUSHANTA KUMAR LENKA,02-Oct-2025 10:30 PM,Rejected-Technical,Disquilified,12-Nov-2025 05:25 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
