Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,Cover No,Cover,Document Type,Description,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
S S Dash,Internal,R Dhar P K Panda D K Pnda N.K.Das,Subrat Kumar Jena,19-Dec-2025 02:09 PM,finsummary_388225.pdf (242.74 KB),Technical,Technical Bid Proceeding,NIRMAL KUMAR DAS,31-Jan-2022 05:15 PM,technical_388225.pdf,Odisha Tourism Devl. Corp.,2021_OTDC_74903_1,BP I/22/2021-22 Dt. 17.12.2021,Infrastructure Development of Ratnagiri in Jajpur District,1.0,1785636.0,DIPTI RANJAN MOHANTY,INR,"27,925,916.56",19-Dec-2025,"INR 27,925,916.56",180.0,Subrat Kumar Jena,19-Dec-2025 02:16 PM,RatnagiriWorkOrder.pdf (295.00 KB),Work Order Issued to Sri Dipti Ranjan Mohanty,Finance,Bidder List,Subrat Kumar Jena,19-Dec-2025 02:01 PM,finance_388225.pdf,BOQ Comparative Chart,1,1785636,DIPTI RANJAN MOHANTY,06-Jan-2022 11:30 AM,Accepted-AOC,Successful bidder in transparent lottery system,19-Dec-2025 02:17 PM,S.S. Dash,Internal,"N.K. Das, D.K. Jena, P.K. Panda",NIRMAL KUMAR DAS,31-Jan-2022 05:26 PM,31-Jan-2022 05:30 PM,techsummary_388225.pdf (1340.79 KB),AOC,1.0,Fee/PreQual/Technical,.pdf,Other documents as per DTCN,"o/o Executive Engineer,Building Project Divn-II","o/o Executive Engineer,Building Project Divn-II OTDC,Lewis road, Bhubaneshwar",25-Dec-2021 09:00 AM,07-Jan-2022 11:30 AM,25-Dec-2021 09:00 AM,06-Jan-2022 05:00 PM,NA ,NA ,25-Dec-2021 09:00 AM,06-Jan-2022 05:00 PM,31-Jan-2022 05:30 PM,Odisha Tourism Devl. Corp.,BP I/22/2021-22 Dt. 17.12.2021,2021_OTDC_74903_1,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,"3,28,500",Yes,fixed,,Nil,Nil,1.0,Infrastructure Development of Ratnagiri in Jajpur District,Other,,1.0,ICICI BANK,Infrastructure Development of Ratnagiri in Jajpur District,Infrastructure Development of Ratnagiri in Jajpur District,"Tender Paper Cost, EMD, BID Security declaration, Affidavit, GST etc Other Documents As per DTCN ",NA ,"3,28,50,000",Civil Works - Others,NA ,Tender,90.0,270.0,Jajpur,755001.0,NA ,NA ,NA ,"o/o Executive Engineer,Building Project Divn-II",No ,No,"10,000","1,200",Nil,Nil,No,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1784406,M/S MAA VAISHNODEVI CONSTRUCTION,06-Jan-2022 04:33 PM,Rejected-Finance,2nd Lowest,19-Dec-2025 02:09 PM,,,,,,,,AOC,,,.pdf,DTCN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1786197,SNEHALATA CONSTRUCTION AND INTERIOR,06-Jan-2022 02:11 PM,Rejected-AOC,Unsuccessful bidder in transparent lottery system,19-Dec-2025 02:17 PM,,,,,,,,AOC,2.0,Finance,.xls,BoQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1785036,SRI KRISHNA CONSTRUCTION,06-Jan-2022 03:10 PM,Rejected-Technical,Not fulfilling qualifying criteria,31-Jan-2022 05:26 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
