Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :,AOC document :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No.1,Corrigendum Title,Corrigendum Type,View,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
"Collector, Kalahandi",Internal,"DSWO, Kalahandi, DLO, Kalahandi, RTO, Kalahandi, CCSO-cum-DM, Kalahandi, ADM(General), Kalahandi",Sujata Mishra,13-Aug-2025 11:15 AM,14-Aug-2025 11:00 AM,techsummary_546064.pdf (1090.45 KB),Finance,Admitted,Sujata Mishra,14-Dec-2025 05:11 PM,,BOQ Comparative Chart,1,3015642,"PURUSOTTAM PUJHARI, MAA LANKESWARI TRADERS",30-Jul-2025 04:40 PM,Accepted-AOC,L1,22-Dec-2025 04:04 PM,22-Dec-2025,"INR 403,608",600.0,Sujata Mishra,22-Dec-2025 04:04 PM,L2_PROCEEDING.pdf (594.00 KB),1.0,3015642.0,"PURUSOTTAM PUJHARI, MAA LANKESWARI TRADERS",INR,35.98,Technical,Admitted,Sujata Mishra,13-Aug-2025 11:04 AM,technical_546064.pdf,Odisha State Civil Supplies Corp. Ltd.||CSO cum DM Kalahandi,2025_OSCSC_115586_1,1997/14.07.2025,Appointment of level-II contractor for transportation of Custom Milled Rice (CMR) from Rice Receiving Centre (RRC) of Koksara Block,"Collector, Kalahandi",Internal,"ADDL DIST MAGISTRATE GENEREAL KALAHANDI, CCSO KALAHANDI, RTO KALAHANDI, DLO KALAHANDI, DSWO KALAHANDI",Sujata Mishra,14-Dec-2025 05:51 PM,finsummary_546064.pdf (547.60 KB),AOC,Odisha State Civil Supplies Corp. Ltd.||CSO cum DM Kalahandi,1997/14.07.2025,2025_OSCSC_115586_1,Yes,Open Tender,Percentage,Services,2.0,No,No,Online,No,No,No,"CCSO-cum-DM, OSCSC Ltd., Kalahandi","Office of the Chief CSO-cum-District Manager, OSCSC Ltd., Kalahandi, Bhawanipatna, 766001",1,Fee/PreQual/Technical,.pdf,Appointment of level-II contractor for transportation of CMR from RRC to FPS of Koksara Block,"5,900",0.0,Nil,Nil,No,1,ICICI BANK,16-Jul-2025 10:00 AM,31-Jul-2025 11:00 AM,16-Jul-2025 10:00 AM,30-Jul-2025 05:00 PM,16-Jul-2025 10:00 AM ,18-Jul-2025 05:00 PM ,16-Jul-2025 10:00 AM,30-Jul-2025 05:00 PM,14-Aug-2025 11:00 AM,1.0,Modification in Cluse No. in Tender Documents.,Other,,Appointment of level-II contractor for transportation of Custom Milled Rice (CMR) from Rice Receiving Centre (RRC) of Koksara Block,FOR APPOINTMENT OF LEVEL-II CONTRACTOR FOR TRANSPORTATION OF CUSTOM MILLED RICE (CMR) FROM RICE RECEIVING CENTRE (RRC) OF KOKSARA BLOCK,Please Refers to Tender Document ,NA ,"40,36,074",Handling and Transportation,NA ,Rate Contract,180.0,600.0,"Kalahandi, Koksara Block",766019.0,"Office of the CCSO-cum-DM, OSCSC Ltd., Kalahandi ","Office of the Chief CSO-cum-District Manager, OSCSC Ltd., Kalahandi, Bhawanipatna, 766001 ",18-Jul-2025 11:00 AM ,"Office of the CCSO-cum-DM, OSCSC Ltd., Kalahandi",No ,No,"2,01,804",No,fixed,,Nil,Nil,AOC
,,,,,,,,,,,,,2,3011304,TANKADHAR NAIK,30-Jul-2025 04:43 PM,Rejected-AOC,L2,22-Dec-2025 04:04 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,2,Finance,.xls,Appointment of level-II contractor for transportation of CMR from RRC to FPS of Koksara Block (BOQ),,,,,,2,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
