Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
"7,080",0.0,Nil,Nil,No,14-Oct-2025 10:00 AM,28-Oct-2025 11:30 AM,14-Oct-2025 10:00 AM,27-Oct-2025 05:00 PM,NA ,NA ,14-Oct-2025 10:00 AM,27-Oct-2025 05:00 PM,1.0,ICICI BANK,"16,106",Yes,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical/Finance,.pdf,DTCN,"Executive Officer,NAC Office,Aska","Executive Officer,NAC Office,Aska",Municipal Bodies||Aska NAC,ASKANAC/DRAIN/02/2025-26,2025_ORULB_119421_2,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,CONSTRUCTION OF DRAIN FROM SANI MANDIR TO JAGANNATH MANDIR IN WARD NO. - 09 OF N A C ASKA,CONSTRUCTION OF DRAIN FROM SANI MANDIR TO JAGANNATH MANDIR IN WARD NO. - 09 OF N A C ASKA,Please refer Tender documents. ,NA ,"16,10,619",Civil Works - Others,NA ,Tender,120.0,120.0,"NAC,Aska",761110.0,NA ,NA ,NA ,"NAC Office,Aska",No ,No,AOC,Municipal Bodies||Aska NAC,2025_ORULB_119421_2,ASKANAC/DRAIN/02/2025-26,CONSTRUCTION OF DRAIN FROM SANI MANDIR TO JAGANNATH MANDIR IN WARD NO. - 09 OF N A C ASKA,Chairperson,Internal,Executive Officer Municipal Engineer Junior Engineer Accountant,Rajesh Kumar Mahapatra,18-Nov-2025 02:02 PM,finsummary_555700.pdf (464.09 KB),Finance,BOQ prepared,Laxmi Siing,30-Oct-2025 04:47 PM,finance_555700.pdf,BOQ Comparative Chart,1.0,3159604.0,Samira Kumar Behera,INR,"1,369,186",16-Dec-2025,"INR 1,369,186",120.0,Rasmi Rani Nahak,18-Dec-2025 05:10 PM,IMG_0002.pdf (836.00 KB),1,3159369,Bhagaban Behera,27-Oct-2025 04:04 PM,Rejected-AOC,Rejected,18-Dec-2025 05:10 PM,Chairperson,Internal,Executive Officer Municipal Engineer Assistant Engineer Accountant,Laxmi Siing,30-Oct-2025 05:33 PM,techsummary_555700.pdf (464.30 KB),AOC
,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,.xls,BoQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3150736,BIBHISAN MAHUNTA,25-Oct-2025 02:59 PM,Rejected-AOC,Rejected,18-Dec-2025 05:10 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3139327,DURGA MADHAB NAHAK,21-Oct-2025 12:31 PM,Rejected-AOC,Rejected,18-Dec-2025 05:10 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3151825,Kishor Chandra Patra,25-Oct-2025 05:14 PM,Rejected-AOC,Rejected,18-Dec-2025 05:10 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3159202,Nilanchala Tripathy,27-Oct-2025 02:11 PM,Rejected-AOC,Rejected,18-Dec-2025 05:10 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3159604,Samira Kumar Behera,27-Oct-2025 03:44 PM,Accepted-AOC,Accepted,18-Dec-2025 05:10 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,3152219,Santosh Kumar Jena,25-Oct-2025 07:49 PM,Rejected-AOC,Rejected,18-Dec-2025 05:10 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,3158042,Saroj Kumar Mohanty,27-Oct-2025 11:51 AM,Rejected-AOC,Rejected,18-Dec-2025 05:10 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,3159678,SUDESHNA PANDA,27-Oct-2025 03:39 PM,Rejected-AOC,Rejected,18-Dec-2025 05:10 PM,,,,,,,AOC
