Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
20-Sep-2025 11:00 AM,04-Oct-2025 11:00 AM,20-Sep-2025 11:00 AM,03-Oct-2025 05:00 PM,NA ,NA ,20-Sep-2025 11:00 AM,03-Oct-2025 05:00 PM,"8,200",Yes,fixed,,Nil,Nil,1.0,ICICI BANK,"4,000",Nil,Nil,No,Repair of CD No-2 at RD 0.420 km including construction of trough at U/S and D/S of Kupia Minor.,CANAL STRUCTURAL WORK,AS PER DTCN ,NA ,"8,10,850",Civil Works - Canal,NA ,Tender,90.0,60.0,BORIGUMMA,764056.0,NA ,NA ,NA ,"Office of the SE UKIDIVN, Borigumma,Dist-Koraput",No ,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"Affidavit, GST Registration Certificate, GSTIN, PAN and Contractor RC, No Relation Certificate, etc.","SE UKIDIVN, Borigumma,Dist-Koraput","Office of the Superintending Engineer, U.K.I.Division,Borigumma, Dist- Koraput, PIN 764056",CE AND BM IK BASIN BARINIPUT JEYPORE||Upper Kolab Project Bariniput||Upper Kolab Irrigation Division Borigumma,SEUKID-02/2025-26 (SL16),2025_UPIDB_118248_1,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,AOC,10-Nov-2025,"INR 810,850",60.0,Narendra Kumar Sitha,27-Dec-2025 11:23 AM,WO16.pdf (222.00 KB),Work Order,1,3103416,BASANTA KUMAR TRIPATHY,30-Sep-2025 01:32 PM,Rejected-Finance,Disqualified in transparent lottery system.,06-Nov-2025 10:24 PM,"SE,UKID,Borigumma",Internal,"Divisional Accountant, Estimator",Narendra Kumar Sitha,17-Oct-2025 02:10 PM,techsummary_553067.pdf (200.09 KB),CE AND BM IK BASIN BARINIPUT JEYPORE||Upper Kolab Project Bariniput||Upper Kolab Irrigation Division Borigumma,2025_UPIDB_118248_1,SEUKID-02/2025-26 (SL16),Repair of CD No-2 at RD 0.420 km including construction of trough at U/S and D/S of Kupia Minor.,"SE,UKID,Borigumma",Internal,"Divisional Accountant, Estimator",Narendra Kumar Sitha,06-Nov-2025 10:24 PM,finsummary_553067.pdf (243.03 KB),Finance,Bid opening summary,Narendra Kumar Sitha,15-Oct-2025 10:06 PM,finance_553067.pdf,BOQ Comparative Chart,1.0,3106950.0,SABINA BANO,INR,"689,304",AOC
,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"Tender cost, EMD, undertaking, Check list, and any other documents as per DTCN.",,,,,,,,,,,,,,,,,AOC,,,,,,,,2,3104898,DEBA RANJAN PATRA,01-Oct-2025 07:29 PM,Rejected-Finance,Disqualified in transparent lottery system.,06-Nov-2025 10:24 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,AOC,,,,,,,,3,3107539,JANHABI BISOI,03-Oct-2025 03:43 PM,Rejected-Finance,Disqualified in transparent lottery system.,06-Nov-2025 10:24 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,4,3104413,RAJKUMAR SATNAMI,01-Oct-2025 02:05 PM,Rejected-Finance,Disqualified in transparent lottery system.,06-Nov-2025 10:24 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,5,3103937,RASHMITA NAYAK,30-Sep-2025 08:26 PM,Rejected-Finance,Disqualified in transparent lottery system.,06-Nov-2025 10:24 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,6,3106950,SABINA BANO,03-Oct-2025 01:10 PM,Accepted-AOC,Qualified in transparent lottery system.,27-Dec-2025 11:23 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,7,3105040,TAPAN BHATRA,01-Oct-2025 08:49 PM,Rejected-Finance,Disqualified in transparent lottery system.,06-Nov-2025 10:24 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
