Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Name,Address,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
Finance,It will be finalized by the Tender Committee,Sanjib Champati,16-Oct-2025 12:18 PM,,BOQ Comparative Chart,20-Dec-2025,"INR 428,026",60.0,LAXMAN KUMAR MURMU,20-Dec-2025 05:00 PM,11.pdf (551.00 KB),1,3112420,Anukula Chandra Mohanty,06-Oct-2025 02:58 PM,Rejected-AOC,L1 Un-successful bidder in the transparent lottery system,20-Dec-2025 05:00 PM,1.0,3108974.0,JALUMURU JAGANNATH RAO,INR,"428,026",Municipal Bodies||Parlakhemundi Municipal Council,2025_ORULB_117921_11,04/PKDM-2025-26,"Construction of entrance road of Makatotama Temple, Ph-2","Nirmala Sethy, Chairperson, Paralakhemundi Municipality",Internal,"Executive Officer, Municipal Engineer, Accountant, APD(F) Zilla Parishad, Gajapati",LAXMAN KUMAR MURMU,20-Dec-2025 04:55 PM,techsummary_552624.pdf (3821.20 KB),"Nirmala Sethy, Chairperson, Paralakhemundi Municipality",Internal,"Executive Officer, Municipal Engineer, Accountant, APD(F) Zilla Parishad, Gajapati",LAXMAN KUMAR MURMU,20-Dec-2025 04:58 PM,finsummary_552624.pdf (3821.20 KB),AOC,"5,035",Yes,fixed,,Nil,Nil,Municipal Bodies||Parlakhemundi Municipal Council,04/PKDM-2025-26,2025_ORULB_117921_11,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"Construction of entrance road of Makatotama Temple, Ph-2",Road work,Please refer Tender documents. ,NA ,"5,03,501",Civil Works - Others,NA ,Tender,90.0,60.0,Paralakhemundi Municipality,761200.0,NA ,NA ,NA ,Paralakhemundi Municipality,No ,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"Paper Cost, EMD, Valid Contractor License, Valid GSTN,Pan Card, Affidavit etc",1.0,ICICI BANK,16-Sep-2025 10:00 AM,08-Oct-2025 11:00 AM,16-Sep-2025 10:00 AM,06-Oct-2025 05:00 PM,NA ,NA ,16-Sep-2025 10:00 AM,06-Oct-2025 05:00 PM,"Executive Officer, Paralakhemundi Municipality","Executive Officer, Paralakhemundi Municipality","4,000",0.0,Nil,Nil,No,AOC
,,,,,,,,,,,,2,3111565,Debaraj Lima,06-Oct-2025 12:28 AM,Rejected-AOC,L1 Un-successful bidder in the transparent lottery system,20-Dec-2025 05:00 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,3,3112400,HARIS CHANDRA NAYAK,06-Oct-2025 02:58 PM,Rejected-AOC,L1 Un-successful bidder in the transparent lottery system,20-Dec-2025 05:00 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,4,3108974,JALUMURU JAGANNATH RAO,04-Oct-2025 07:44 PM,Accepted-AOC,L1 successful bidder in the transparent lottery system,20-Dec-2025 05:00 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,5,3112131,KHAGESWARA PRADHAN,06-Oct-2025 01:49 PM,Rejected-AOC,L1 Un-successful bidder in the transparent lottery system,20-Dec-2025 05:00 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,6,3110410,Partharaj Palo,05-Oct-2025 11:01 AM,Rejected-AOC,L1 Un-successful bidder in the transparent lottery system,20-Dec-2025 05:00 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,7,3110364,SASMITA KUMARI DAS,05-Oct-2025 01:30 AM,Rejected-AOC,L1 Un-successful bidder in the transparent lottery system,20-Dec-2025 05:00 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,8,3110606,SIMMA ALLADA,05-Oct-2025 01:04 PM,Rejected-AOC,L1 Un-successful bidder in the transparent lottery system,20-Dec-2025 05:00 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,9,3109875,Smt. Sukumari Sabara,04-Oct-2025 08:05 PM,Rejected-AOC,L1 Un-successful bidder in the transparent lottery system,20-Dec-2025 05:00 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,10,3112015,TOKA VAMSU KUMAR,06-Oct-2025 01:25 PM,Rejected-AOC,L1 Un-successful bidder in the transparent lottery system,20-Dec-2025 05:00 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
