S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
1.0,3012670.0,Ripples Engineering Pvt.Ltd.,INR,"120,761,102",ODISHA CONSTRUCTION CORPORATION LTD,2025_OCCL_115884_1,E-Procurement Notice No.-21/OCCL/2025-26(On-line),Bid Identification no. - OCCL_SMP/03/202 5-26,MANAGING DIRECTOR OF OCC LTD.,Internal,,Pratap Chandra Chaudhury,10-Oct-2025 05:45 PM,13-Oct-2025 11:00 AM,techsummary_546908.pdf (1716.55 KB),02-Dec-2025,"INR 156,000,000",180.0,Pratap Chandra Chaudhury,02-Dec-2025 01:13 PM,AOC_LIGHT_SYMPHONY.pdf (717.00 KB),AOC,MANAGING DIRECTOR OF OCC LTD.,Internal,,Pratap Chandra Chaudhury,02-Dec-2025 01:08 PM,finsummary_546908.pdf (716.93 KB),1,3027510,E Factor Experiences Limited,18-Aug-2025 12:04 PM,Rejected-Finance,L2 BIDDER.,02-Dec-2025 01:08 PM,Technical,Opened Successfully.,Pratap Chandra Chaudhury,19-Aug-2025 12:08 PM,,Finance,Opened Successfully.,Pratap Chandra Chaudhury,13-Oct-2025 11:13 AM,,BOQ Comparative Chart,AOC,ODISHA CONSTRUCTION CORPORATION LTD,E-Procurement Notice No.-21/OCCL/2025-26(On-line),2025_OCCL_115884_1,Yes,Open Tender,Lump-sum,Works,2.0,No,No,Online,No,No,No,MANAGING DIRECTOR OF OCC LTD.,"ODISHA CONSTRUCTION CORPORATION Ltd.,UNIT - VIII, GOPABANDHUNAGAR,BBSR-751012","11,800",Nil,Nil,No,1.0,Fee/PreQual/Technical,.pdf,"GST,PAN,EPF registration certificate,Valid OCC Ltd enlistment certificate and EMD (Mandatory) etc.",Bid Identification no. - OCCL_SMP/03/202 5-26,Laser Show works including projection tower with Operation and maintenance for 5 years - Water and Light Symphony for Integrated Master Plan of Hirakud Reservoir (Phase-II).,As per RFP Document. ,NA ,"15,60,00,000",Civil Works - Others,NA ,Tender,120.0,180.0,Hirakud,768016.0,NA ,NA ,NA ,HEAD OFFICE OCCL,No ,No,1.0,2nd Corrigendum.,Date,,1.0,ICICI BANK,22-Jul-2025 06:00 PM,19-Aug-2025 12:00 PM,22-Jul-2025 06:00 PM,18-Aug-2025 05:30 PM,22-Jul-2025 06:00 PM ,28-Jul-2025 05:30 PM ,22-Jul-2025 06:00 PM,18-Aug-2025 05:30 PM,13-Oct-2025 11:00 AM,"15,60,000",Yes,fixed,,Nil,Nil,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3012670,Ripples Engineering Pvt.Ltd.,18-Aug-2025 05:26 PM,Accepted-AOC,L1 BIDDER.,02-Dec-2025 01:13 PM,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,.pdf,"Other documents as per DTCN. EMD is in BG Shape, Provide Original BG during technical bid opening.",,,,,,,,,,,,,,,,,,,2.0,3rd Corrigendum.,Other,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3023027,Tagbin Service Private Limited,18-Aug-2025 11:59 AM,Rejected-Finance,L3 BIDDER.,02-Dec-2025 01:08 PM,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BoQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
