Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Name,Address,Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated On :,Document :.1,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
30-Oct-2025 01:00 PM,08-Nov-2025 11:00 AM,30-Oct-2025 01:00 PM,07-Nov-2025 05:00 PM,30-Oct-2025 01:00 PM ,06-Nov-2025 05:00 PM ,30-Oct-2025 01:00 PM,07-Nov-2025 05:00 PM,S/R Gandala Sadasivapur road for the year 2025-26,S/R Gandala Sadasivapur road for the year 2025-26,Please refer Tender documents. ,NA ,"12,61,000",Civil Works - Roads,NA ,Tender,90.0,30.0,Berhampur,760010.0,NA ,NA ,NA ,"O/o the S.E R.W.D-II, Ganjam, Berhampur",No ,No,CE RW I||RWCIRCLE-BERHAMPUR||RWDIVISION-GANJAM - II,Online Tender/11/SERWD-II/2025-26,2025_CERWI_120323_11,Yes,National Competitive Bid,Percentage,Works,1.0,No,No,Online,No,No,No,"12,700",Yes,fixed,,Nil,Nil,1.0,Corrigendum,Other,,1.0,ICICI BANK,"Superintending Engineer RWD-II, GJM, BAM","O/o the Superintending Engineer Rural Works Division-II, Ganjam, Berhampur",1.0,Fee/PreQual/Technical/Finance,.pdf,Valid RC Copy Affidavit EMD Tender paper Cost PAN and GST Regi. as per DTCN,"6,000",0.0,Nil,Nil,No,AOC,"S.E, R.W.D-II, Ganjam, Berhampur",Internal,"Divisional Accounts Officer, Junior Engineer Estimator",Sudipta Senapati,22-Dec-2025 04:47 PM,finsummary_559966.pdf (2463.84 KB),"S.E, R.W.D-II, Ganjam, Berhampur",Internal,"Divisional Accounts Officer, Junior Engineer Estimator",Sudipta Senapati,22-Dec-2025 04:43 PM,techsummary_559966.pdf (1444.24 KB),1,3189505,ANIL KUMAR MAHANKUDA,07-Nov-2025 01:53 AM,Rejected-AOC,Unsuccessful Bidder,22-Dec-2025 04:54 PM,1.0,3188083.0,DUKHISHYAM SAHU,INR,"1,071,556",CE RW I||RWCIRCLE-BERHAMPUR||RWDIVISION-GANJAM - II,2025_CERWI_120323_11,Online Tender/11/SERWD-II/2025-26,S/R Gandala Sadasivapur road for the year 2025-26,22-Dec-2025,"INR 1,071,556",30.0,Sudipta Senapati,22-Dec-2025 04:54 PM,3GandalaSadasivapurWO.pdf (852.00 KB),Work Order,Finance,Document to be verified and under scrutiny,Babina Sahu,15-Nov-2025 07:09 AM,finance_559966.pdf,BOQ Comparative Chart,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,.xls,Bill of Quantity,,,,,,AOC,,,,,,,,,,,,,2,3184682,ANIL KUMAR SAHU,07-Nov-2025 01:26 AM,Rejected-AOC,Unsuccessful Bidder,22-Dec-2025 04:54 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,3,3190249,ASHOK BEHERA,06-Nov-2025 05:35 PM,Rejected-AOC,Unsuccessful Bidder,22-Dec-2025 04:54 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,4,3177711,BAPINI SETHY,03-Nov-2025 02:39 PM,Rejected-AOC,Unsuccessful Bidder,22-Dec-2025 04:54 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,5,3188965,DEBASIS KUMAR SAHU,07-Nov-2025 03:31 PM,Rejected-AOC,Unsuccessful Bidder,22-Dec-2025 04:54 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,6,3188083,DUKHISHYAM SAHU,07-Nov-2025 01:17 PM,Accepted-AOC,Successful Bidder in Lottery,22-Dec-2025 04:54 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,7,3173734,G.Mohan Dora,02-Nov-2025 11:05 AM,Rejected-AOC,Unsuccessful Bidder,22-Dec-2025 04:54 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,8,3184151,JAGANNATH SAHU,05-Nov-2025 02:35 PM,Rejected-AOC,Unsuccessful Bidder,22-Dec-2025 04:54 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,9,3179916,MAMATA CHOUDHURY,04-Nov-2025 04:48 PM,Rejected-AOC,Unsuccessful Bidder,22-Dec-2025 04:54 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,10,3190145,MUNA SETHI,06-Nov-2025 04:57 PM,Rejected-AOC,Unsuccessful Bidder,22-Dec-2025 04:54 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,11,3194051,NAYANI MANDAL,07-Nov-2025 02:54 PM,Rejected-AOC,Unsuccessful Bidder,22-Dec-2025 04:54 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,12,3190926,Panda Tofan Barada,06-Nov-2025 07:49 PM,Rejected-AOC,Unsuccessful Bidder,22-Dec-2025 04:54 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,13,3191468,PRASANNA KUMAR PADHI,07-Nov-2025 01:58 PM,Rejected-AOC,Unsuccessful Bidder,22-Dec-2025 04:54 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,14,3174201,SUVENDU KUMAR PRADHAN,02-Nov-2025 01:24 PM,Rejected-AOC,Unsuccessful Bidder,22-Dec-2025 04:54 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
