Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,S.No,Bank Name,Tender Stage
02-Dec-2025,"INR 1,549,835",60.0,JANARDAN SHADANGI,02-Dec-2025 12:42 PM,Pkg_No_04.pdf (4616.00 KB),Successful Bidder,Finance,"Tender bid Successful opened. Hence, the bid responded.",BINOD CHANDRA DASH,24-Apr-2025 03:55 PM,finance_536041.pdf,BOQ Comparative Chart,"Executive Engineer, L.I. Division, Gunupur.",Internal,"Assistant Engineer, Estimator, Divisional Accountant",JANARDAN SHADANGI,02-Dec-2025 12:39 PM,finsummary_536041.pdf (318.54 KB),1,2892226,KAILASH CHANDRA SAMANTARAY,23-Apr-2025 03:22 PM,Accepted-AOC,Successful bidder.,02-Dec-2025 12:42 PM,Orissa Lift Irrigation Corporation||LI KORAPUT||LI Division Gunupur,2025_OLIC_112409_4,01/2025-26,Reeinforcement of Singibai_I and Singibai_II under Gunupur Block of Rayagada District,1.0,2892226.0,KAILASH CHANDRA SAMANTARAY,INR,"1,549,835","Executive Engineer, L.I. Division, Gunupur.",Internal,"Assistant Engineer (Estimator) and Divisional Accountant, L.I. Division, Gunupur.",BINOD CHANDRA DASH,17-Jun-2025 04:02 PM,techsummary_536041.pdf (1018.05 KB),AOC,Reeinforcement of Singibai_I and Singibai_II under Gunupur Block of Rayagada District,Reeinforcement of Singibai_I and Singibai_II under Gunupur Block of Rayagada District,Please refer Tender documents. ,NA ,"15,27,232",Civil Works - Lift Irrigation Schemes,NA ,Tender,60.0,60.0,"Executive Engineer, L.I. Division, Gunupur",765022.0,NA ,NA ,NA ,"Executive Engineer, L.I. Division, Gunupur",No ,No,15-Apr-2025 10:00 AM,24-Apr-2025 11:00 AM,15-Apr-2025 10:00 AM,23-Apr-2025 05:30 PM,15-Apr-2025 10:00 AM ,22-Apr-2025 05:30 PM ,15-Apr-2025 10:00 AM,23-Apr-2025 05:30 PM,"7,080",0.0,Nil,Nil,No,"15,272",Yes,percentage,1.0%,Nil,Nil,1.0,Fee/PreQual/Technical/Finance,.pdf,NIT,Orissa Lift Irrigation Corporation||LI KORAPUT||LI Division Gunupur,01/2025-26,2025_OLIC_112409_4,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"Executive Engineer, L.I. Division, Gunupur","Executive Engineer, L.I. Division, Gunupur",1.0,ICICI BANK,AOC
,,,,,,,,,,,,,,,,,,,2,2890950,M/S MAHAMAYEE ENTERPRISES,22-Apr-2025 02:43 PM,Rejected-Technical,"Unsuccessful bidder. Hence, Rejected.",17-Jun-2025 04:02 PM,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,DTCN,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,AOC
,,,,,,,,,,,,,,,,,,,3,2891278,SUCHISMITA PARIDA,22-Apr-2025 11:34 AM,Rejected-Technical,"Not submitted similar work experience as per DTCN. Hence,Rejected.",17-Jun-2025 04:02 PM,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,AOC
