EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage
"1,10,883",No,fixed,,Nil,Nil,1.0,ICICI BANK,"CCSO-CUM-DM, OSCSC LTD, SAMBALPUR","O/O CCSO-CUM-DM, OSCSC LTD, SAMBALPUR",APPOINTMENT OF LEVEL-II TRANSPORT CONTRACTOR FOR TRANSPORTATION OF FOOD GRAINS FROM RRC TO FPS OF DHANKAUDA BLOCK FOR BIENNIAL 2025 27,APPOINTMENT OF LEVEL-II TRANSPORT CONTRACTOR FOR TRANSPORTATION OF FOOD GRAINS FROM RRC TO FPS OF DHANKAUDA BLOCK FOR BIENNIAL 2025 27,PLEASE REFER TENDER DOCUMENT ,NA ,,Handling and Transportation,TRANSPORTATION ,Tender,180.0,547.0,SAMBALPUR,768001.0,"O/O CCSO-CUM-DM, OSCSC LTD, SAMBALPUR ","O/O CCSO-CUM-DM, OSCSC LTD, SAMBALPUR ",04-Sep-2025 11:00 AM ,"CONFERENCE HALL,COLLECTORATE, SAMBALPUR",No ,No,Odisha State Civil Supplies Corp. Ltd.||CSO cum DM Sambalpur,3668 / 25.08.2025,2025_OSCSC_117397_1,Yes,Open Tender,Percentage,Services,2.0,No,No,Online,No,No,No,"5,900",0.0,Nil,Nil,No,29-Aug-2025 11:00 AM,16-Sep-2025 10:30 AM,29-Aug-2025 11:00 AM,15-Sep-2025 05:30 PM,29-Aug-2025 11:00 AM ,03-Sep-2025 05:30 PM ,29-Aug-2025 11:00 AM,15-Sep-2025 05:30 PM,09-Oct-2025 04:00 PM,1.0,Fee/PreQual/Technical,.pdf,DETAILED TENDER CALL NOTICE,AOC,Technical,TWO BIDDERS ADMITTED,Pratap Kumar Naik,06-Oct-2025 12:37 PM,,Odisha State Civil Supplies Corp. Ltd.||CSO cum DM Sambalpur,2025_OSCSC_117397_1,3668 / 25.08.2025,APPOINTMENT OF LEVEL-II TRANSPORT CONTRACTOR FOR TRANSPORTATION OF FOOD GRAINS FROM RRC TO FPS OF DHANKAUDA BLOCK FOR BIENNIAL 2025 27,COLLECTOR SAMBALPUR,Internal,CCSO CUM DM OSCSC LTD SBP DLO SBP DSWO SBP RTO SBP ADM GENERAL SBP,Pratap Kumar Naik,04-Dec-2025 11:31 AM,finsummary_550568.pdf (1869.60 KB),1.0,3079941.0,JEEN MATA LOGITRANCE,INR,46.81,04-Dec-2025,"INR 2,217,663",483.0,Pratap Kumar Naik,04-Dec-2025 12:09 PM,WORKORDERDHANKAUDARENGALI.pdf (364.00 KB),1.0,3079960.0,ASHOK KUMAR AGRAWAL,14-Sep-2025 06:58 PM,Rejected-Finance,HIGHER QUOTED RATE,04-Dec-2025 11:31 AM,COLLECTOR CUM DISTRICT MAGISTRATE,Internal,CCSO CUM DM OSCSC LTD SAMBALPUR RTO SAMBALPUR DSWO SAMBALPUR DLO SAMBALPUR ADM GENERAL SAMBALPUR,Pratap Kumar Naik,06-Oct-2025 12:47 PM,09-Oct-2025 04:00 PM,techsummary_550568.pdf (885.31 KB),Finance,both bidders admitted,Pratap Kumar Naik,04-Dec-2025 11:17 AM,,BOQ Comparative Chart,AOC
,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,NOTICE INVITING TENDER,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3079941.0,JEEN MATA LOGITRANCE,14-Sep-2025 06:46 PM,Accepted-AOC,LOWEST BIDDER,04-Dec-2025 12:10 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BILL OF QUANTITY,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
