Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage
EIC-CIVIL||SERNB-CIRCLE-NORTHERN,CCENC (R AND B) /22/ 2024-25,2025_EICCL_112788_1,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,25-Apr-2025 10:00 AM,14-May-2025 11:00 AM,25-Apr-2025 10:00 AM,13-May-2025 05:00 PM,25-Apr-2025 10:00 AM ,01-May-2025 05:00 PM ,25-Apr-2025 10:00 AM,13-May-2025 05:00 PM,22-Jul-2025 12:30 PM,"4,82,500",Yes,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,"Online Proof Copy of Tender Cost, Bid Security, GSTIN, PAN, R.C and Affidavit",1.0,ICICI BANK,"10,000",0.0,Nil,Nil,No,"C.C.E, Northern R AND B Circle, SAMBALPUR","O/O THE C.C.E, Northern R AND B Circle, SAMBALPUR",Improvement of Chhelkuthi RD road to Madhupur via Rankata road ODR from 0-000 Km to 3-800 Km in the District of Jharsuguda under State Plan for the year 2024-25,ROAD WORK,Please refer Tender documents. ,NA ,"4,82,43,095",Civil Works - Roads,NA ,Tender,90.0,180.0,Jharsuguda,768201.0,NA ,NA ,NA ,"O/O THE C.C.E, Northern R AND B Circle, SAMBALPUR",No ,No,AOC,EIC-CIVIL||SERNB-CIRCLE-NORTHERN,2025_EICCL_112788_1,CCENC (R AND B) /22/ 2024-25,Improvement of Chhelkuthi RD road to Madhupur via Rankata road ODR from 0-000 Km to 3-800 Km in the District of Jharsuguda under State Plan for the year 2024-25,Technical,TECHNICAL BID OPENED,Hemant Naik,18-May-2025 08:31 PM,,CCE NC SBP,Internal,,Hemant Naik,10-Dec-2025 07:37 AM,finsummary_537526.pdf (1578.19 KB),1.0,2912429.0,PRAVEEN AGRAWAL,INR,"41,011,455",1,2916057,AADVIK BUILDCON,13-May-2025 04:40 PM,Rejected-Finance,UNSUCCESSFUL THROUGH TRANSPARENT LOTTERY SYSTEM,10-Dec-2025 07:37 AM,10-Dec-2025,"INR 41,011,455",180.0,Hemant Naik,10-Dec-2025 07:40 AM,AGTCHELI.pdf (1977.00 KB),agt drawn,CCENC,Internal,,SUCHISMITA SAHU,19-Jul-2025 08:40 PM,22-Jul-2025 12:30 PM,techsummary_537526.pdf (165.28 KB),Finance,FINANCIAL BID OPENED,Hemant Naik,22-Jul-2025 08:17 PM,,BOQ Comparative Chart,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"Ownership of machineries, work experience and MOU for composite Building work etc",2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,2,2910483,ANKIT KUMAR BAJAJ,09-May-2025 03:55 PM,Rejected-Finance,UNSUCCESSFUL THROUGH TRANSPARENT LOTTERY SYSTEM,10-Dec-2025 07:37 AM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Work experience certificate and other related documents as per DTCN,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,3,2910613,BIKASH SINGH,10-May-2025 09:22 AM,Rejected-Finance,UNSUCCESSFUL THROUGH TRANSPARENT LOTTERY SYSTEM,10-Dec-2025 07:37 AM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BILL OF QUANTITY (BOQ),,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,4,2912791,MUKESH KUMAR,13-May-2025 03:37 PM,Rejected-Finance,UNSUCCESSFUL THROUGH TRANSPARENT LOTTERY SYSTEM,10-Dec-2025 07:37 AM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,5,2914149,Prafulla Kumar Ratha,12-May-2025 07:33 PM,Rejected-Finance,UNSUCCESSFUL THROUGH TRANSPARENT LOTTERY SYSTEM,10-Dec-2025 07:37 AM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,6,2912429,PRAVEEN AGRAWAL,12-May-2025 12:44 AM,Accepted-AOC,AGT DRAWN,10-Dec-2025 07:41 AM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,7,2915008,SRINIBAS PRADHAN,13-May-2025 02:01 PM,Rejected-Finance,UNSUCCESSFUL THROUGH TRANSPARENT LOTTERY SYSTEM,10-Dec-2025 07:37 AM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,8,2909713,SUDHIR KUMAR SAIDEO,10-May-2025 01:37 PM,Rejected-Finance,UNSUCCESSFUL THROUGH TRANSPARENT LOTTERY SYSTEM,10-Dec-2025 07:37 AM,,,,,,,,,,,,,,,,,,,,,AOC
