Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Tender Stage,S.No,Bank Name,Name,Address,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No.1,Corrigendum Title,Corrigendum Type,View,Tender Stage
"Superintending Engineer PH Division, bhawanipatna",Internal,,Subrat Kumar Das,18-Aug-2025 01:31 PM,techsummary_545533.pdf (387.88 KB),PHEO||PH Circle Bhawanipatna||PH Division Bhawanipatna,2025_PHEO_115315_3,SEPH BHPT 07 of 2025-26,Improvement of electrical mechanical spares in different pump houses under Dharamgarh NAC,1.0,3001911.0,KRUSHNA JENA,INR,"8,879,823",1,3001413,ELEADEL,16-Jul-2025 07:47 PM,Rejected-AOC,L2,20-Aug-2025 12:15 PM,Finance,All bids are opened,Subrat Kumar Das,21-Jul-2025 12:37 PM,finance_545533.pdf,BOQ Comparative Chart,"Superintending Engineer PH Division, bhawanipatna",Internal,,Subrat Kumar Das,18-Aug-2025 02:02 PM,finsummary_545533.pdf (387.88 KB),20-Aug-2025,"INR 887,923",30.0,Subrat Kumar Das,20-Aug-2025 12:15 PM,DHG1.pdf (940.00 KB),AGREEMENT DRAWN ON DTD 11.08.2025,AOC,1.0,ICICI BANK,SUPERINTENDING ENGINEER PH DIVISION BHAWANIPATNA,BHAWANIPATNA KALAHANDI,1.0,Fee/PreQual/Technical/Finance,.pdf,RELEVANT DOCUMENTS AS PER DTCN,PHEO||PH Circle Bhawanipatna||PH Division Bhawanipatna,SEPH BHPT 07 of 2025-26,2025_PHEO_115315_3,Yes,National Competitive Bid,Percentage,Works,1.0,No,No,Online,No,No,No,"10,445",Yes,percentage,1.0%,Nil,Nil,Improvement of electrical mechanical spares in different pump houses under Dharamgarh NAC,Improvement of electrical mechanical spares in different pump houses under Dharamgarh NAC,RELEVANT DOCUMENTS AS PER DTCN ,NA ,"10,44,492",Civil Works - Water Works,NA ,Tender,120.0,30.0,DHARAMGARH,766015.0,NA ,NA ,NA ,BHAWANIPATNA,No ,No,09-Jul-2025 11:15 AM,21-Jul-2025 11:30 AM,09-Jul-2025 11:15 AM,19-Jul-2025 05:00 PM,09-Jul-2025 11:15 AM ,15-Jul-2025 05:00 PM ,09-Jul-2025 11:15 AM,19-Jul-2025 05:00 PM,"6,000",0.0,Nil,Nil,No,1.0,corrigendum,Date,,AOC
,,,,,,,,,,,,,,,2,3002410,H R CONSTRUCTIONS,17-Jul-2025 03:28 PM,Rejected-AOC,L2,20-Aug-2025 12:15 PM,,,,,,,,,,,,,,,,,,,,AOC,2.0,ICICI NEFT/RTGS,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,3,3001911,KRUSHNA JENA,17-Jul-2025 02:20 PM,Accepted-AOC,L1,20-Aug-2025 12:15 PM,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
