Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,Tender Stage,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
Finance,Tender opened successfully,Pradeep Kumar Nayak,08-Apr-2025 11:52 AM,,BOQ Comparative Chart,1.0,2877647.0,DAMBARUDHAR SAHU,INR,"72,042.57",Municipal Bodies||Balasore Municipality,2025_ORULB_111842_3,BM_07_2024_25,Construction of Paver Block Road from Salt Road Nausurun House to SK Nuruddin House in Ward No_07,EO ME CP AE AEE,Internal,,Pranabananda Sahu,18-Aug-2025 12:56 PM,finsummary_533964.pdf (474.91 KB),EO ME CP AE AEE,Internal,,Pranabananda Sahu,18-Aug-2025 12:54 PM,techsummary_533964.pdf (474.91 KB),1,2876230,Abhimanyu Patra,04-Apr-2025 08:09 PM,Rejected-Technical,L3,18-Aug-2025 12:54 PM,18-Aug-2025,"INR 84,746",60.0,Pranabananda Sahu,18-Aug-2025 12:58 PM,WO0703.pdf (574.00 KB),AOC,1.0,Fee/PreQual/Technical/Finance,.pdf,DTCN,Municipal Bodies||Balasore Municipality,BM_07_2024_25,2025_ORULB_111842_3,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,847.0,Yes,percentage,1.0%,Nil,Nil,1.0,ICICI BANK,Executive Officer,Balasore Municipality,Construction of Paver Block Road from Salt Road Nausurun House to SK Nuruddin House in Ward No_07,Construction of Paver Block Road from Salt Road Nausurun House to SK Nuruddin House in Ward No_07,Please refer Tender documents. ,NA ,"84,746",Civil Works - Others,NA ,Tender,90.0,60.0,Balasore Municipality,756003.0,NA ,NA ,NA ,Balasore Municipality,No ,No,24-Mar-2025 01:00 PM,08-Apr-2025 11:00 AM,24-Mar-2025 01:00 PM,07-Apr-2025 05:00 PM,NA ,NA ,24-Mar-2025 01:00 PM,07-Apr-2025 05:00 PM,600.0,0.0,Nil,Nil,No,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2877647,DAMBARUDHAR SAHU,07-Apr-2025 10:08 AM,Accepted-AOC,WO,18-Aug-2025 12:58 PM,,,,,,,AOC,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2873840,DIPAK KUMAR DAS,31-Mar-2025 12:53 PM,Rejected-Technical,L2,18-Aug-2025 12:54 PM,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2866756,PRAKASH CHANDRA NAIK,24-Mar-2025 01:59 PM,Rejected-Finance,L1,18-Aug-2025 12:56 PM,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2870520,SRI HEMANTA KUMAR BEHERA,27-Mar-2025 12:59 PM,Rejected-Technical,L4,18-Aug-2025 12:54 PM,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
