Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Tender Stage,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
Finance,9 nos bidder participated,Deepak Kumar Sahoo,01-Jan-2025 01:40 PM,finance_518992.pdf,BOQ Comparative Chart,04-Aug-2025,"INR 665,157",180.0,Soumen Sahu,04-Aug-2025 01:47 PM,sc810.pdf (649.00 KB),AOC,1.0,2691333.0,SOUMYA SAMIT JENA,INR,"665,157",CE RW I||RW Electrical Circle Bhubaneswar||RW Electrical Division Sambalpur,2024_CERWI_107812_10,EE/RWELECT/SBP/18/2024-25,E.I. TO NEW SUB-CENTER BUILDING AT A) GHOBAR AND B ) GHANTABAHAL,1,2689870,BHUBAN ENGINEERING PVT LTD,09-Dec-2024 04:52 PM,Rejected-AOC,Not Selected,04-Aug-2025 01:47 PM,Jitendra Kumar Sahoo,Internal,"EE,DAO,AEE Estimator,JE Estimator",Deepak Kumar Sahoo,01-Jan-2025 02:04 PM,techsummary_518992.pdf (624.38 KB),EE RW Electrical Division Sambalpur,Internal,"EE,DA,AEE Estimator,JE Estimator",Soumen Sahu,04-Aug-2025 01:43 PM,finsummary_518992.pdf (625.87 KB),AOC,1.0,ICICI BANK,"4,000",0.0,Nil,Nil,No,03-Dec-2024 11:30 AM,11-Dec-2024 11:30 AM,03-Dec-2024 11:30 AM,10-Dec-2024 05:00 PM,NA ,NA ,03-Dec-2024 11:30 AM,10-Dec-2024 05:00 PM,CE RW I||RW Electrical Circle Bhubaneswar||RW Electrical Division Sambalpur,EE/RWELECT/SBP/18/2024-25,2024_CERWI_107812_10,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"7,824",No,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical/Finance,.pdf,"Tender Paper,GST,EMD,GST IN PAN,Afidavit,Valid MV or HT Electrical Licence",EE RW Electrical Division Sambalpur,SAKHIPARA,E.I. TO NEW SUB-CENTER BUILDING AT A) GHOBAR AND B ) GHANTABAHAL,E.I. TO NEW SUB-CENTER BUILDING AT A) GHOBAR AND B ) GHANTABAHAL,Please refer Tender documents. ,NA ,"7,82,446",Electrical Works,NA ,Tender,90.0,180.0,TITLAGARH,767033.0,NA ,NA ,NA ,RW Electrical Division Sambalpur,No ,No,AOC
,,,,,,,,,,,,,,,,,,,,,,2,2690612,M/S GIRISH CHANDRA PATRA,09-Dec-2024 06:45 PM,Rejected-AOC,Not Selected,04-Aug-2025 01:47 PM,,,,,,,,,,,,,AOC,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,3,2690908,M/S. OMM ENGINEERING,10-Dec-2024 11:06 AM,Rejected-AOC,Not Selected,04-Aug-2025 01:47 PM,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,4,2690019,M/S SAMBEET SUPPLIERS,10-Dec-2024 10:42 AM,Rejected-AOC,Not Selected,04-Aug-2025 01:47 PM,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,5,2689376,Padhan Electricals Pvt. Ltd.,10-Dec-2024 03:35 PM,Rejected-AOC,Not Selected,04-Aug-2025 01:47 PM,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,6,2688789,SITARAM PADHAN,08-Dec-2024 06:21 PM,Rejected-AOC,Not Selected,04-Aug-2025 01:47 PM,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,7,2691333,SOUMYA SAMIT JENA,10-Dec-2024 03:42 PM,Accepted-AOC,Selected through transparent lottery system,04-Aug-2025 01:47 PM,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,8,2691094,SR ELECTRICALS AND CONSTRUCTION Prop REENA DASH,10-Dec-2024 02:26 PM,Rejected-AOC,Not Selected,04-Aug-2025 01:47 PM,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,9,2691066,SRI NARESH KUMAR SAHU,10-Dec-2024 12:58 PM,Rejected-AOC,Not Selected,04-Aug-2025 01:47 PM,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
