Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage
DH Electrical,Internal,"Divisional Head (Elect.), Dy. Manager (Elect.), Dy. Manager (Fin.) Elect., Electrical Engineer",Sandeep Kumar Singh,01-Jul-2025 12:41 PM,01-Jul-2025 12:55 PM,techsummary_543287.pdf (806.21 KB),1.0,2979190.0,P.R.CONSTRUCTION,INR,"1,433,432",IDCO||IDCO||IDCO,2025_IDCO_114503_1,BBSR/ELECT/e-144/2025-26,"SITC OF 11KV OH LINE FOR POWER SUPPLY TO M/S PIPPALAD INDUSTRIES LLP, SAMBALPUR.",1.0,2978075.0,Jay Maa Engineering,23-Jun-2025 12:35 PM,Rejected-AOC,Rejected,18-Aug-2025 12:39 PM,Technical,Technical Bid opened of 2 Nos. participated Bidder which was submitted within stipulated date and time.,Sandeep Kumar Singh,01-Jul-2025 12:29 PM,,Finance,The financial bid opening of 2 nos technically qualified bidders are opened within stipulated date and time.,Sandeep Kumar Singh,18-Aug-2025 12:11 PM,,BOQ Comparative Chart,18-Aug-2025,"INR 1,433,432",30.0,Sandeep Kumar Singh,18-Aug-2025 12:38 PM,Workorder.pdf (2634.00 KB),DH Electrical,Internal,"Divisional Head (Elect.), Dy. Manager (Elect.), Dy. Manager (Fin.) Elect., Electrical Engineer",Sandeep Kumar Singh,18-Aug-2025 12:27 PM,finsummary_543287.pdf (419.45 KB),AOC,1.0,Fee/PreQual/Technical,.pdf,"Valid Electrical HT Contractors License issued by ELBO with similar nature of work, PAN Card",IDCO||IDCO||IDCO,BBSR/ELECT/e-144/2025-26,2025_IDCO_114503_1,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,"Divisional Head, Electrical Division, IDCO","Divisional Head, Electrical Division, IDCO, 8th Floor, IDCO Tower, Janpath, Bhubaneswar",1.0,ICICI BANK,"7,080",0.0,Nil,Nil,No,"SITC OF 11KV OH LINE FOR POWER SUPPLY TO M/S PIPPALAD INDUSTRIES LLP, SAMBALPUR.","SITC OF 11KV OH LINE FOR POWER SUPPLY TO M/S PIPPALAD INDUSTRIES LLP, SAMBALPUR.",Please refer Tender documents. ,NA ,"16,86,192",Electrical Works,NA ,Tender,180.0,30.0,"M/S Pippalad Industries, Sambalpur",768017.0,"Divisional Head, Electrical Division, IDCO ","Divisional Head, Electrical Division, IDCO, 8th Floor, IDCO Tower, Janpath, Bhubaneswar ",20-Jun-2025 12:00 PM ,"Divisional Head, Electrical Division, IDCO",No ,No,"16,860",No,fixed,,Nil,Nil,17-Jun-2025 03:00 PM,25-Jun-2025 12:00 PM,17-Jun-2025 03:00 PM,24-Jun-2025 05:00 PM,NA ,NA ,17-Jun-2025 03:00 PM,24-Jun-2025 05:00 PM,01-Jul-2025 12:55 PM,AOC
,,,,,,,,,,,,,,,,2.0,2979190.0,P.R.CONSTRUCTION,24-Jun-2025 03:14 PM,Accepted-AOC,Accepted,18-Aug-2025 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,.pdf,"RC, GST Registration Certificate, EPF, EPF Latest Challan and all other documents as per the DTCN",,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
