Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage
"4,000",0.0,Nil,Nil,No,1,ICICI BANK,1.0,Fee/PreQual/Technical/Finance,.pdf,"Bid document cost, EMD, GST, Registration Certificate, Affidavit and other documents as per DTC",17-Apr-2025 10:00 AM,29-Apr-2025 11:00 AM,17-Apr-2025 10:00 AM,28-Apr-2025 05:00 PM,NA ,NA ,17-Apr-2025 10:00 AM,28-Apr-2025 05:00 PM,"Executive Officer, Bhadrak Municipality","Executive Officer, Bhadrak Municipality",Municipal Bodies||Bhadrak Municipality,BM-BDK-01-2025-26,2025_ORULB_112423_17,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,Construction of Drain and Paver Road from Bramheswar Temple towards Harihar Das house at Bramhna Sahi in ward No.14.,Construction of Drain and Paver Road from Bramheswar Temple towards Harihar Das house at Bramhna Sahi in ward No.14.,Please refer Tender documents. ,NA ,"8,04,123",Civil Works - Others,NA ,Tender,90.0,90.0,Bhadrak Municipality,756100.0,NA ,NA ,NA ,"Executive Officer, Bhadrak Municipality",No ,No,"8,100",Yes,fixed,,Nil,Nil,AOC,Gulmaki Dalawzi,Internal,Details attached below,TAPASA KUMAR SAMAL,12-Aug-2025 06:36 PM,techsummary_536121.pdf (240.58 KB),Gulmaki Dalawzi,Internal,Details attached below,TAPASA KUMAR SAMAL,12-Aug-2025 06:37 PM,finsummary_536121.pdf (240.58 KB),Finance,ok,TAPASA KUMAR SAMAL,30-Apr-2025 11:53 AM,,BOQ Comparative Chart,12-Aug-2025,"INR 804,123",90.0,TAPASA KUMAR SAMAL,12-Aug-2025 06:40 PM,17.pdf (1069.00 KB),work order issued,1,2895794,Dayanidhi Mohapatra,26-Apr-2025 03:48 PM,Accepted-AOC,Quoted first lowest,12-Aug-2025 06:40 PM,1.0,2895794.0,Dayanidhi Mohapatra,INR,"804,123",Municipal Bodies||Bhadrak Municipality,2025_ORULB_112423_17,BM-BDK-01-2025-26,Construction of Drain and Paver Road from Bramheswar Temple towards Harihar Das house at Bramhna Sahi in ward No.14.,AOC
,,,,,2,ICICI NEFT/RTGS,,,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,2,2895821,Dinesh Mohapatra,26-Apr-2025 04:21 PM,Rejected-AOC,Quoted second lowest,12-Aug-2025 06:40 PM,,,,,,,,,,AOC
