S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
1.0,2669786.0,SUBRAT KUMAR BEHERA,INR,"6,383,793",SUMIT SAURAV SAHU,Internal,SAMIRAN NANDY AMARNATH SUBUDHI,S. AMARNATH SUBUDHI,19-Aug-2025 01:44 PM,finsummary_516220.pdf (1269.99 KB),EIC-CIVIL||SERNB-CIRCLE-EASTERN||EERNB-DIVN-RAIRANGPUR,2024_EICCL_107002_6,IFB SE 34 OF 2024-25,"Construction of Need Based infrastructure of Paddy Procurement Centre at Sanpakhana under Sanpakhana Lampcs , Rairangpur Block in the District of Mayurbhanj, for 2024-25",Technical,FOUR NOS BIDS OPENED FOR TECHNICAL EVALUATION,S. AMARNATH SUBUDHI,07-Dec-2024 02:18 PM,,Finance,THREE NOSBOQ OPENED FOR EVALUATION,S. AMARNATH SUBUDHI,28-Feb-2025 12:58 PM,,BOQ Comparative Chart,ROHAN GOURAV RAY,Internal,SAMIRAN NANDY AMAR NATH SUBUDHI,S. AMARNATH SUBUDHI,25-Feb-2025 06:24 PM,28-Feb-2025 11:00 AM,techsummary_516220.pdf (4056.57 KB),19-Aug-2025,"INR 6,383,793",120.0,S. AMARNATH SUBUDHI,19-Aug-2025 01:51 PM,WO.pdf (804.00 KB),WORK ORDER ISSUED TO SRI SUBRAT KUMAR BEHERA,1,2675555,AMARENDRA MOHANTA,02-Dec-2024 03:43 PM,Rejected-Technical,DISQUALIFIED,25-Feb-2025 06:24 PM,AOC,"10,000",0.0,Nil,Nil,No,1.0,ICICI BANK,"75,100",Yes,fixed,,Nil,Nil,22-Nov-2024 10:00 AM,03-Dec-2024 11:00 AM,22-Nov-2024 10:00 AM,02-Dec-2024 04:00 PM,22-Nov-2024 10:00 AM ,02-Dec-2024 04:00 PM ,22-Nov-2024 10:00 AM,02-Dec-2024 04:00 PM,28-Feb-2025 11:00 AM,1.0,Fee/PreQual/Technical,.pdf,ONLINE TRANSFER TOWARDS COST OF BID DOCUMENTS AND EMD,"Construction of Need Based infrastructure of Paddy Procurement Centre at Sanpakhana under Sanpakhana Lampcs , Rairangpur Block in the District of Mayurbhanj, for 2024-25",BUILDING WORK,Please refer Tender documents. ,NA ,"75,09,500",Civil Works - Buildings,NA ,Tender,90.0,120.0,R,757043.0,NA ,NA ,NA ,O/O THE S.E RAIRANGPUR R AND B DIVISION,No ,No,S.E RAIRANGPUR R AND B DIVISION,O/O THE S.E RAIRANGPUR R AND B DIVISION,EIC-CIVIL||SERNB-CIRCLE-EASTERN||EERNB-DIVN-RAIRANGPUR,IFB SE 34 OF 2024-25,2024_EICCL_107002_6,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2675380,DEEPAK KUMAR MOHANTY,02-Dec-2024 01:40 PM,Rejected-AOC,L1,19-Aug-2025 01:51 PM,AOC,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,.pdf,"CONTRACTOR LICENCE, GSTIN AND PAN CARD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2676030,SARBESWAR MOHANTA,02-Dec-2024 03:18 PM,Rejected-AOC,L1,19-Aug-2025 01:51 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,MACHINERIES AND OTHER DOCUMENTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2669786,SUBRAT KUMAR BEHERA,28-Nov-2024 02:22 PM,Accepted-AOC,L1 LOTTERY WINNER,19-Aug-2025 01:51 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
