Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
BDO Boden,Internal,"AEE Boden, SO, AE, JEs",Susanta Kumar Rana,04-Jul-2025 10:22 PM,techsummary_542671.pdf (709.95 KB),03-Aug-2025,"INR 1,466,321",270.0,Susanta Kumar Rana,27-Aug-2025 01:04 PM,AOC7koptiam12.pdf (396.00 KB),5.02 percentage less of quoted value Rs 1543821.00,1,2978153,AMIT KUMAR AGRAWAL,23-Jun-2025 01:48 PM,Rejected-Finance,Quoted percentage 4.99 Less of Quoted value. Forwarded to lottery for L2,06-Jul-2025 01:21 PM,1.0,2977676.0,BISWARANJAN PATTNAIK,INR,"1,466,321",Finance,All Admitted,Susanta Kumar Rana,04-Jul-2025 05:03 PM,finance_542671.pdf,BOQ Comparative Chart,BDO Boden,Internal,"AEE Boden, SO, AE, JEs",Susanta Kumar Rana,06-Jul-2025 01:21 PM,finsummary_542671.pdf (427.55 KB),Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Nuapada||BODEN Block,2025_PRBON_114309_7,e - Procurement Notice No. (PSBDN)02/2025-26 latter No 2110 Dt.05.06.2025,Bid Identification No. PSBDN - 12/2025-26,AOC,Bid Identification No. PSBDN - 12/2025-26,"Construction of AddI. Class Room at- Koptiam P.S , Bhainsadani GP.",Please refer the Tender Documents ,NA ,"15,43,821",Civil Works - Buildings,NA ,Tender,90.0,270.0,AT/PO- Boden Block,766111.0,NA ,NA ,NA ,"office of the BDO, PS Boden",No ,No,BDO Boden,"Office of the Block Development Officer, Panchayat Samiti Boden, Nuapada.","15,500",Yes,fixed,,Nil,Nil,10-Jun-2025 10:00 AM,24-Jun-2025 10:00 AM,10-Jun-2025 10:00 AM,23-Jun-2025 05:30 PM,10-Jun-2025 10:00 AM ,23-Jun-2025 05:30 PM ,10-Jun-2025 10:00 AM,23-Jun-2025 05:30 PM,Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Nuapada||BODEN Block,e - Procurement Notice No. (PSBDN)02/2025-26 latter No 2110 Dt.05.06.2025,2025_PRBON_114309_7,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"DTCN,fee details, GST, PAN, NRC,RC of contractor,Affidavite And others please refer to DTCN",1.0,ICICI BANK,"6,000",Nil,Nil,No,AOC
,,,,,,,,,,,,,2,2978416,BASANTA KUMAR DANDSENA,23-Jun-2025 04:05 PM,Rejected-Finance,Quoted percentage 1.00 Less of Quoted value.,06-Jul-2025 01:21 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,2.0,ICICI NEFT/RTGS,,,,,AOC
,,,,,,,,,,,,,3,2977676,BISWARANJAN PATTNAIK,22-Jun-2025 09:00 PM,Accepted-AOC,5.02 percentage less of quoted value Rs 1543821.00 as L1,27-Aug-2025 01:05 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,4,2978471,MAHAMMAD GULAM JAFAR,23-Jun-2025 04:31 PM,Rejected-Finance,Quoted percentage 4.99 Less of Quoted value. Forwarded to lottery for L2,06-Jul-2025 01:21 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,5,2978427,TAPASH RANJAN PATTNAIK,23-Jun-2025 04:10 PM,Rejected-Finance,Quoted percentage 0.01 Less of Quoted value.,06-Jul-2025 01:21 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
