Cover No,Cover,Document Type,Description,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
1.0,Fee/PreQual/Technical/Finance,.pdf,"License, EMD, Tander Paper Cost, GST, PAN etc as per DTCN",BDO NAYAGARH,BDO NAYAGARH,15-Apr-2025 11:00 AM,28-Apr-2025 11:00 AM,15-Apr-2025 11:00 AM,25-Apr-2025 05:00 PM,NA ,NA ,15-Apr-2025 11:00 AM,25-Apr-2025 05:00 PM,Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Nayagarh||NAYAGARH Block,01/2025-26,2025_PRNY_112278_2,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,ICICI BANK,"6,000",Nil,Nil,No,Const of GPLF Office Building with Market Complx at Balugaon G.P.,Const of GPLF Office Building with Market Complx at Balugaon G.P.,Please refer Tender documents. ,NA ,"25,22,815",Civil Works - Buildings,NA ,Tender,240.0,180.0,NAYAGARH BLOCK,752069.0,NA ,NA ,NA ,BDO NAYGARH,No ,No,"25,228",Yes,percentage,1.0%,Nil,Nil,AOC,Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Nayagarh||NAYAGARH Block,2025_PRNY_112278_2,01/2025-26,Const of GPLF Office Building with Market Complx at Balugaon G.P.,1.0,2894059.0,SANTOSH BEHERA,INR,"2,144,645",BDO Nayagarh,Internal,,Chandrasekhar Samantaray,22-Aug-2025 12:50 PM,techsummary_535608.pdf (355.82 KB),BDO Nayagarg,Internal,,Chandrasekhar Samantaray,22-Aug-2025 01:28 PM,finsummary_535608.pdf (199.02 KB),Finance,All Bids are Accepted,Aishwarya Bhuyan,03-May-2025 10:40 AM,finance_535608.pdf,BOQ Comparative Chart,22-Aug-2025,"INR 2,144,645.4",180.0,Chandrasekhar Samantaray,22-Aug-2025 02:44 PM,Balugaon.pdf (922.00 KB),252/224-25,1,2894139,BASANTI SWAIN,25-Apr-2025 12:14 PM,Rejected-AOC,L1,22-Aug-2025 02:45 PM,AOC
,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2894626,BIBHUTI BHUSANA PARIDA,25-Apr-2025 01:34 PM,Rejected-AOC,L1,22-Aug-2025 02:45 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2893432,KAILASH KUMAR BHANJA,25-Apr-2025 12:38 PM,Rejected-AOC,L1,22-Aug-2025 02:45 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2892202,KASINATH KAANRA,23-Apr-2025 12:25 PM,Rejected-AOC,L1,22-Aug-2025 02:45 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2894345,PRADIPTA KUMAR SAHOO,25-Apr-2025 10:44 AM,Rejected-AOC,L1,22-Aug-2025 02:45 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2894778,SAGAR SWAIN,25-Apr-2025 02:31 PM,Rejected-AOC,L1,22-Aug-2025 02:45 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,2893741,SAMEER PATTANAIK,24-Apr-2025 04:18 PM,Rejected-AOC,L1,22-Aug-2025 02:45 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,2894059,SANTOSH BEHERA,25-Apr-2025 02:30 PM,Accepted-AOC,AOC,22-Aug-2025 02:45 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,2894499,SATYABADI PANDA,25-Apr-2025 04:25 PM,Rejected-AOC,L1,22-Aug-2025 02:45 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,2893272,SOUMYARANJAN NAYAK,24-Apr-2025 10:32 AM,Rejected-AOC,L1,22-Aug-2025 02:45 PM,AOC
