Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
"10,000",0.0,Nil,Nil,No,Superintending Engineer,"O/o S.E, Bhanjanagar (RandB) Division",28-Oct-2024 12:00 PM,11-Nov-2024 11:00 AM,28-Oct-2024 12:00 PM,08-Nov-2024 05:00 PM,28-Oct-2024 12:00 PM ,06-Nov-2024 05:00 PM ,28-Oct-2024 12:00 PM,08-Nov-2024 05:00 PM,27-Dec-2024 11:00 AM,1.0,ICICI BANK,"51,300",Yes,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,"Online proof copy of Tender Cost, EMD, Contractor RC, GST, PAN, Affidavits, other document as DTCN",EIC-CIVIL||SERNB-CIRCLE-BERHAMPUR||EERNB-DIVN-BHANJANAGAR,S.E.-BNJ-RandB-13/2024-25,2024_EICCL_106103_18,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,Construction of Peddy Procurement Center at Karachuli SCS under Buguda Block,Building Work,Please refer Tender documents. ,NA ,"51,26,311",Civil Works - Buildings,NA ,Tender,90.0,90.0,At Karachuli,761143.0,NA ,NA ,NA ,"O/o S.E, Bhanjanagar (RandB) Division",No ,No,AOC,Finance,The tender documents of all two bidders are under process.,Ashis Kumar Nayak,27-Dec-2024 11:48 AM,,BOQ Comparative Chart,Er. A K Nayak SE,Internal,,Ashis Kumar Nayak,26-Dec-2024 05:03 PM,27-Dec-2024 11:00 AM,techsummary_512540.pdf (213.31 KB),Technical,The tender documents of two bidders as above under technical evaluation.,Amiya Kumar Mishra,13-Nov-2024 05:37 PM,,Er. S R Parida SE,Internal,,Satya Ranjan Parida,07-Aug-2025 11:46 AM,finsummary_512540.pdf (661.87 KB),07-Aug-2025,"INR 4,614,193",90.0,Satya Ranjan Parida,07-Aug-2025 12:04 PM,aockarachuli.pdf (1318.00 KB),EIC-CIVIL||SERNB-CIRCLE-BERHAMPUR||EERNB-DIVN-BHANJANAGAR,2024_EICCL_106103_18,S.E.-BNJ-RandB-13/2024-25,Construction of Peddy Procurement Center at Karachuli SCS under Buguda Block,1.0,2630864.0,Ramesh Pradhan,INR,"4,614,193",1.0,2629962.0,KALU CHARAN MALIK,07-Nov-2024 08:52 PM,Rejected-AOC,Second lowest tenderer,07-Aug-2025 12:04 PM,AOC
,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,.pdf,"Proof of ownership (Own/Leased) of machineries, Lease deed, All Schedules, documents as per DTCN.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2630864.0,Ramesh Pradhan,08-Nov-2024 11:50 AM,Accepted-AOC,Sri Ramesh Pradhan is accepted as first lowest tenderer,07-Aug-2025 12:04 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
