Cover No,Cover,Document Type,Description,S.No,Bank Name,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No.1,Corrigendum Title,Corrigendum Type,View,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Type :.1,Summary :.1,Updated By :.1,Updated On :.1,Document :.1,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,"RC, PAN, GST, EPF, EPF LATEST CHALLAN, HT LICENSE ISSUED BY ELBO, Schedule D, Affidavit",1.0,ICICI BANK,CGM(PC),IDCO Towers Janpath Bhubaneswar,"1,66,785",Yes,fixed,,Nil,Nil,IDCO||IDCO||IDCO,PC/EST/E-45/2024-25,2025_IDCO_110682_1,Yes,National Competitive Bid,Item Rate,Works,2.0,No,No,Online,No,No,No,1,DATE CORRIGENDUM,Date,,"Construction of 2X500KVA DSS along with 2X250KVA, 415v,DG Sets for Workers Hostel at Rourkela","Construction of 2X500KVA DSS along with 2X250KVA, 415v, DG Sets for Workers Hostel at Rourkela",Please refer Tender documents. ,NA ,"1,66,78,497",Electrical Works,DSS ,Tender,180.0,120.0,Rourkela,769001.0,NA ,NA ,NA ,Office chamber of CGM(PC),No ,No,"11,800",0.0,Nil,Nil,No,14-Feb-2025 05:00 PM,10-Mar-2025 11:30 AM,14-Feb-2025 05:00 PM,07-Mar-2025 05:00 PM,NA ,NA ,20-Feb-2025 09:00 AM,07-Mar-2025 05:00 PM,17-May-2025 11:30 AM,AOC,Finance,financial bid open summary,JAGABANDHU MAJHI,17-May-2025 12:13 PM,finance_530157.pdf,BOQ Comparative Chart,Technical,Technical opening summary,JAGABANDHU MAJHI,10-Mar-2025 12:15 PM,technical_530157.pdf,1,2839809,AKHANDALAMANI ELECTRICALS AND CONSTRUCTION,28-Feb-2025 11:44 AM,Rejected-AOC,quoted more than L1 bidder,25-Aug-2025 01:00 PM,CGM(PC),Internal,,JAGABANDHU MAJHI,25-Aug-2025 12:55 PM,finsummary_530157.pdf (777.58 KB),25-Aug-2025,"INR 16,300,564.636",120.0,JAGABANDHU MAJHI,25-Aug-2025 12:59 PM,WO.pdf (11289.00 KB),CGM (PC),Internal,,JAGABANDHU MAJHI,13-May-2025 05:29 PM,17-May-2025 11:30 AM,techsummary_530157.pdf (387.59 KB),1.0,2838665.0,M/s. S.K.Mohapatra,INR,"16,300,564.636",IDCO||IDCO||IDCO,2025_IDCO_110682_1,PC/EST/E-45/2024-25,"Construction of 2X500KVA DSS along with 2X250KVA, 415v,DG Sets for Workers Hostel at Rourkela",AOC
2.0,Finance,.xls,BOQ,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,2,First fee corrigendum,Fee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,2,2838278,MAA BHUBANESWARI ELECTRICALS,06-Mar-2025 10:21 PM,Rejected-Technical,not fulfilling the required work experience in clause no.112(g) as per DTCN,13-May-2025 05:29 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,Corrigendum,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,3,2838665,M/s. S.K.Mohapatra,06-Mar-2025 04:49 PM,Accepted-AOC,lowest quoted bidder,25-Aug-2025 01:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
