Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Tender Stage
Finance,4 Nos. of bidders have participated.,Biswambhar Mishra,21-Jun-2024 01:37 PM,,BOQ Comparative Chart,Municipal Bodies||Balangir Municipality,2024_ORULB_102384_35,BLGRMPTY/14(01-133)/2023-24,"Construction of Paver Road and Drain From Gopalji Panigrahi Res. to Rajendra Seth Res., Ward No.19",1.0,2483933.0,SUSANTA PANIGRAHI,INR,"558,794.34",1,2482478,ALAKA DASH,20-Mar-2024 05:24 PM,Rejected-Finance,other then L1 Bidder,13-Sep-2024 05:23 PM,02-Aug-2025,"INR 558,794.34",90.0,Rojalisa Rout,02-Aug-2025 08:10 PM,wo35.pdf (561.00 KB),"Sri Susanta Panigrahi selected as L1 for Construction of Paver Road and Drain From Gopalji Panigrahi Res. to Rajendra Seth Res., Ward No.19","Smt.Lika Sahu,Chairperson,Balangir Municipality",Internal,"Chairperson,Executive Officer,Municipal Engineer,Junior Engineer,Balangir Municipality",Biswambhar Mishra,05-Aug-2024 01:47 PM,techsummary_498951.pdf (565.34 KB),"Smt.Lika Sahu,Chairperson,Balangir Municipality",Internal,"Chairperson,Executive Officer,Municipal Engineer,Junior Engineer,Balangir Municipality",Biswambhar Mishra,13-Sep-2024 05:23 PM,finsummary_498951.pdf (191.21 KB),AOC,Municipal Bodies||Balangir Municipality,BLGRMPTY/14(01-133)/2023-24,2024_ORULB_102384_35,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.xls,Bill of Quantity,1.0,ICICI BANK,11-Mar-2024 11:00 AM,22-Mar-2024 11:00 AM,11-Mar-2024 11:00 AM,21-Mar-2024 05:00 PM,NA ,NA ,11-Mar-2024 11:00 AM,21-Mar-2024 05:00 PM,"Construction of Paver Road and Drain From Gopalji Panigrahi Res. to Rajendra Seth Res., Ward No.19",Road and Drain work,Please refer Tender Documents  ,NA ,"7,00,000",Civil Works - Roads,NA ,Tender,180.0,90.0,Balangir Municipality,767001.0,NA ,NA ,NA ,"Office of the Municipal Council, Balangir",No ,No,"7,000",Yes,percentage,1.0%,Nil,Nil,"4,000",0.0,Nil,Nil,No,"Executive Officer, Balangir Municipality","Office of the Municipal Council, Balangir",AOC
,,,,,,,,,,,,,,,2,2483706,RAJENDRA PUROHIT,21-Mar-2024 01:34 PM,Rejected-Finance,other then L1 Bidder,13-Sep-2024 05:23 PM,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,.pdf,"Online proof of tender paper cost, EMD,GSTIN,PAN,RC,Affidavit and any others documents as per DTCN",2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,3,2483507,SUJIT KUMAR KHUAS,21-Mar-2024 12:26 PM,Rejected-Finance,other then L1 Bidder,13-Sep-2024 05:23 PM,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,4,2483933,SUSANTA PANIGRAHI,21-Mar-2024 02:39 PM,Accepted-AOC,L1,02-Aug-2025 08:10 PM,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
