EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage
"16,953",Yes,fixed,,Nil,Nil,Road Construction at Youngstar Club to Panda Jaga Chhaka in Ward No-17,CIVIL,Please refer Tender documents. ,NA ,"16,95,212",Civil Works - Others,NA ,Tender,120.0,60.0,PURI MUNICIPALITY,752001.0,NA ,NA ,NA ,OFFICE CHAMBER OF THE EXECUTIVE OFFICER,No ,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"REGISTRATION CERTIFICATE, GST, PAN, EPF OR UNDERTAKING FOR EPF AND AFFIDAVIT,ANY OTHER, AS PER DTCN","7,080",0.0,Nil,Nil,No,"EXECUTIVE OFFICER, PURI MUNICIPALITY",VIP ROAD,1.0,ICICI BANK,Municipal Bodies||Puri Municipality,P.M. 04/24-25,2025_ORULB_111180_27,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,04-Mar-2025 03:00 PM,25-Mar-2025 11:00 AM,04-Mar-2025 03:00 PM,24-Mar-2025 05:00 PM,NA ,NA ,04-Mar-2025 03:00 PM,24-Mar-2025 05:00 PM,AOC,ADMINISTRATOR,Internal,,Jayanta Kumar Maitra,14-Aug-2025 05:58 PM,techsummary_531775.pdf (7740.74 KB),ADMINISTRATOR,Internal,,Jayanta Kumar Maitra,14-Aug-2025 06:00 PM,finsummary_531775.pdf (7740.74 KB),Finance,"03 nos of Bidders participated for the project and submitted Documents, Hence accepted for evaluation.",Jayanta Kumar Maitra,27-Mar-2025 04:10 PM,finance_531775.pdf,BOQ Comparative Chart,14-Aug-2025,"INR 1,441,099.5",60.0,Jayanta Kumar Maitra,14-Aug-2025 06:03 PM,PM04.pdf (7741.00 KB),1,2861888,LAXMIDHARA BEHERA,21-Mar-2025 01:18 AM,Rejected-Finance,DECIDED THROUGH LOTTERY,14-Aug-2025 06:00 PM,1.0,2867084.0,PRAMOD SAHOO,INR,"1,441,099.5",Municipal Bodies||Puri Municipality,2025_ORULB_111180_27,P.M. 04/24-25,Road Construction at Youngstar Club to Panda Jaga Chhaka in Ward No-17,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2,2867084,PRAMOD SAHOO,24-Mar-2025 03:55 PM,Accepted-AOC,WON BY LOTTERY PROCESS,14-Aug-2025 06:03 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,3,2864595,SANGRAM KUMAR BISWAL,23-Mar-2025 05:00 PM,Rejected-Finance,DECIDED THROUGH LOTTERY,14-Aug-2025 06:00 PM,,,,,,,,,,AOC
