S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No.1,Corrigendum Title,Corrigendum Type,View,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
1.0,ICICI BANK,"Annual Maintenance Plan for 5 years Completed PMGSY (POST DLP) roads such as (a) Junei to Nagapur, (b) PK road to Ambiligaon and (c ) Panichhattra to Roulpatna under Package No. PM/NIMAPARA/10","Annual Maintenance Plan for 5 years Completed PMGSY (POST DLP) roads such as (a) Junei to Nagapur, (b) PK road to Ambiligaon and (c ) Panichhattra to Roulpatna under Package No. PM/NIMAPARA/10",Please refer Tender documents. ,NA ,"1,50,57,387",Civil Works - Roads,NA ,Tender,90.0,180.0,Nimapara,752106.0,NA ,NA ,NA ,"O/o ChiefConstructionEngineer,CentralRWCircle,BBSR",No ,No,12-Dec-2024 12:30 PM,24-Dec-2024 11:00 AM,12-Dec-2024 12:30 PM,23-Dec-2024 05:00 PM,NA ,NA ,12-Dec-2024 12:30 PM,23-Dec-2024 05:00 PM,14-Feb-2025 11:00 AM,1.0,Date Corrigendum,Date,,"1,50,574",Yes,percentage,1.0%,Nil,Nil,ChiefConstructionEngineer,"O/o ChiefConstructionEngineer,CentralRWCircle,BBSR",CE RW I||RWCIRCLE-BHUBANESWAR,Tender Online C.C-23 of 2024,2024_CERWI_107600_10,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,"Tender Paper Cost, EMD, GSTIN, PAN, Registration Certificate","10,000",0.0,Nil,Nil,No,AOC,Technical,7 nos bidder participated in the tender,Kumari Suvalaxmi,31-Dec-2024 06:09 PM,,Chief Construction Engineer,Internal,SuperintendingEngineerRWDivisionPuriSrDAORWDivisionNimaparaPAtoC.C.ECentralRuralWorksCircleBBSR,Priyambada Swain,22-Aug-2025 05:04 PM,finsummary_518172.pdf (1308.15 KB),Finance,6 nos bidder qualified in the tender,Mausumi Mishra,15-Feb-2025 05:04 PM,,BOQ Comparative Chart,Chief Construction Engineer,Internal,SuperintendingEngineerRWDivision Puri SrDAORWDivision Nimapara PAtoChiefConstructionEngineerCentralRuralWorksCircleBBSR,Mausumi Mishra,11-Feb-2025 06:40 PM,14-Feb-2025 11:00 AM,techsummary_518172.pdf (1324.84 KB),22-Aug-2025,"INR 12,800,284",180.0,Priyambada Swain,22-Aug-2025 05:08 PM,PMNIMAPARA10AgmtDetails.pdf (1105.00 KB),"Work order letter No.1484 dtd.30.03.2025 and Agmt No.03 P1 of 2024-25 dtd.30.03.2025 of Suprintending Engineer, Rural Works Division, Nimapara",1.0,2704736.0,JITENDRA PRASAD BEHERA,INR,"12,800,284",CE RW I||RWCIRCLE-BHUBANESWAR,2024_CERWI_107600_10,Tender Online C.C-23 of 2024,"Annual Maintenance Plan for 5 years Completed PMGSY (POST DLP) roads such as (a) Junei to Nagapur, (b) PK road to Ambiligaon and (c ) Panichhattra to Roulpatna under Package No. PM/NIMAPARA/10",1,2707130,BIJAY KUMAR MARTHA,23-Dec-2024 09:32 AM,Rejected-Finance,Other than winner of the transparent lottery system,22-Aug-2025 05:04 PM,AOC
2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Other Corrigendum,Other,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"Work in Hand, Machineries, Affidavit of Correctness Certificate",,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2704789,DIBYAJYOTI NAYAK,20-Dec-2024 01:46 PM,Rejected-Technical,As per Clause No.104(e) of the Elegibility Criteria of the DTCN (Insufficient Similar Nature of work),11-Feb-2025 06:40 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"No Relationship Certificate, ATO, Work Experience and required documents as per DTCN",,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2704756,HARISANKAR PRADHAN,20-Dec-2024 01:21 PM,Rejected-Finance,Other than winner of the transparent lottery system,22-Aug-2025 05:04 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2704736,JITENDRA PRASAD BEHERA,20-Dec-2024 01:46 PM,Accepted-AOC,Accepted,22-Aug-2025 05:09 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2707694,PRAFULLA KUMAR MISHRA,23-Dec-2024 12:46 PM,Rejected-Finance,Other than winner of the transparent lottery system,22-Aug-2025 05:04 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2704164,RAMACHANDRA SAMANTA SINGHAR,22-Dec-2024 01:44 PM,Rejected-Finance,Other than winner of the transparent lottery system,22-Aug-2025 05:04 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,2707930,SIBU KANUNGO,23-Dec-2024 01:35 PM,Rejected-Finance,Other than winner of the transparent lottery system,22-Aug-2025 05:04 PM,AOC
